Seconds	Ch1	Ch2
42	703.140000	577.970000
42	703.110000	578.040000
42	702.980000	577.870000
42	703.030000	577.920000
42	703.120000	578.010000
42	703.040000	578.020000
43	703.000000	577.990000
43	703.160000	577.940000
43	703.030000	578.050000
43	702.970000	578.080000
43	703.090000	577.920000
43	703.070000	578.050000
43	703.000000	578.070000
43	702.980000	577.960000
43	702.960000	577.910000
44	702.970000	577.950000
44	703.150000	578.000000
44	703.050000	577.970000
44	703.210000	578.030000
44	703.080000	577.950000
44	703.040000	577.960000
44	703.140000	577.990000
44	703.020000	578.020000
44	703.070000	577.940000
45	703.090000	577.990000
45	703.130000	578.030000
45	703.110000	577.960000
45	703.130000	578.000000
45	703.000000	578.030000
45	703.140000	578.030000
45	703.130000	577.940000
45	703.040000	577.990000
45	703.090000	577.970000
45	703.140000	578.000000
46	703.160000	577.950000
46	703.070000	577.910000
46	703.110000	577.970000
46	703.080000	578.000000
46	703.040000	578.000000
46	703.120000	577.990000
46	703.060000	578.020000
46	703.170000	577.950000
46	703.090000	578.010000
47	703.180000	578.020000
47	703.040000	577.970000
47	703.160000	577.970000
47	703.020000	577.980000
47	703.050000	578.040000
47	703.030000	578.040000
47	703.120000	578.020000
47	703.110000	578.050000
47	703.100000	577.970000
48	703.060000	577.930000
48	703.180000	578.010000
48	703.130000	577.910000
48	703.130000	577.980000
48	703.080000	578.000000
48	703.090000	578.050000
48	703.110000	578.060000
48	703.170000	578.080000
48	703.270000	577.990000
49	703.190000	577.940000
49	703.100000	577.980000
49	703.190000	577.970000
49	703.120000	578.010000
49	703.150000	578.010000
49	703.060000	577.950000
49	703.070000	578.000000
49	703.040000	577.970000
49	703.140000	578.010000
50	702.980000	578.010000
50	703.190000	577.890000
50	703.170000	578.020000
50	703.080000	578.020000
50	703.190000	578.000000
50	703.150000	578.060000
50	703.100000	577.910000
50	703.140000	578.040000
50	703.130000	577.950000
50	703.060000	578.000000
51	703.210000	577.960000
51	703.120000	578.030000
51	703.110000	578.020000
51	703.210000	578.000000
51	703.200000	577.980000
51	703.180000	577.940000
51	703.100000	577.950000
51	703.200000	577.990000
51	703.100000	577.960000
52	703.100000	578.000000
52	703.230000	577.980000
52	703.160000	578.060000
52	703.220000	578.030000
52	703.200000	578.020000
52	703.160000	577.980000
52	703.220000	577.970000
52	703.140000	578.030000
52	703.150000	577.910000
53	703.120000	577.930000
53	703.100000	577.990000
53	703.230000	577.920000
53	703.190000	578.030000
53	703.050000	577.990000
53	703.230000	577.940000
53	703.150000	577.980000
53	703.210000	577.970000
53	703.160000	578.060000
54	703.090000	578.030000
54	703.120000	578.070000
54	703.180000	577.970000
54	703.080000	577.980000
54	703.050000	577.990000
54	703.230000	578.040000
54	703.110000	577.910000
54	703.270000	578.060000
54	703.140000	577.940000
54	703.180000	577.980000
55	703.200000	577.970000
55	703.230000	577.980000
55	703.130000	577.930000
55	703.190000	578.040000
55	703.110000	578.060000
55	703.180000	577.960000
55	703.220000	577.930000
55	703.180000	577.940000
55	703.090000	577.980000
56	703.100000	578.020000
56	703.230000	578.010000
56	703.090000	577.990000
56	703.250000	577.960000
56	703.170000	577.990000
56	703.200000	577.950000
56	703.130000	578.010000
56	703.130000	578.060000
56	703.110000	578.020000
57	703.110000	577.940000
57	703.100000	577.980000
57	703.160000	577.990000
57	703.180000	577.980000
57	703.150000	577.900000
57	703.280000	578.000000
57	703.280000	578.020000
57	703.170000	577.990000
57	703.230000	578.040000
57	703.100000	578.020000
58	703.170000	578.080000
58	703.110000	577.990000
58	703.260000	577.970000
58	703.160000	577.930000
58	703.100000	578.000000
58	703.220000	577.960000
58	703.210000	577.930000
58	703.210000	577.970000
59	703.170000	578.030000
59	703.270000	578.050000
59	703.160000	577.990000
59	703.070000	577.950000
59	703.240000	578.020000
59	703.110000	578.020000
59	703.170000	577.980000
59	703.140000	577.970000
59	703.140000	578.040000
59	703.230000	578.000000
60	703.270000	577.980000
60	703.190000	577.960000
60	703.190000	577.950000
60	703.270000	577.960000
60	703.130000	577.950000
60	703.120000	577.920000
60	703.170000	577.980000
60	703.210000	577.880000
60	703.180000	577.920000
61	703.160000	577.980000
61	703.180000	578.020000
61	703.120000	577.970000
61	703.220000	578.040000
61	703.130000	577.990000
61	703.250000	577.950000
61	703.130000	577.960000
61	703.170000	578.030000
61	703.130000	577.930000
61	703.270000	577.890000
61	703.170000	577.990000
61	703.230000	577.950000
61	703.180000	577.950000
61	703.210000	578.040000
61	703.110000	577.930000
61	703.240000	577.910000
61	703.120000	578.030000
61	703.160000	577.920000
62	703.150000	577.990000
62	703.150000	577.980000
62	703.180000	577.990000
62	703.190000	578.040000
62	703.220000	578.020000
62	703.300000	577.980000
62	703.190000	577.930000
62	703.070000	577.960000
62	703.310000	578.120000
63	703.230000	577.920000
63	703.220000	577.990000
63	703.210000	577.970000
63	703.150000	577.980000
63	703.180000	577.980000
63	703.180000	578.050000
63	703.210000	577.980000
63	703.170000	577.960000
63	703.240000	577.980000
64	703.120000	578.000000
64	703.220000	577.990000
64	703.040000	577.980000
64	703.210000	577.930000
64	703.200000	577.970000
64	703.210000	577.970000
64	703.180000	578.010000
64	703.150000	577.940000
64	703.290000	577.980000
65	703.100000	577.960000
65	703.180000	578.030000
65	703.180000	577.990000
65	703.070000	577.950000
65	703.170000	578.020000
65	703.250000	578.020000
65	703.250000	577.920000
65	703.240000	577.950000
65	703.140000	577.980000
65	703.200000	578.040000
66	703.190000	577.970000
66	703.250000	577.940000
66	703.190000	578.070000
66	703.160000	577.950000
66	703.240000	577.980000
66	703.170000	577.920000
66	703.260000	577.960000
66	703.240000	577.950000
66	703.290000	577.870000
67	703.120000	577.990000
67	703.170000	577.990000
67	703.230000	577.920000
67	703.250000	578.000000
67	703.170000	578.020000
67	703.180000	578.020000
67	703.080000	577.990000
67	703.170000	577.940000
67	703.210000	577.940000
68	703.290000	578.010000
68	703.170000	577.960000
68	703.200000	577.950000
68	703.230000	577.970000
68	703.160000	577.880000
68	703.220000	577.990000
68	703.130000	577.880000
68	703.220000	577.980000
68	703.170000	577.910000
69	703.210000	577.920000
69	703.180000	577.880000
69	703.190000	578.030000
69	703.210000	577.950000
69	703.100000	578.000000
69	703.200000	577.960000
69	703.240000	577.900000
69	703.210000	578.000000
69	703.290000	577.890000
69	703.180000	577.980000
70	703.140000	577.910000
70	703.310000	578.050000
70	703.200000	577.990000
70	703.290000	577.940000
70	703.180000	578.010000
70	703.250000	578.020000
70	703.210000	577.900000
70	703.110000	577.930000
70	703.150000	577.860000
71	703.180000	577.910000
71	703.150000	577.870000
71	703.170000	577.860000
71	703.180000	578.020000
71	703.160000	577.890000
71	703.220000	577.940000
71	703.270000	578.020000
71	703.160000	577.940000
71	703.150000	577.920000
72	703.190000	577.940000
72	703.230000	577.940000
72	703.120000	577.960000
72	703.200000	578.020000
72	703.110000	578.020000
72	703.150000	578.000000
72	703.170000	577.950000
72	703.190000	577.940000
72	703.300000	577.930000
73	703.210000	577.950000
73	703.240000	577.970000
73	703.220000	578.060000
73	703.130000	577.920000
73	703.170000	577.950000
73	703.260000	577.930000
73	703.140000	577.920000
73	703.240000	577.990000
73	703.180000	577.980000
73	703.180000	577.950000
74	703.190000	577.950000
74	703.160000	577.890000
74	703.180000	577.920000
74	703.220000	578.000000
74	703.140000	578.070000
74	703.170000	578.010000
74	703.230000	578.010000
74	703.270000	577.880000
74	703.330000	578.010000
75	703.240000	577.900000
75	703.280000	577.940000
75	703.130000	577.930000
75	703.170000	577.940000
75	703.180000	577.980000
75	703.180000	577.900000
75	703.200000	577.910000
75	703.210000	577.960000
75	703.170000	578.060000
76	703.210000	577.870000
76	703.190000	578.030000
76	703.180000	577.970000
76	703.200000	577.930000
76	703.130000	577.960000
76	703.190000	577.980000
76	703.120000	577.890000
76	703.050000	577.910000
76	703.190000	577.960000
77	703.090000	577.930000
77	703.110000	577.850000
77	703.150000	577.910000
77	703.190000	577.870000
77	703.250000	577.930000
77	703.210000	577.910000
77	703.110000	577.980000
77	703.260000	577.930000
77	703.140000	578.040000
77	703.260000	577.900000
78	703.110000	577.970000
78	703.220000	577.950000
78	703.190000	577.940000
78	703.180000	577.920000
78	703.210000	578.070000
78	703.260000	577.950000
78	703.180000	578.060000
78	703.230000	577.990000
78	703.180000	577.930000
79	703.050000	577.970000
79	703.200000	577.960000
79	703.080000	577.920000
79	703.260000	577.960000
79	703.240000	578.010000
79	703.340000	577.940000
79	703.150000	577.940000
79	703.150000	577.910000
79	703.190000	577.960000
80	703.150000	577.960000
80	703.070000	577.990000
80	703.180000	578.000000
80	703.310000	577.890000
80	703.090000	577.930000
80	703.150000	577.890000
80	703.120000	577.900000
80	703.200000	577.920000
80	703.130000	577.930000
81	703.210000	577.970000
81	703.160000	577.910000
81	703.140000	577.950000
81	703.280000	577.960000
81	703.290000	578.020000
81	703.200000	577.940000
81	703.190000	577.950000
81	703.130000	577.860000
81	703.170000	577.990000
82	703.180000	577.900000
82	703.170000	577.990000
82	703.210000	577.930000
82	703.310000	577.850000
82	703.160000	577.930000
82	703.150000	577.920000
82	703.180000	577.920000
82	703.000000	577.950000
82	703.190000	577.960000
82	703.210000	577.930000
83	703.020000	577.880000
83	703.140000	577.850000
83	703.150000	577.930000
83	703.130000	578.030000
83	703.110000	577.960000
83	703.230000	577.980000
83	703.110000	577.910000
83	703.130000	577.910000
83	703.120000	577.950000
84	703.160000	577.970000
84	703.210000	577.980000
84	703.150000	578.020000
84	703.140000	577.910000
84	703.140000	577.950000
84	703.080000	577.930000
84	703.110000	577.950000
84	703.180000	577.930000
84	703.200000	578.050000
85	703.130000	577.980000
85	703.160000	577.900000
85	703.280000	577.920000
85	703.190000	577.890000
85	703.140000	577.990000
85	703.170000	577.870000
85	703.190000	577.870000
85	703.220000	577.980000
85	703.090000	578.000000
86	703.180000	577.920000
86	703.120000	577.930000
86	703.180000	578.010000
86	703.160000	577.970000
86	703.220000	577.920000
86	703.120000	577.830000
86	703.170000	577.850000
86	703.230000	577.970000
86	703.170000	578.000000
86	703.200000	577.940000
87	703.170000	577.870000
87	703.170000	577.990000
87	703.190000	577.970000
87	703.240000	577.970000
87	703.130000	577.950000
87	703.190000	577.990000
87	703.220000	577.970000
87	703.190000	577.980000
87	703.160000	577.960000
88	703.100000	577.820000
88	703.180000	577.880000
88	703.070000	577.940000
88	703.100000	577.930000
88	703.220000	577.970000
88	703.120000	577.900000
88	703.210000	577.920000
88	703.160000	577.880000
88	703.090000	577.930000
89	703.050000	577.940000
89	703.170000	577.970000
89	703.060000	577.980000
89	703.050000	577.880000
89	703.070000	577.970000
89	702.970000	578.000000
89	703.030000	577.900000
89	702.890000	577.870000
89	702.890000	577.940000
90	702.820000	577.870000
90	702.770000	578.020000
90	702.770000	577.930000
90	702.680000	577.960000
90	702.730000	577.910000
90	702.600000	577.940000
90	702.600000	577.880000
90	702.580000	577.890000
90	702.410000	577.950000
90	702.460000	577.980000
91	702.310000	577.950000
91	702.360000	577.900000
91	702.380000	578.000000
91	702.310000	577.850000
91	702.200000	577.870000
91	702.170000	577.910000
91	702.050000	577.910000
91	702.100000	577.850000
91	702.070000	577.840000
92	701.950000	577.910000
92	701.730000	577.800000
92	701.520000	577.800000
92	701.530000	577.790000
92	701.560000	577.840000
92	701.420000	577.720000
92	701.380000	577.750000
92	701.320000	577.770000
92	701.190000	577.700000
93	701.160000	577.740000
93	701.240000	577.740000
93	701.080000	577.710000
93	701.140000	577.770000
93	701.250000	577.720000
93	701.270000	577.780000
93	701.200000	577.850000
93	701.290000	577.810000
93	701.280000	577.850000
93	701.260000	577.780000
94	701.460000	577.890000
94	701.500000	578.030000
94	701.640000	578.050000
94	701.680000	577.980000
94	701.640000	578.110000
94	701.940000	578.050000
94	702.010000	578.170000
94	702.110000	578.160000
94	702.230000	578.260000
