0	-0.02
1	-0.018
2	-0.016
3	-0.014
4	-0.012
5	-0.01
6	-8e-3
7	-6e-3
8	-4e-3
9	-2e-3
10	1.99995
11	2.95955
12	3.91438
13	4.86446
14	5.8098
15	6.75045
16	7.68641
17	8.61771
18	9.54438
19	10.4664
20	11.3839
21	12.2968
22	13.2052
23	14.109
24	15.0083
25	15.9032
26	16.7936
27	17.6796
28	18.5612
29	19.4383
30	20.3112
31	21.1796
32	22.0438
33	22.9037
34	23.7592
35	24.6105
36	25.4576
37	26.3005
38	27.1392
39	27.9737
40	28.804
41	29.6302
42	30.4523
43	31.2704
44	32.0843
45	32.8942
46	33.7001
47	34.5019
48	35.2998
49	36.0937
50	36.8837
51	37.6697
52	38.4518
53	39.23
54	40.0043
55	40.7748
56	41.5415
57	42.3044
58	43.0634
59	43.8187
60	44.5702
61	45.318
62	46.0621
63	46.8024
64	47.5391
65	48.2721
66	49.0015
67	49.7272
68	50.4494
69	51.1679
70	51.8829
71	52.5943
72	53.3021
73	54.0065
74	54.7073
75	55.4047
76	56.0986
77	56.7891
78	57.4761
79	58.1597
80	58.8399
81	59.5167
82	60.1901
83	60.8602
84	61.527
85	62.1904
86	62.8506
87	63.5074
88	64.161
89	64.8114
90	65.4585
91	66.1024
92	66.7431
93	67.3806
94	68.015
95	68.6462
96	69.2742
97	69.8991
98	70.521
99	71.1397
100	71.7554
101	72.368
102	72.9775
103	73.584
104	74.1875
105	74.788
106	75.3856
107	75.9801
108	76.5717
109	77.1604
110	77.7461
111	78.3289
112	78.9088
113	79.4859
114	80.06
115	80.6313
116	81.1998
117	81.7655
118	82.3283
119	82.8883
120	83.4456
121	84.0001
122	84.5518
123	85.1008
124	85.6471
125	86.1906
126	86.7315
127	87.2696
128	87.8051
129	88.338
130	88.8681
131	89.3957
132	89.9206
133	90.4429
134	90.9626
135	91.4798
136	91.9943
137	92.5064
138	93.0158
139	93.5228
140	94.0272
141	94.5291
142	95.0285
143	95.5255
144	96.0199
145	96.5119
146	97.0015
147	97.4886
