Start Running : 0 sec
Injection Start : 29 sec
Injection Finished : 210 sec
Stabilization Start : 260 sec
Stabilization End : 680 sec
Injection Start : 708 sec
Injection Finished : 889 sec
Stabilization Start : 939 sec
Stabilization End : 1359 sec
Injection Start : 1387 sec
Injection Finished : 1568 sec
Stabilization Start : 1618 sec
Stabilization End : 2038 sec
Injection Start : 2066 sec
Injection Finished : 2247 sec
Stabilization Start : 2297 sec
Stabilization End : 2717 sec
Injection Start : 2745 sec
Injection Finished : 2925 sec
Stabilization Start : 2976 sec
Stabilization End : 3396 sec
Injection Start : 3424 sec
Injection Finished : 3604 sec
Stabilization Start : 3655 sec
Stabilization End : 4075 sec
Injection Start : 4103 sec
Injection Finished : 4283 sec
Stabilization Start : 4333 sec
Stabilization End : 4753 sec
Injection Start : 4781 sec
Injection Finished : 4962 sec
Stabilization Start : 5012 sec
Stabilization End : 5432 sec
Injection Start : 5461 sec
Injection Finished : 5642 sec
Stabilization Start : 5692 sec
Stabilization End : 6112 sec
Injection Start : 6140 sec
Injection Finished : 6321 sec
Stabilization Start : 6371 sec
Stabilization End : 6791 sec
Injection Start : 6819 sec
Injection Finished : 6999 sec
Stabilization Start : 7050 sec
Stabilization End : 7470 sec
Injection Start : 7498 sec
Injection Finished : 7678 sec
Stabilization Start : 7729 sec
Stabilization End : 8149 sec
Injection Start : 8177 sec
Injection Finished : 8357 sec
Stabilization Start : 8408 sec
Stabilization End : 8828 sec
Injection Start : 8856 sec
Injection Finished : 9036 sec
Stabilization Start : 9086 sec
Stabilization End : 9506 sec
Injection Start : 9534 sec
Injection Finished : 9715 sec
Stabilization Start : 9765 sec
Stabilization End : 10185 sec
Injection Start : 10213 sec
Injection Finished : 10394 sec
Stabilization Start : 10444 sec
Stabilization End : 10864 sec
Injection Start : 10893 sec
Injection Finished : 11074 sec
Stabilization Start : 11124 sec
Stabilization End : 11544 sec
Injection Start : 11572 sec
Injection Finished : 11753 sec
Stabilization Start : 11803 sec
Stabilization End : 12223 sec
Injection Start : 12251 sec
Injection Finished : 12432 sec
Stabilization Start : 12483 sec
Stabilization End : 12903 sec
Injection Start : 12931 sec
Injection Finished : 13111 sec
Stabilization Start : 13162 sec
Stabilization End : 13582 sec
Injection Start : 13610 sec
Injection Finished : 13790 sec
Stabilization Start : 13841 sec
Stabilization End : 14261 sec
Injection Start : 14289 sec
Injection Finished : 14469 sec
Stabilization Start : 14520 sec
Stabilization End : 14940 sec
Injection Start : 14968 sec
Injection Finished : 15148 sec
Stabilization Start : 15199 sec
Stabilization End : 15619 sec
Injection Start : 15647 sec
Injection Finished : 15828 sec
Stabilization Start : 15878 sec
Stabilization End : 16298 sec
Injection Start : 16327 sec
Injection Finished : 16507 sec
Stabilization Start : 16558 sec
Stabilization End : 16978 sec
Injection Start : 17006 sec
Injection Finished : 17187 sec
Stabilization Start : 17237 sec
Stabilization End : 17657 sec
Injection Start : 17686 sec
Injection Finished : 17866 sec
Stabilization Start : 17917 sec
Stabilization End : 18337 sec
Injection Start : 18365 sec
Injection Finished : 18546 sec
Stabilization Start : 18596 sec
Stabilization End : 19016 sec
Injection Start : 19044 sec
Injection Finished : 19225 sec
Stabilization Start : 19275 sec
Stabilization End : 19695 sec
Injection Start : 19724 sec
Injection Finished : 19904 sec
Stabilization Start : 19955 sec
Stabilization End : 20375 sec
Injection Start : 20403 sec
Injection Finished : 20583 sec
Stabilization Start : 20634 sec
Stabilization End : 21054 sec
Injection Start : 21082 sec
Injection Finished : 21263 sec
Stabilization Start : 21313 sec
Stabilization End : 21733 sec
Injection Start : 21762 sec
Injection Finished : 21943 sec
Stabilization Start : 21993 sec
Stabilization End : 22413 sec
Injection Start : 22442 sec
Injection Finished : 22622 sec
Stabilization Start : 22673 sec
Stabilization End : 23093 sec
Injection Start : 23121 sec
Injection Finished : 23302 sec
Stabilization Start : 23352 sec
Stabilization End : 23772 sec
Injection Start : 23800 sec
Injection Finished : 23981 sec
Stabilization Start : 24031 sec
Stabilization End : 24451 sec
Injection Start : 24480 sec
Injection Finished : 24660 sec
Stabilization Start : 24711 sec
Stabilization End : 25131 sec
Injection Start : 25159 sec
Injection Finished : 25340 sec
Stabilization Start : 25390 sec
Stabilization End : 25810 sec
Injection Start : 25839 sec
Injection Finished : 26019 sec
Stabilization Start : 26070 sec
Stabilization End : 26490 sec
Injection Start : 26518 sec
Injection Finished : 26699 sec
Stabilization Start : 26749 sec
Stabilization End : 27169 sec
Injection Start : 27198 sec
Injection Finished : 27379 sec
Stabilization Start : 27429 sec
Stabilization End : 27849 sec
Injection Start : 27878 sec
Injection Finished : 28058 sec
Stabilization Start : 28109 sec
Stabilization End : 28529 sec
Injection Start : 28557 sec
Injection Finished : 28738 sec
Stabilization Start : 28788 sec
Stabilization End : 29208 sec
Injection Start : 29236 sec
Injection Finished : 29417 sec
Stabilization Start : 29468 sec
Stabilization End : 29888 sec
Injection Start : 29916 sec
Injection Finished : 30097 sec
Stabilization Start : 30147 sec
Stabilization End : 30567 sec
Injection Start : 30596 sec
Injection Finished : 30776 sec
Stabilization Start : 30827 sec
Stabilization End : 31247 sec
Injection Start : 31275 sec
Injection Finished : 31456 sec
Stabilization Start : 31506 sec
Stabilization End : 31926 sec
Injection Start : 31955 sec
Injection Finished : 32135 sec
Stabilization Start : 32186 sec
Stabilization End : 32606 sec
Running Finished : 32606 sec
