Seconds	Ch1	Ch2
1	551.070000	546.250000
1	550.950000	546.570000
1	550.800000	546.410000
1	550.770000	546.440000
1	550.910000	546.420000
1	550.950000	546.270000
1	550.870000	546.340000
1	551.060000	546.510000
1	550.880000	546.410000
1	550.980000	546.340000
1	550.900000	546.450000
1	550.910000	546.430000
1	550.870000	546.280000
1	550.940000	546.480000
2	551.010000	546.380000
2	550.900000	546.400000
2	550.890000	546.450000
2	550.880000	546.330000
2	550.950000	546.300000
2	550.880000	546.390000
2	550.850000	546.330000
2	550.920000	546.360000
2	550.880000	546.240000
2	550.940000	546.380000
2	550.870000	546.290000
2	550.990000	546.340000
3	550.870000	546.380000
3	550.860000	546.340000
3	550.980000	546.410000
3	550.950000	546.440000
3	550.870000	546.390000
3	550.990000	546.350000
3	550.820000	546.460000
3	550.860000	546.380000
3	550.860000	546.400000
3	550.920000	546.360000
3	550.910000	546.530000
3	550.820000	546.430000
3	550.860000	546.280000
4	550.880000	546.510000
4	550.930000	546.430000
4	550.820000	546.420000
4	550.880000	546.300000
4	551.060000	546.430000
4	550.860000	546.360000
4	550.910000	546.450000
4	550.860000	546.320000
4	550.790000	546.360000
4	550.960000	546.400000
4	550.940000	546.410000
4	550.770000	546.580000
4	550.840000	546.430000
5	550.910000	546.370000
5	550.860000	546.260000
5	550.840000	546.440000
5	550.980000	546.340000
5	550.820000	546.430000
5	550.810000	546.380000
5	550.940000	546.380000
5	550.860000	546.530000
5	550.990000	546.300000
5	550.950000	546.320000
5	550.860000	546.310000
5	550.880000	546.330000
5	550.940000	546.390000
6	550.800000	546.400000
6	550.870000	546.430000
6	550.960000	546.470000
6	550.750000	546.420000
6	550.900000	546.300000
6	550.850000	546.350000
6	550.910000	546.400000
6	550.920000	546.420000
6	550.870000	546.460000
6	550.850000	546.420000
6	550.930000	546.360000
6	550.880000	546.340000
6	550.880000	546.390000
7	550.870000	546.340000
7	550.930000	546.410000
7	550.890000	546.380000
7	550.840000	546.480000
7	550.880000	546.370000
7	550.930000	546.290000
7	550.870000	546.350000
7	550.890000	546.280000
7	550.920000	546.470000
7	550.950000	546.440000
7	550.880000	546.480000
7	551.020000	546.480000
7	550.890000	546.300000
8	550.930000	546.360000
8	550.820000	546.310000
8	550.940000	546.370000
8	550.950000	546.300000
8	550.910000	546.370000
8	551.040000	546.450000
8	550.960000	546.520000
8	550.960000	546.310000
8	551.060000	546.400000
8	550.830000	546.350000
8	550.910000	546.380000
8	550.840000	546.260000
9	550.900000	546.440000
9	550.860000	546.290000
9	550.930000	546.400000
9	550.870000	546.340000
9	550.790000	546.430000
9	551.000000	546.400000
9	550.990000	546.480000
9	550.920000	546.440000
9	550.840000	546.380000
9	551.030000	546.420000
9	550.920000	546.340000
9	550.960000	546.380000
10	551.030000	546.400000
10	550.820000	546.350000
10	550.950000	546.380000
10	550.830000	546.270000
10	550.990000	546.330000
10	550.980000	546.440000
10	550.770000	546.420000
10	550.890000	546.470000
10	550.900000	546.390000
10	550.860000	546.410000
10	551.020000	546.390000
10	550.810000	546.280000
10	550.920000	546.390000
11	550.820000	546.350000
11	550.840000	546.390000
11	551.030000	546.340000
11	550.950000	546.400000
11	550.850000	546.380000
11	550.780000	546.450000
11	550.900000	546.390000
11	550.930000	546.290000
11	551.030000	546.380000
11	550.950000	546.240000
11	550.820000	546.450000
11	550.770000	546.500000
12	550.910000	546.400000
12	550.960000	546.300000
12	550.790000	546.340000
12	550.950000	546.410000
12	550.920000	546.380000
12	550.990000	546.410000
12	550.900000	546.350000
12	550.920000	546.410000
12	550.950000	546.470000
12	550.910000	546.230000
12	550.910000	546.390000
12	550.920000	546.440000
12	550.960000	546.300000
13	550.950000	546.460000
13	551.030000	546.460000
13	550.910000	546.320000
13	550.930000	546.350000
13	550.910000	546.370000
13	551.030000	546.360000
13	550.920000	546.340000
13	550.910000	546.530000
13	551.020000	546.320000
13	550.810000	546.350000
13	551.000000	546.370000
13	550.940000	546.360000
14	550.850000	546.430000
14	551.010000	546.340000
14	550.920000	546.450000
14	551.050000	546.390000
14	550.870000	546.320000
14	550.830000	546.410000
14	551.050000	546.370000
14	550.950000	546.390000
14	550.920000	546.400000
14	550.890000	546.390000
14	550.870000	546.340000
14	550.930000	546.320000
14	550.850000	546.380000
15	550.850000	546.410000
15	550.990000	546.450000
15	550.800000	546.380000
15	550.900000	546.360000
15	550.790000	546.330000
15	550.990000	546.400000
15	550.900000	546.430000
15	550.940000	546.460000
15	550.920000	546.320000
15	550.870000	546.370000
15	550.920000	546.290000
15	550.980000	546.300000
15	550.890000	546.400000
16	550.860000	546.310000
16	551.000000	546.400000
16	550.950000	546.360000
16	551.000000	546.440000
16	550.880000	546.350000
