Start Running : 0 sec
Injection Start : 29 sec
Injection Finished : 210 sec
Stabilization Start : 263 sec
Stabilization End : 683 sec
Injection Start : 711 sec
Injection Finished : 892 sec
Stabilization Start : 945 sec
Stabilization End : 1365 sec
Injection Start : 1393 sec
Injection Finished : 1574 sec
Stabilization Start : 1627 sec
Stabilization End : 2047 sec
Injection Start : 2075 sec
Injection Finished : 2256 sec
Stabilization Start : 2309 sec
Stabilization End : 2729 sec
Injection Start : 2757 sec
Injection Finished : 2937 sec
Stabilization Start : 2991 sec
Stabilization End : 3411 sec
Injection Start : 3438 sec
Injection Finished : 3619 sec
Stabilization Start : 3672 sec
Stabilization End : 4092 sec
Injection Start : 4120 sec
Injection Finished : 4301 sec
Stabilization Start : 4354 sec
Stabilization End : 4774 sec
Injection Start : 4802 sec
Injection Finished : 4983 sec
Stabilization Start : 5036 sec
Stabilization End : 5456 sec
Injection Start : 5484 sec
Injection Finished : 5665 sec
Stabilization Start : 5718 sec
Stabilization End : 6138 sec
Injection Start : 6166 sec
Injection Finished : 6347 sec
Stabilization Start : 6400 sec
Stabilization End : 6820 sec
Injection Start : 6848 sec
Injection Finished : 7029 sec
Stabilization Start : 7082 sec
Stabilization End : 7502 sec
Injection Start : 7530 sec
Injection Finished : 7710 sec
Stabilization Start : 7764 sec
Stabilization End : 8184 sec
Injection Start : 8212 sec
Injection Finished : 8392 sec
Stabilization Start : 8446 sec
Stabilization End : 8866 sec
Injection Start : 8894 sec
Injection Finished : 9074 sec
Stabilization Start : 9127 sec
Stabilization End : 9547 sec
Injection Start : 9575 sec
Injection Finished : 9756 sec
Stabilization Start : 9809 sec
Stabilization End : 10229 sec
Injection Start : 10257 sec
Injection Finished : 10438 sec
Stabilization Start : 10491 sec
Stabilization End : 10911 sec
Injection Start : 10940 sec
Injection Finished : 11120 sec
Stabilization Start : 11174 sec
Stabilization End : 11594 sec
Injection Start : 11622 sec
Injection Finished : 11802 sec
Stabilization Start : 11856 sec
Stabilization End : 12276 sec
Injection Start : 12304 sec
Injection Finished : 12484 sec
Stabilization Start : 12538 sec
Stabilization End : 12958 sec
Injection Start : 12986 sec
Injection Finished : 13166 sec
Stabilization Start : 13220 sec
Stabilization End : 13640 sec
Injection Start : 13668 sec
Injection Finished : 13848 sec
Stabilization Start : 13902 sec
Stabilization End : 14322 sec
Injection Start : 14350 sec
Injection Finished : 14530 sec
Stabilization Start : 14584 sec
Stabilization End : 15004 sec
Injection Start : 15032 sec
Injection Finished : 15213 sec
Stabilization Start : 15266 sec
Stabilization End : 15686 sec
Injection Start : 15714 sec
Injection Finished : 15895 sec
Stabilization Start : 15948 sec
Stabilization End : 16368 sec
Injection Start : 16397 sec
Injection Finished : 16578 sec
Stabilization Start : 16631 sec
Stabilization End : 17051 sec
Running Finished : 17051 sec
