Seconds	Ch1	Ch2
5420	762.490000	673.100000
5420	762.500000	673.050000
5420	762.570000	673.050000
5420	762.520000	673.060000
5420	762.440000	673.080000
5420	762.500000	673.070000
5421	762.620000	673.050000
5421	762.670000	673.080000
5421	762.480000	673.050000
5421	762.490000	673.080000
5421	762.600000	673.050000
5421	762.610000	673.020000
5421	762.590000	673.020000
5421	762.630000	673.060000
5421	762.570000	673.070000
5422	762.570000	673.050000
5422	762.550000	673.110000
5422	762.620000	673.000000
5422	762.500000	673.070000
5422	762.400000	673.060000
5422	762.490000	672.950000
5422	762.450000	673.070000
5422	762.570000	673.090000
5422	762.520000	673.030000
5423	762.530000	673.090000
5423	762.600000	673.100000
5423	762.470000	673.130000
5423	762.570000	673.040000
5423	762.490000	673.030000
5423	762.550000	673.160000
5423	762.590000	673.010000
5423	762.610000	673.070000
5423	762.520000	673.020000
5423	762.500000	672.990000
5424	762.500000	673.050000
5424	762.500000	673.050000
5424	762.510000	673.050000
5424	762.480000	673.110000
5424	762.610000	673.070000
5424	762.500000	673.020000
5424	762.520000	673.030000
5424	762.540000	672.970000
5424	762.470000	673.040000
5425	762.530000	673.020000
5425	762.580000	673.040000
5425	762.580000	673.020000
5425	762.600000	673.050000
5425	762.620000	673.110000
5425	762.500000	673.090000
5425	762.500000	673.050000
5425	762.600000	673.130000
5425	762.630000	673.090000
5426	762.550000	673.110000
5426	762.550000	673.050000
5426	762.500000	673.120000
5426	762.600000	673.140000
5426	762.530000	673.070000
5426	762.560000	673.080000
5426	762.460000	673.030000
5426	762.540000	673.090000
5426	762.580000	673.130000
5427	762.510000	672.960000
5427	762.520000	673.050000
5427	762.530000	672.900000
5427	762.520000	673.110000
5427	762.590000	673.140000
5427	762.470000	673.060000
5427	762.570000	673.000000
5427	762.610000	673.110000
5427	762.530000	673.100000
5427	762.500000	673.000000
5428	762.580000	673.020000
5428	762.450000	672.990000
5428	762.660000	673.010000
5428	762.550000	673.010000
5428	762.590000	673.110000
5428	762.520000	673.040000
5428	762.490000	673.020000
5428	762.590000	673.080000
5428	762.470000	673.060000
5429	762.460000	672.990000
5429	762.560000	673.020000
5429	762.590000	673.090000
5429	762.660000	673.040000
5429	762.600000	673.130000
5429	762.480000	673.120000
5429	762.510000	673.000000
5429	762.600000	673.090000
5429	762.510000	673.010000
5430	762.590000	673.130000
5430	762.550000	672.920000
5430	762.640000	673.100000
5430	762.560000	673.090000
5430	762.550000	673.010000
5430	762.520000	673.050000
5430	762.520000	673.090000
5430	762.640000	673.040000
5430	762.520000	673.070000
5430	762.570000	673.030000
5431	762.550000	673.010000
5431	762.480000	673.040000
5431	762.520000	673.080000
5431	762.520000	673.120000
5431	762.610000	673.000000
5431	762.570000	673.020000
5431	762.600000	673.060000
5431	762.550000	673.020000
5431	762.580000	673.090000
5432	762.600000	673.010000
5432	762.560000	673.010000
5432	762.600000	673.090000
5432	762.590000	673.070000
5432	762.550000	672.990000
5432	762.480000	673.140000
5432	762.630000	673.050000
5432	762.470000	673.060000
5432	762.530000	673.080000
5433	762.420000	673.060000
5433	762.560000	673.050000
5433	762.660000	673.110000
5433	762.560000	673.090000
5433	762.550000	673.030000
5433	762.500000	673.090000
5433	762.500000	673.080000
5433	762.570000	673.090000
5433	762.510000	673.080000
5434	762.450000	673.030000
5434	762.570000	672.990000
5434	762.630000	673.110000
5434	762.590000	673.110000
5434	762.680000	673.070000
5434	762.520000	673.030000
5434	762.580000	673.020000
5434	762.520000	673.000000
5434	762.570000	673.110000
5435	762.570000	673.090000
5435	762.590000	673.040000
5435	762.540000	673.010000
5435	762.510000	673.060000
5435	762.430000	673.080000
5435	762.650000	673.070000
5435	762.640000	673.010000
5435	762.590000	673.070000
