Seconds	Ch1	Ch2
1	561.540000	555.040000
1	561.360000	555.150000
1	561.510000	555.130000
1	561.500000	555.050000
1	561.530000	555.040000
1	561.530000	555.000000
1	561.560000	554.920000
1	561.480000	554.850000
1	561.390000	554.970000
1	561.440000	555.070000
1	561.490000	554.980000
1	561.470000	554.970000
1	561.320000	554.890000
1	561.550000	555.070000
2	561.520000	555.030000
2	561.460000	555.060000
2	561.520000	554.940000
2	561.510000	555.060000
2	561.380000	554.930000
2	561.490000	555.090000
2	561.470000	554.930000
2	561.400000	555.080000
2	561.410000	554.980000
2	561.540000	554.930000
2	561.590000	554.950000
2	561.410000	554.990000
3	561.450000	555.120000
3	561.590000	554.960000
3	561.370000	555.060000
3	561.360000	554.970000
3	561.620000	555.120000
3	561.440000	555.010000
3	561.350000	554.950000
3	561.550000	554.950000
3	561.570000	554.930000
3	561.370000	554.910000
3	561.390000	555.030000
3	561.540000	555.180000
3	561.420000	554.940000
4	561.620000	554.970000
4	561.620000	554.950000
4	561.370000	555.040000
4	561.370000	555.010000
4	561.420000	555.040000
4	561.400000	554.970000
4	561.600000	554.940000
4	561.520000	554.960000
4	561.490000	554.910000
4	561.420000	555.060000
4	561.330000	555.110000
4	561.540000	554.970000
4	561.560000	554.900000
5	561.510000	555.080000
5	561.360000	555.040000
5	561.460000	555.020000
5	561.640000	555.080000
5	561.600000	555.080000
5	561.380000	555.000000
5	561.420000	555.110000
5	561.370000	555.040000
5	561.500000	555.060000
5	561.370000	555.060000
5	561.510000	554.980000
5	561.340000	555.050000
5	561.650000	555.010000
6	561.630000	554.980000
6	561.590000	554.960000
6	561.370000	554.880000
6	561.330000	555.030000
6	561.490000	555.060000
6	561.500000	554.870000
6	561.620000	554.970000
6	561.440000	554.910000
6	561.580000	554.860000
6	561.450000	554.950000
6	561.550000	555.060000
6	561.480000	554.950000
6	561.480000	554.960000
7	561.500000	554.940000
7	561.380000	554.920000
7	561.460000	555.040000
7	561.390000	554.990000
7	561.340000	554.940000
7	561.390000	555.030000
7	561.500000	555.030000
7	561.490000	555.000000
7	561.430000	554.990000
7	561.420000	554.920000
7	561.420000	554.900000
7	561.570000	554.990000
8	561.410000	555.170000
8	561.460000	555.050000
8	561.420000	555.000000
8	561.340000	555.020000
8	561.490000	555.000000
8	561.510000	555.010000
8	561.450000	554.970000
8	561.470000	555.000000
8	561.490000	554.910000
8	561.480000	555.120000
8	561.400000	554.880000
8	561.410000	554.980000
9	561.440000	555.020000
9	561.440000	555.080000
9	561.440000	555.030000
9	561.510000	554.900000
9	561.410000	554.960000
9	561.540000	555.030000
9	561.420000	554.970000
9	561.590000	554.820000
9	561.570000	555.060000
9	561.570000	554.910000
9	561.470000	555.050000
9	561.370000	554.910000
10	561.400000	554.990000
10	561.480000	554.980000
10	561.440000	555.010000
10	561.530000	554.930000
10	561.480000	554.980000
10	561.400000	554.960000
10	561.700000	554.870000
10	561.420000	554.950000
10	561.580000	555.100000
10	561.330000	554.920000
10	561.470000	555.020000
10	561.450000	555.010000
11	561.490000	554.990000
11	561.530000	555.080000
11	561.540000	554.980000
11	561.280000	554.950000
11	561.580000	554.870000
11	561.570000	554.840000
11	561.520000	554.960000
11	561.500000	555.030000
11	561.570000	554.880000
11	561.480000	554.910000
11	561.330000	555.000000
11	561.450000	554.950000
12	561.470000	554.920000
12	561.520000	554.940000
12	561.450000	554.960000
12	561.630000	555.010000
12	561.500000	554.980000
12	561.560000	554.920000
12	561.500000	554.970000
12	561.490000	554.970000
12	561.410000	555.050000
12	561.570000	555.050000
12	561.460000	555.050000
12	561.560000	554.990000
13	561.470000	554.950000
13	561.550000	555.010000
13	561.520000	554.940000
13	561.570000	554.770000
13	561.590000	555.070000
13	561.450000	554.940000
13	561.500000	555.090000
13	561.510000	555.030000
13	561.500000	555.010000
13	561.440000	555.030000
13	561.570000	554.990000
13	561.590000	554.940000
14	561.590000	554.880000
14	561.580000	554.970000
14	561.490000	555.020000
14	561.560000	554.940000
14	561.640000	555.030000
14	561.550000	555.040000
14	561.600000	554.880000
14	561.380000	554.890000
14	561.550000	555.000000
14	561.450000	554.900000
14	561.640000	554.810000
14	561.370000	555.060000
14	561.450000	554.910000
15	561.590000	554.900000
15	561.570000	555.010000
15	561.440000	555.110000
15	561.600000	554.950000
15	561.550000	555.030000
15	561.490000	555.030000
15	561.620000	554.940000
15	561.500000	554.980000
15	561.550000	554.970000
15	561.540000	554.960000
15	561.520000	554.840000
15	561.750000	554.890000
