X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
3.5358450E1	-2.6859251E-1	3.5986155E1	-3.3726043E-1	3.5720000E1	4.0081080E0	3.5750000E1	1.5496566E0	3.5840000E1	-1.3119408E0	3.5550000E1	1.5738039E0
3.6358450E1	3.4456218E-1	3.6986155E1	-3.3928943E-1	3.6720000E1	2.9152146E0	3.6750000E1	1.4583752E0	3.6840000E1	-3.0358016E-1	3.6550000E1	1.9225777E0
3.7358450E1	-2.8052842E-1	3.7986155E1	-3.3312969E-1	3.7720000E1	3.4965871E0	3.7750000E1	1.1659414E0	3.7840000E1	-3.4590882E-1	3.7550000E1	2.2464935E0
3.8358450E1	-6.0231193E-1	3.8986155E1	-1.4562255E0	3.8720000E1	4.4783179E0	3.8750000E1	1.0132636E0	3.8840000E1	-1.5029645E0	3.8550000E1	2.2703886E0
3.9358450E1	-2.2795141E-1	3.9986155E1	-1.1167010E0	3.9720000E1	5.4687482E0	3.9750000E1	1.4170045E0	3.9840000E1	-1.6097168E0	3.9550000E1	1.7488765E0
4.0358450E1	3.4693720E-1	4.0986155E1	2.5982278E0	4.0720000E1	4.9775150E0	4.0750000E1	6.6645247E-1	4.0840000E1	-6.5704972E-1	4.0550000E1	-4.2519341E-1
4.1358450E1	1.4523818E-1	4.1986155E1	2.7261936E0	4.1720000E1	2.8705595E0	4.1750000E1	4.6075969E-1	4.1840000E1	-1.9269433E0	4.1550000E1	-1.3362927E-1
4.2358450E1	-5.0114285E-1	4.2986155E1	2.2524495E0	4.2720000E1	2.4128686E0	4.2750000E1	5.2268108E-1	4.2840000E1	-1.4983939E0	4.2550000E1	4.4891972E-2
4.3358450E1	-1.1560253E0	4.3986155E1	1.9843529E0	4.3720000E1	3.0676936E0	4.3750000E1	6.8145837E-1	4.3840000E1	-1.1467990E0	4.3550000E1	-2.8801936E-1
4.4358450E1	-1.4034788E0	4.4986155E1	2.1763745E0	4.4720000E1	2.5135114E0	4.4750000E1	-5.8283503E-1	4.4840000E1	-2.8406515E0	4.4550000E1	2.5395513E0
4.5358450E1	-1.2979814E0	4.5986155E1	1.8092432E0	4.5720000E1	2.4445418E0	4.5750000E1	-4.5078367E-1	4.5840000E1	-3.0397935E0	4.5550000E1	3.5156465E0
4.6358450E1	-3.1393393E0	4.6986155E1	2.1375536E0	4.6720000E1	2.0884551E0	4.6750000E1	-1.6261766E0	4.6840000E1	-2.5176097E0	4.6550000E1	2.8289632E0
4.7358450E1	-3.1121867E0	4.7986155E1	1.9238113E0	4.7720000E1	3.5353003E0	4.7750000E1	-1.3861417E0	4.7840000E1	-2.5609006E0	4.7550000E1	2.4162460E0
4.8358450E1	-2.7778872E0	4.8986155E1	1.2502535E0	4.8720000E1	3.5085601E0	4.8750000E1	-1.0390380E0	4.8840000E1	-2.6040920E0	4.8550000E1	2.6125872E0
4.9358450E1	-2.4183294E0	4.9986155E1	1.4861285E0	4.9720000E1	3.4310009E0	4.9750000E1	-8.6879812E-1	4.9840000E1	-2.3629087E0	4.9550000E1	3.1376436E0
5.0358450E1	3.1799432E0	5.0986155E1	8.4580952E-1	5.0720000E1	2.5065802E0	5.0750000E1	-9.0566130E-1	5.0840000E1	-2.1648597E0	5.0550000E1	2.4399632E0
5.1358450E1	3.5814785E0	5.1986155E1	1.8968497E0	5.1720000E1	1.6629376E0	5.1750000E1	-7.7425340E-1	5.1840000E1	-2.8568339E0	5.1550000E1	2.3927248E0
5.2358450E1	4.3337194E0	5.2986155E1	3.9093300E0	5.2720000E1	2.4934057E0	5.2750000E1	-8.7295935E-1	5.2840000E1	-4.8795573E0	5.2550000E1	1.6403065E0
5.3358450E1	4.5270957E0	5.3986155E1	3.4928838E0	5.3720000E1	2.3419999E0	5.3750000E1	3.4877438E0	5.3840000E1	-5.6148849E0	5.3550000E1	3.4294698E0
5.4358450E1	5.1062832E0	5.4986155E1	2.1992460E0	5.4720000E1	2.7933759E0	5.4750000E1	3.2930012E0	5.4840000E1	-4.5941288E0	5.4550000E1	5.1337665E0
5.5358450E1	3.1477559E0	5.5986155E1	2.5744049E0	5.5720000E1	4.2123140E0	5.5750000E1	1.4604599E0	5.5840000E1	-4.5331822E0	5.5550000E1	4.3680926E0
5.6358450E1	2.9390776E0	5.6986155E1	2.2085887E0	5.6720000E1	4.1062676E0	5.6750000E1	2.5964626E0	5.6840000E1	-3.8665058E0	5.6550000E1	3.2005098E0
5.7358450E1	2.5122266E0	5.7986155E1	2.1791798E0	5.7720000E1	3.8842676E0	5.7750000E1	1.2536845E0	5.7840000E1	-2.9510776E0	5.7550000E1	4.6947329E0
5.8358450E1	3.2055102E0	5.8986155E1	4.2057971E0	5.8720000E1	3.8772960E0	5.8750000E1	-7.9666368E-1	5.8840000E1	-2.2859410E0	5.8550000E1	3.5453514E0
5.9358450E1	7.5442140E0	5.9986155E1	8.1218447E0	5.9720000E1	2.2948117E0	5.9750000E1	-2.2760479E0	5.9840000E1	-2.4157547E0	5.9550000E1	3.1692141E0
6.0358450E1	4.6825690E0	6.0986155E1	6.0372105E0	6.0720000E1	6.9577171E0	6.0750000E1	-2.3253288E0	6.0840000E1	-4.3246746E0	6.0550000E1	1.0425593E0
6.1358450E1	9.8198376E-1	6.1986155E1	5.3583653E0	6.1720000E1	1.0360736E1	6.1750000E1	-7.7187219E-1	6.1840000E1	-4.1839607E0	6.1550000E1	-1.1182674E0
6.2358450E1	4.9153419E0	6.2986155E1	4.5438318E0	6.2720000E1	9.8864040E0	6.2750000E1	2.1449611E0	6.2840000E1	-1.5636730E-1	6.2550000E1	-4.2528444E-1
6.3358450E1	2.9188301E0	6.3986155E1	4.9917435E0	6.3720000E1	7.9549783E0	6.3750000E1	1.1170341E0	6.3840000E1	2.3331286E0	6.3550000E1	-8.6797388E-1
6.4358450E1	1.1803201E1	6.4986155E1	9.3386693E0	6.4720000E1	7.5272858E0	6.4750000E1	8.2756392E0	6.4840000E1	2.5810939E0	6.4550000E1	1.7751792E-1
6.5358450E1	1.3042032E1	6.5986155E1	1.2947597E1	6.5720000E1	1.0614195E1	6.5750000E1	8.0377856E0	6.5840000E1	2.6871414E0	6.5550000E1	3.2527286E0
6.6358450E1	1.3185434E1	6.6986155E1	8.7471342E0	6.6720000E1	1.0591633E1	6.6750000E1	4.5915254E0	6.6840000E1	2.9068375E0	6.6550000E1	3.5922312E0
6.7358450E1	7.4299806E0	6.7986155E1	1.1330947E1	6.7720000E1	6.3827047E0	6.7750000E1	5.6232546E0	6.7840000E1	7.4860148E0	6.7550000E1	4.4296043E0
6.8358450E1	1.4437893E1	6.8986155E1	9.4111684E0	6.8720000E1	8.3125602E0	6.8750000E1	3.3354889E0	6.8840000E1	7.9858853E0	6.8550000E1	3.6923015E0
6.9358450E1	1.7917229E1	6.9986155E1	1.3083149E1	6.9720000E1	9.0597616E0	6.9750000E1	4.9044264E0	6.9840000E1	7.3926001E0	6.9550000E1	3.8341359E0
7.0358450E1	2.0651322E1	7.0986155E1	1.3628300E1	7.0720000E1	1.4000258E1	7.0750000E1	2.7441869E0	7.0840000E1	6.9852653E0	7.0550000E1	1.2548949E0
7.1358450E1	2.8527920E1	7.1986155E1	1.7547267E1	7.1720000E1	1.0022009E1	7.1750000E1	3.5280488E0	7.1840000E1	4.6355814E0	7.1550000E1	-9.6876922E-1
7.2358450E1	3.6438598E1	7.2986155E1	1.5605864E1	7.2720000E1	1.2007433E1	7.2750000E1	8.5033951E0	7.2840000E1	5.2869339E0	7.2550000E1	1.1642906E0
7.3358450E1	4.3379116E1	7.3986155E1	1.5272430E1	7.3720000E1	1.2540901E1	7.3750000E1	1.0857898E1	7.3840000E1	4.9871241E0	7.3550000E1	2.4668403E0
7.4358450E1	4.8266148E1	7.4986155E1	1.6654622E1	7.4720000E1	1.2085246E1	7.4750000E1	9.3847938E0	7.4840000E1	6.4340799E0	7.4550000E1	2.8887334E0
7.5358450E1	5.5210213E1	7.5986155E1	1.8576431E1	7.5720000E1	1.3485164E1	7.5750000E1	8.1193335E0	7.5840000E1	5.2231463E0	7.5550000E1	4.3690639E0
7.6358450E1	6.1683234E1	7.6986155E1	2.3968930E1	7.6720000E1	1.4530859E1	7.6750000E1	8.3553357E0	7.6840000E1	9.2326423E0	7.6550000E1	4.7397536E0
7.7358450E1	6.4720589E1	7.7986155E1	2.7847418E1	7.7720000E1	1.1598134E1	7.7750000E1	7.7756796E0	7.7840000E1	8.3917103E0	7.7550000E1	4.2367332E0
7.8358450E1	7.5046819E1	7.8986155E1	2.6444426E1	7.8720000E1	1.5408816E1	7.8750000E1	7.8812831E0	7.8840000E1	9.0918811E0	7.8550000E1	3.9938936E0
7.9358450E1	8.4935590E1	7.9986155E1	3.0524319E1	7.9720000E1	1.8755344E1	7.9750000E1	7.7007179E0	7.9840000E1	7.3208716E0	7.9550000E1	5.3915628E0
8.0358450E1	9.2504904E1	8.0986155E1	3.4662068E1	8.0720000E1	1.9846334E1	8.0750000E1	9.0023250E0	8.0840000E1	3.7959340E0	8.0550000E1	5.8286138E0
8.1358450E1	1.0487056E2	8.1986155E1	4.2069077E1	8.1720000E1	2.3676231E1	8.1750000E1	8.8587271E0	8.1840000E1	3.8372753E0	8.1550000E1	5.0550202E0
8.2358450E1	1.1293259E2	8.2986155E1	4.6273309E1	8.2720000E1	2.9323140E1	8.2750000E1	8.6526823E0	8.2840000E1	3.8948449E0	8.2550000E1	5.3970856E0
8.3358450E1	1.0518808E2	8.3986155E1	4.2584328E1	8.3720000E1	2.8719714E1	8.3750000E1	1.3309501E1	8.3840000E1	6.0157998E0	8.3550000E1	7.0136255E0
8.4358450E1	1.2672060E2	8.4986155E1	5.1914839E1	8.4720000E1	2.9345936E1	8.4750000E1	1.3948312E1	8.4840000E1	2.2427485E0	8.4550000E1	5.9298332E0
8.5358450E1	1.3280027E2	8.5986155E1	5.7599485E1	8.5720000E1	3.0597428E1	8.5750000E1	1.3443192E1	8.5840000E1	6.4439629E-1	8.5550000E1	5.6314973E0
8.6358450E1	1.3934016E2	8.6986155E1	5.8150066E1	8.6720000E1	3.1834296E1	8.6750000E1	1.2436990E1	8.6840000E1	3.2295078E0	8.6550000E1	5.4557117E0
8.7358450E1	1.5141168E2	8.7986155E1	5.8430257E1	8.7720000E1	3.1030420E1	8.7750000E1	1.2769411E1	8.7840000E1	1.5610812E-1	8.7550000E1	5.3533318E0
8.8358450E1	1.5146851E2	8.8986155E1	6.1988089E1	8.8720000E1	3.1936547E1	8.8750000E1	1.5444548E1	8.8840000E1	-6.4782871E-1	8.8550000E1	6.5586603E0
8.9358450E1	1.6151083E2	8.9986155E1	6.4963834E1	8.9720000E1	3.3736116E1	8.9750000E1	1.7350162E1	8.9840000E1	-7.1679230E-2	8.9550000E1	4.9872300E0
9.0358450E1	1.7077220E2	9.0986155E1	7.0046015E1	9.0720000E1	3.8636026E1	9.0750000E1	1.5926878E1	9.0840000E1	1.3373353E-1	9.0550000E1	4.7177051E0
9.1358450E1	1.7724753E2	9.1986155E1	7.3967566E1	9.1720000E1	3.7245930E1	9.1750000E1	1.6068508E1	9.1840000E1	2.9406528E0	9.1550000E1	4.1337412E0
9.2358450E1	1.8582625E2	9.2986155E1	7.7149068E1	9.2720000E1	3.9826354E1	9.2750000E1	1.7506818E1	9.2840000E1	2.3003202E0	9.2550000E1	3.9599191E0
9.3358450E1	1.9247668E2	9.3986155E1	7.7381346E1	9.3720000E1	4.0483110E1	9.3750000E1	1.9248986E1	9.3840000E1	1.2391668E0	9.3550000E1	4.0021799E0
9.4358450E1	1.9847227E2	9.4986155E1	8.1645570E1	9.4720000E1	4.1093610E1	9.4750000E1	1.9660541E1	9.4840000E1	1.2394264E0	9.4550000E1	4.8721004E0
9.5358450E1	2.0791451E2	9.5986155E1	8.8038394E1	9.5720000E1	4.0980278E1	9.5750000E1	1.9337001E1	9.5840000E1	2.6421898E0	9.5550000E1	4.3886428E0
9.6358450E1	2.1522174E2	9.6986155E1	8.9172869E1	9.6720000E1	4.0785120E1	9.6750000E1	1.9159604E1	9.6840000E1	3.0149295E0	9.6550000E1	4.4372427E0
9.7358450E1	2.2067554E2	9.7986155E1	9.5225467E1	9.7720000E1	4.3240093E1	9.7750000E1	1.9503872E1	9.7840000E1	2.9616680E0	9.7550000E1	4.1001550E0
9.8358450E1	2.2447491E2	9.8986155E1	9.9073737E1	9.8720000E1	4.3901933E1	9.8750000E1	2.0177644E1	9.8840000E1	1.3548881E0	9.8550000E1	3.9916852E0
9.9358450E1	2.3012835E2	9.9986155E1	9.8457339E1	9.9720000E1	4.3766829E1	9.9750000E1	1.9983977E1	9.9840000E1	1.3323614E0	9.9550000E1	4.5863466E0
1.0035845E2	2.3145218E2	1.0098616E2	9.9651930E1	1.0072000E2	4.3368677E1	1.0075000E2	1.9723817E1	1.0084000E2	2.8643382E0	1.0055000E2	4.2768104E0
1.0135845E2	2.3319928E2	1.0198616E2	1.0242126E2	1.0172000E2	4.3194245E1	1.0175000E2	1.9831002E1	1.0184000E2	3.3020862E0	1.0155000E2	3.4938357E0
1.0235845E2	2.3777456E2	1.0298616E2	1.0358968E2	1.0272000E2	4.3857078E1	1.0275000E2	2.0541729E1	1.0284000E2	4.1936481E0	1.0255000E2	3.5408245E0
1.0335845E2	2.4350399E2	1.0398616E2	1.0478045E2	1.0372000E2	4.4658232E1	1.0375000E2	2.1273410E1	1.0384000E2	3.2485959E0	1.0355000E2	3.6483832E0
1.0435845E2	2.5121295E2	1.0498616E2	1.0696884E2	1.0472000E2	4.4967310E1	1.0475000E2	2.4152158E1	1.0484000E2	2.1133419E0	1.0455000E2	5.9563814E0
1.0535845E2	2.5120611E2	1.0598616E2	1.0647556E2	1.0572000E2	4.7929901E1	1.0575000E2	2.3416475E1	1.0584000E2	2.4478579E0	1.0555000E2	5.5150186E0
1.0635845E2	2.5431186E2	1.0698616E2	1.1000791E2	1.0672000E2	4.8809696E1	1.0675000E2	2.3096444E1	1.0684000E2	2.8613020E0	1.0655000E2	5.3334943E0
1.0735845E2	2.5370725E2	1.0798616E2	1.1124534E2	1.0772000E2	5.0098039E1	1.0775000E2	2.3255482E1	1.0784000E2	4.0680778E0	1.0755000E2	5.2050294E0
1.0835845E2	2.6168225E2	1.0898616E2	1.1400658E2	1.0872000E2	5.1856220E1	1.0875000E2	2.2840717E1	1.0884000E2	3.0669307E0	1.0855000E2	5.5649424E0
1.0935845E2	2.6600075E2	1.0998616E2	1.1411866E2	1.0972000E2	5.3443319E1	1.0975000E2	2.2144062E1	1.0984000E2	4.0658578E0	1.0955000E2	6.1063273E0
1.1035845E2	2.6686450E2	1.1098616E2	1.1416089E2	1.1072000E2	5.2205595E1	1.1075000E2	2.1628071E1	1.1084000E2	3.3141981E0	1.1055000E2	6.2637027E0
1.1135845E2	2.6773402E2	1.1198616E2	1.1411142E2	1.1172000E2	5.2164754E1	1.1175000E2	2.0566432E1	1.1184000E2	4.2873956E0	1.1155000E2	6.8655489E0
1.1235845E2	2.6822875E2	1.1298616E2	1.1650655E2	1.1272000E2	5.2880703E1	1.1275000E2	2.0766524E1	1.1284000E2	6.3506849E0	1.1255000E2	7.2574809E0
1.1335845E2	2.6883086E2	1.1398616E2	1.1611302E2	1.1372000E2	5.4501277E1	1.1375000E2	2.1699300E1	1.1384000E2	5.9931111E0	1.1355000E2	5.9540544E0
1.1435845E2	2.7001762E2	1.1498616E2	1.1588422E2	1.1472000E2	5.5207100E1	1.1475000E2	2.1855054E1	1.1484000E2	5.0644623E0	1.1455000E2	6.1991947E0
1.1535845E2	2.7125340E2	1.1598616E2	1.1650240E2	1.1572000E2	5.5558729E1	1.1575000E2	2.2009558E1	1.1584000E2	6.9554466E0	1.1555000E2	7.2123553E0
1.1635845E2	2.7786175E2	1.1698616E2	1.1828654E2	1.1672000E2	5.5565179E1	1.1675000E2	2.4978077E1	1.1684000E2	7.9559883E0	1.1655000E2	7.1575987E0
1.1735845E2	2.7910095E2	1.1798616E2	1.1858216E2	1.1772000E2	5.7412571E1	1.1775000E2	2.3456439E1	1.1784000E2	7.3001423E0	1.1755000E2	5.8795291E0
1.1835845E2	2.7836000E2	1.1898616E2	1.2037257E2	1.1872000E2	5.8350443E1	1.1875000E2	2.1925088E1	1.1884000E2	7.2981499E0	1.1855000E2	6.1090586E0
1.1935845E2	2.7798022E2	1.1998616E2	1.2253532E2	1.1972000E2	5.8591105E1	1.1975000E2	2.0989957E1	1.1984000E2	7.5876738E0	1.1955000E2	6.1901923E0
1.2035845E2	2.7924832E2	1.2098616E2	1.2412374E2	1.2072000E2	5.8543578E1	1.2075000E2	2.0815172E1	1.2084000E2	7.5938436E0	1.2055000E2	3.3690179E0
1.2135845E2	2.8034996E2	1.2198616E2	1.2322447E2	1.2172000E2	5.8329450E1	1.2175000E2	2.1245183E1	1.2184000E2	6.1383707E0	1.2155000E2	3.5335816E0
1.2235845E2	2.8110372E2	1.2298616E2	1.2330969E2	1.2272000E2	5.7344538E1	1.2275000E2	2.5761931E1	1.2284000E2	5.2220237E0	1.2255000E2	4.5995513E0
1.2335845E2	2.8135717E2	1.2398616E2	1.2222895E2	1.2372000E2	5.3844491E1	1.2375000E2	2.5809813E1	1.2384000E2	4.1662572E0	1.2355000E2	4.7488500E0
1.2435845E2	2.8344361E2	1.2498616E2	1.2229604E2	1.2472000E2	5.1333788E1	1.2475000E2	2.5198325E1	1.2484000E2	4.1899407E0	1.2455000E2	4.7184007E0
1.2535845E2	2.8401170E2	1.2598616E2	1.2325396E2	1.2572000E2	5.3264027E1	1.2575000E2	2.4879136E1	1.2584000E2	4.8944998E0	1.2555000E2	3.9737585E0
1.2635845E2	2.8485117E2	1.2698616E2	1.2213042E2	1.2672000E2	5.4051380E1	1.2675000E2	2.4147785E1	1.2684000E2	5.0207250E0	1.2655000E2	2.8667967E0
1.2735845E2	2.8518948E2	1.2798616E2	1.2189213E2	1.2772000E2	5.3930589E1	1.2775000E2	2.0067850E1	1.2784000E2	5.7028770E0	1.2755000E2	3.1208462E0
1.2835845E2	2.8333639E2	1.2898616E2	1.2225851E2	1.2872000E2	5.3806699E1	1.2875000E2	2.0394147E1	1.2884000E2	5.6423354E0	1.2855000E2	6.4965604E0
1.2935845E2	2.8366919E2	1.2998616E2	1.2309839E2	1.2972000E2	5.4852904E1	1.2975000E2	2.1375258E1	1.2984000E2	7.1984038E0	1.2955000E2	6.6181323E0
1.3035845E2	2.8476312E2	1.3098616E2	1.2316550E2	1.3072000E2	5.5768269E1	1.3075000E2	2.2925507E1	1.3084000E2	7.6619433E0	1.3055000E2	7.2008145E0
1.3135845E2	2.8485431E2	1.3198616E2	1.1942310E2	1.3172000E2	5.4518611E1	1.3175000E2	2.5122591E1	1.3184000E2	7.3516340E0	1.3155000E2	7.7211396E0
1.3235845E2	2.8563985E2	1.3298616E2	1.2123192E2	1.3272000E2	5.4206067E1	1.3275000E2	2.5187509E1	1.3284000E2	6.2319922E0	1.3255000E2	6.7566980E0
1.3335845E2	2.8417293E2	1.3398616E2	1.2327456E2	1.3372000E2	5.5495557E1	1.3375000E2	2.3719579E1	1.3384000E2	6.3644398E0	1.3355000E2	6.7507497E0
1.3435845E2	2.8353750E2	1.3498616E2	1.2312859E2	1.3472000E2	5.6526503E1	1.3475000E2	2.3831715E1	1.3484000E2	7.6287458E0	1.3455000E2	6.1021922E0
1.3535845E2	2.8222845E2	1.3598616E2	1.2329242E2	1.3572000E2	5.6856523E1	1.3575000E2	2.0953234E1	1.3584000E2	8.4200090E0	1.3555000E2	6.1844833E0
1.3635845E2	2.8285404E2	1.3698616E2	1.2312169E2	1.3672000E2	5.5748192E1	1.3675000E2	2.1276039E1	1.3684000E2	8.3051551E0	1.3655000E2	6.5570067E0
1.3735845E2	2.8238287E2	1.3798616E2	1.2339817E2	1.3772000E2	5.5511033E1	1.3775000E2	2.1185142E1	1.3784000E2	6.0201985E0	1.3755000E2	6.1914011E0
1.3835845E2	2.8235980E2	1.3898616E2	1.2348731E2	1.3872000E2	5.3994880E1	1.3875000E2	2.0907607E1	1.3884000E2	6.4844604E0	1.3855000E2	6.5550774E0
1.3935845E2	2.8277372E2	1.3998616E2	1.2327840E2	1.3972000E2	5.4629065E1	1.3975000E2	2.0244812E1	1.3984000E2	6.7802082E0	1.3955000E2	6.8280515E0
