Seconds	Ch1	Ch2
1	578.750000	504.560000
1	578.530000	504.670000
1	578.540000	504.600000
1	578.720000	504.760000
1	578.630000	504.450000
1	578.640000	504.610000
1	578.730000	504.590000
1	578.660000	504.470000
1	578.660000	504.500000
1	578.640000	504.450000
1	578.760000	504.460000
1	578.600000	504.450000
1	578.800000	504.550000
1	578.580000	504.540000
2	578.630000	504.610000
2	578.780000	504.770000
2	578.680000	504.630000
2	578.680000	504.540000
2	578.630000	504.600000
2	578.870000	504.630000
2	578.650000	504.530000
2	578.700000	504.570000
2	578.640000	504.840000
2	578.790000	504.600000
2	578.540000	504.660000
3	578.690000	504.620000
3	578.590000	504.480000
3	578.590000	504.770000
3	578.770000	504.550000
3	578.600000	504.800000
3	578.720000	504.600000
3	578.580000	504.680000
3	578.720000	504.740000
3	578.730000	504.720000
4	578.720000	504.540000
4	578.640000	504.740000
4	578.710000	504.710000
4	578.680000	504.770000
4	578.640000	504.680000
4	578.610000	504.630000
4	578.420000	504.540000
4	578.690000	504.730000
4	578.670000	504.670000
5	578.640000	504.600000
5	578.750000	504.750000
5	578.610000	504.520000
5	578.650000	504.500000
5	578.490000	504.630000
5	578.590000	504.830000
5	578.560000	504.450000
5	578.560000	504.650000
5	578.750000	504.540000
5	578.710000	504.700000
5	578.810000	504.430000
6	578.780000	504.500000
6	578.680000	504.880000
6	578.740000	504.770000
6	578.610000	504.520000
6	578.650000	504.700000
6	578.700000	504.650000
6	578.710000	504.620000
6	578.500000	504.600000
7	578.770000	504.680000
7	578.710000	504.710000
7	578.660000	504.510000
7	578.510000	504.620000
7	578.740000	504.460000
7	578.500000	504.630000
7	578.430000	504.570000
7	578.870000	504.480000
8	578.750000	504.550000
8	578.660000	504.580000
8	578.610000	504.520000
8	578.590000	504.400000
8	578.490000	504.720000
8	578.690000	504.680000
8	578.710000	504.720000
8	578.640000	504.690000
8	578.870000	504.380000
8	578.890000	504.600000
8	578.610000	504.580000
8	578.680000	504.530000
8	578.710000	504.750000
9	578.700000	504.610000
9	578.440000	504.770000
9	578.540000	504.610000
9	578.750000	504.480000
9	578.600000	504.630000
9	578.740000	504.740000
9	578.560000	504.550000
9	578.710000	504.640000
9	578.490000	504.530000
9	578.730000	504.740000
10	578.720000	504.810000
10	578.670000	504.560000
10	578.660000	504.490000
10	578.590000	504.600000
10	578.500000	504.560000
10	578.770000	504.300000
10	578.570000	504.810000
10	578.820000	504.620000
10	578.690000	504.560000
10	578.490000	504.730000
10	578.650000	504.550000
10	578.680000	504.780000
10	578.760000	504.590000
10	578.700000	504.620000
11	578.650000	504.610000
11	578.580000	504.750000
11	578.690000	504.350000
11	578.800000	504.610000
11	578.820000	504.690000
11	578.690000	504.560000
11	578.610000	504.610000
11	578.490000	504.560000
11	578.630000	504.630000
11	578.680000	504.600000
11	578.690000	504.550000
12	578.690000	504.500000
12	578.650000	504.470000
12	578.490000	504.600000
12	578.470000	504.370000
12	578.650000	504.770000
12	578.720000	504.810000
12	578.520000	504.560000
12	578.670000	504.520000
12	578.660000	504.350000
12	578.690000	504.700000
13	578.480000	504.680000
13	578.540000	504.590000
13	578.640000	504.500000
13	578.730000	504.640000
13	578.770000	504.590000
13	578.780000	504.520000
13	578.520000	504.660000
13	578.560000	504.650000
13	578.800000	504.530000
13	578.510000	504.580000
13	578.900000	504.590000
13	578.700000	504.510000
14	578.640000	504.680000
14	578.720000	504.750000
14	578.680000	504.670000
14	578.510000	504.590000
14	578.650000	504.540000
