0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	3.99996
11	4.70682
12	5.41264
13	6.11743
14	6.82118
15	7.5239
16	8.22557
17	8.9262
18	9.62579
19	10.3243
20	11.0218
21	11.7183
22	12.4136
23	13.108
24	13.8012
25	14.4934
26	15.1846
27	15.8747
28	16.5637
29	17.2516
30	17.9385
31	18.6243
32	19.309
33	19.9926
34	20.6751
35	21.3566
36	22.037
37	22.7163
38	23.3945
39	24.0716
40	24.7476
41	25.4225
42	26.0963
43	26.769
44	27.4406
45	28.111
46	28.7804
47	29.4487
48	30.1158
49	30.7818
50	31.4467
51	32.1105
52	32.7732
53	33.4347
54	34.0951
55	34.7544
56	35.4125
57	36.0695
58	36.7254
59	37.3801
60	38.0337
61	38.6861
62	39.3374
63	39.9875
64	40.6365
65	41.2843
66	41.931
67	42.5765
68	43.2209
69	43.864
70	44.5061
71	45.1469
72	45.7866
73	46.4251
74	47.0624
75	47.6986
76	48.3335
77	48.9673
78	49.5999
79	50.2313
80	50.8616
81	51.4906
82	52.1184
83	52.7451
84	53.3705
85	53.9948
86	54.6178
87	55.2397
88	55.8603
89	56.4797
90	57.0979
91	57.7149
92	58.3307
93	58.9453
94	59.5586
95	60.1708
96	60.7817
97	61.3913
98	61.9998
99	62.607
100	63.213
101	63.8177
102	64.4212
103	65.0235
104	65.6245
105	66.2243
106	66.8228
107	67.4201
108	68.0161
109	68.6109
110	69.2044
111	69.7967
112	70.3877
113	70.9775
114	71.566
115	72.1532
116	72.7391
117	73.3238
118	73.9072
119	74.4894
120	75.0703
121	75.6499
122	76.2282
123	76.8052
124	77.381
125	77.9554
126	78.5286
127	79.1005
128	79.6711
129	80.2404
130	80.8084
131	81.3752
132	81.9406
133	82.5047
134	83.0675
135	83.629
136	84.1893
137	84.7482
138	85.3058
139	85.862
140	86.417
141	86.9707
142	87.523
143	88.074
144	88.6237
145	89.1721
146	89.7192
147	90.2649
148	90.8093
149	91.3524
150	91.8941
151	92.4346
152	92.9736
153	93.5114
154	94.0478
155	94.5829
156	95.1166
157	95.649
158	96.18
159	96.7098
160	97.2381
161	97.7651
162	98.2908
163	98.8151
164	99.3381
165	99.8597
166	100.38
167	100.899
168	101.416
169	101.933
170	102.447
171	102.961
172	103.473
173	103.984
174	104.493
175	105.001
176	105.508
177	106.013
178	106.517
179	107.019
180	107.52
181	108.02
182	108.519
183	109.016
184	109.511
185	110.005
186	110.498
187	110.99
188	111.48
189	111.969
190	112.456
191	112.942
192	113.426
193	113.91
194	114.391
195	114.872
196	115.351
197	115.828
198	116.305
199	116.779
200	117.253
201	117.725
202	118.196
203	118.665
204	119.133
205	119.599
206	120.064
207	120.528
208	120.99
209	121.451
210	121.91
211	122.368
212	122.825
213	123.28
214	123.734
215	124.187
216	124.638
217	125.087
218	125.535
219	125.982
220	126.428
221	126.872
222	127.314
223	127.755
224	128.195
225	128.634
226	129.07
227	129.506
228	129.94
229	130.373
230	130.804
231	131.234
232	131.663
233	132.09
234	132.515
235	132.94
236	133.362
237	133.784
238	134.204
239	134.622
240	135.04
241	135.455
242	135.87
243	136.283
244	136.694
245	137.104
246	137.513
247	137.921
248	138.326
249	138.731
250	139.134
251	139.536
252	139.936
253	140.335
254	140.732
255	141.128
256	141.523
257	141.916
258	142.308
259	142.699
260	143.088
261	143.475
262	143.861
263	144.246
264	144.63
265	145.012
266	145.392
267	145.771
268	146.149
269	146.526
270	146.901
271	147.274
272	147.646
273	148.017
274	148.387
275	148.755
276	149.121
277	149.486
278	149.85
279	150.213
280	150.574
281	150.933
282	151.292
283	151.649
284	152.004
285	152.358
286	152.711
287	153.062
288	153.412
289	153.761
290	154.108
291	154.454
292	154.798
293	155.141
294	155.483
295	155.823
296	156.162
297	156.5
298	156.836
299	157.171
300	157.505
301	157.837
302	158.168
303	158.497
304	158.825
305	159.152
306	159.477
307	159.801
308	160.124
309	160.445
310	160.765
311	156.682
312	156.584
313	156.486
314	156.388
315	156.29
316	156.192
317	156.095
318	155.997
319	155.9
320	155.802
321	155.705
322	155.608
323	155.511
324	155.414
325	155.317
326	155.22
327	155.124
328	155.027
329	154.931
330	154.834
331	154.738
332	154.642
333	154.546
334	154.45
335	154.354
