X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
1.1163592E1	-2.6926650E0	1.1463592E1	-3.5058229E0	1.1633592E1	2.2898976E0	1.1073592E1	6.9130605E-1	1.1113592E1	1.3243836E0	1.1113592E1	-1.2579488E0
1.2163592E1	-3.5367700E0	1.2463592E1	-2.9154595E0	1.2633592E1	1.9939286E0	1.2073592E1	1.6739698E0	1.2113592E1	1.6415382E0	1.2113592E1	-1.3074337E0
1.3163592E1	-3.2884354E0	1.3463592E1	-3.0277335E0	1.3633592E1	-1.6293244E0	1.3073592E1	3.9247666E0	1.3113592E1	1.4966709E0	1.3113592E1	-2.2071674E0
1.4163592E1	-1.6373992E0	1.4463592E1	-2.0880251E0	1.4633592E1	-9.8689236E-1	1.4073592E1	3.4300222E0	1.4113592E1	1.3444016E0	1.4113592E1	-2.7712205E0
1.5163592E1	-1.7779416E0	1.5463592E1	-1.1676991E0	1.5633592E1	-3.8350770E-1	1.5073592E1	1.8825513E0	1.5113592E1	4.1265746E-1	1.5113592E1	-2.5933690E0
1.6163592E1	-4.2105572E0	1.6463592E1	-7.3947959E-1	1.6633592E1	6.1797392E-1	1.6073592E1	3.6090751E0	1.6113592E1	1.4463967E0	1.6113592E1	-1.8336318E0
1.7163592E1	-4.8610491E0	1.7463592E1	-1.4887034E0	1.7633592E1	7.8568784E-1	1.7073592E1	2.8724632E0	1.7113592E1	1.6542553E0	1.7113592E1	-1.9020210E0
1.8163592E1	-5.0431894E0	1.8463592E1	-1.6155659E0	1.8633592E1	1.1603533E0	1.8073592E1	2.5988291E0	1.8113592E1	4.3282185E0	1.8113592E1	-1.7937662E0
1.9163592E1	-3.0999836E0	1.9463592E1	-1.1754567E0	1.9633592E1	1.1386513E0	1.9073592E1	2.7616924E0	1.9113592E1	4.3604075E0	1.9113592E1	-1.5290842E0
2.0163592E1	-1.4037446E0	2.0463592E1	-1.0109628E0	2.0633592E1	1.2567077E0	2.0073592E1	2.1354948E0	2.0113592E1	1.8166612E0	2.0113592E1	-1.9557598E0
2.1163592E1	-8.9414298E-1	2.1463592E1	-8.6218357E-1	2.1633592E1	2.0753905E0	2.1073592E1	2.1456994E0	2.1113592E1	6.1289649E-1	2.1113592E1	-1.5684428E0
2.2163592E1	-9.3241849E-1	2.2463592E1	-2.0389911E-1	2.2633592E1	2.1806738E0	2.2073592E1	2.1563169E0	2.2113592E1	5.7290937E0	2.2113592E1	-1.5540251E0
2.3163592E1	-4.0972846E0	2.3463592E1	1.7747259E-1	2.3633592E1	1.6531663E0	2.3073592E1	1.6760828E0	2.3113592E1	5.1208448E0	2.3113592E1	-3.0005116E0
2.4163592E1	-4.5462110E0	2.4463592E1	5.7617318E-1	2.4633592E1	1.0585066E0	2.4073592E1	3.7671427E0	2.4113592E1	5.3720332E0	2.4113592E1	-2.5249258E0
2.5163592E1	-4.5859044E0	2.5463592E1	-1.6770760E0	2.5633592E1	1.2875965E0	2.5073592E1	3.9744377E0	2.5113592E1	1.1044270E0	2.5113592E1	2.1546650E0
2.6163592E1	-5.4251367E-1	2.6463592E1	-3.8557800E0	2.6633592E1	2.2876867E0	2.6073592E1	3.3048043E0	2.6113592E1	4.2928964E0	2.6113592E1	2.4701675E0
2.7163592E1	-6.4875607E-1	2.7463592E1	-3.7645134E0	2.7633592E1	1.7483772E0	2.7073592E1	4.2995146E0	2.7113592E1	4.8659099E0	2.7113592E1	5.7370247E-1
2.8163592E1	-1.6666966E0	2.8463592E1	-2.5206351E0	2.8633592E1	1.0678094E0	2.8073592E1	5.0360047E0	2.8113592E1	4.8966318E0	2.8113592E1	1.3645915E0
2.9163592E1	-1.7631259E0	2.9463592E1	-2.0268094E0	2.9633592E1	1.4026741E0	2.9073592E1	6.1479375E0	2.9113592E1	3.0003818E0	2.9113592E1	1.2106311E0
3.0163592E1	3.5485276E-2	3.0463592E1	-2.3461057E0	3.0633592E1	1.2973136E0	3.0073592E1	3.5340528E0	3.0113592E1	2.7928591E0	3.0113592E1	2.9520299E0
3.1163592E1	2.1641400E-1	3.1463592E1	-2.6635210E0	3.1633592E1	2.7517843E0	3.1073592E1	1.8567228E0	3.1113592E1	2.3245554E0	3.1113592E1	3.3643394E0
3.2163592E1	4.0473906E0	3.2463592E1	-9.1475466E-1	3.2633592E1	6.0096846E0	3.2073592E1	1.7008420E0	3.2113592E1	4.5044980E0	3.2113592E1	2.2433922E0
3.3163592E1	4.9527747E0	3.3463592E1	2.3051612E-1	3.3633592E1	6.6771031E0	3.3073592E1	-4.0199135E-1	3.3113592E1	5.5465110E0	3.3113592E1	-4.5426988E-1
3.4163592E1	4.9110979E0	3.4463592E1	1.6177078E0	3.4633592E1	6.2382337E0	3.4073592E1	9.4740641E-1	3.4113592E1	3.6329405E0	3.4113592E1	1.5742495E0
3.5163592E1	1.9489528E0	3.5463592E1	3.3596133E-1	3.5633592E1	4.0711307E0	3.5073592E1	-1.5032901E0	3.5113592E1	2.9826075E0	3.5113592E1	2.3815999E0
3.6163592E1	7.1840464E-1	3.6463592E1	-1.2631158E0	3.6633592E1	1.5520643E0	3.6073592E1	-2.7403520E0	3.6113592E1	4.4677310E0	3.6113592E1	2.7779930E0
3.7163592E1	2.7186927E0	3.7463592E1	6.3807295E-1	3.7633592E1	8.4065898E0	3.7073592E1	1.8009346E-1	3.7113592E1	1.1585155E0	3.7113592E1	2.1012557E0
3.8163592E1	5.5611241E0	3.8463592E1	-1.4518930E0	3.8633592E1	7.4138224E0	3.8073592E1	-2.2351045E0	3.8113592E1	-1.8825612E0	3.8113592E1	1.6379009E0
3.9163592E1	5.6866904E0	3.9463592E1	-2.0399196E0	3.9633592E1	7.6630410E0	3.9073592E1	-2.1560851E-1	3.9113592E1	4.4678913E-1	3.9113592E1	-3.2396869E0
4.0163592E1	3.2813928E0	4.0463592E1	1.7219323E0	4.0633592E1	3.2437918E0	4.0073592E1	6.0589549E-1	4.0113592E1	-1.6984140E-1	4.0113592E1	-2.4118143E-1
4.1163592E1	-6.5515658E-1	4.1463592E1	1.2812543E0	4.1633592E1	1.2143876E0	4.1073592E1	5.9419043E-1	4.1113592E1	-1.7321717E0	4.1113592E1	9.7360185E-1
4.2163592E1	1.3899341E0	4.2463592E1	1.2174417E0	4.2633592E1	-3.7702089E0	4.2073592E1	-3.6894610E0	4.2113592E1	9.8693913E-1	4.2113592E1	-3.4800109E-1
4.3163592E1	-3.8926903E0	4.3463592E1	8.5464632E-1	4.3633592E1	3.8107361E0	4.3073592E1	-5.6186861E0	4.3113592E1	2.9987267E0	4.3113592E1	-1.4858018E0
4.4163592E1	1.3199626E0	4.4463592E1	-9.0126044E-1	4.4633592E1	7.3068406E0	4.4073592E1	-4.2646975E0	4.4113592E1	1.7084186E0	4.4113592E1	-2.9692280E0
4.5163592E1	1.4311571E0	4.5463592E1	-2.5950382E0	4.5633592E1	6.4051728E0	4.5073592E1	5.5763590E-1	4.5113592E1	2.6393417E0	4.5113592E1	-4.6819011E0
4.6163592E1	-1.6213095E0	4.6463592E1	-5.3529862E0	4.6633592E1	3.3434545E0	4.6073592E1	-9.3207271E-2	4.6113592E1	5.9546022E-1	4.6113592E1	-6.5997345E0
4.7163592E1	-7.2720244E-1	4.7463592E1	-4.1343849E0	4.7633592E1	3.8637489E0	4.7073592E1	-8.3009490E-1	4.7113592E1	2.6888926E-1	4.7113592E1	-6.4903006E0
4.8163592E1	-1.0821132E0	4.8463592E1	-2.9360602E0	4.8633592E1	4.8399133E0	4.8073592E1	3.5317805E-1	4.8113592E1	-2.8697987E-3	4.8113592E1	-7.9697137E0
4.9163592E1	-2.4078988E0	4.9463592E1	-2.0671355E0	4.9633592E1	5.3472356E0	4.9073592E1	-1.9790581E-1	4.9113592E1	-2.1866904E-1	4.9113592E1	5.7801824E-1
5.0163592E1	1.7626369E0	5.0463592E1	-2.2978514E0	5.0633592E1	4.5618631E0	5.0073592E1	-1.4354987E0	5.0113592E1	2.5706800E0	5.0113592E1	4.6395786E-1
5.1163592E1	1.5973409E0	5.1463592E1	1.0591259E0	5.1633592E1	4.3728576E0	5.1073592E1	3.6903377E0	5.1113592E1	4.6351624E0	5.1113592E1	1.9050525E-1
5.2163592E1	4.6480935E0	5.2463592E1	1.6822548E0	5.2633592E1	6.4026388E0	5.2073592E1	3.8502105E0	5.2113592E1	5.6396490E0	5.2113592E1	8.4148703E-1
5.3163592E1	6.5214226E0	5.3463592E1	3.3823909E0	5.3633592E1	1.0299725E1	5.3073592E1	2.7724845E0	5.3113592E1	4.2798929E0	5.3113592E1	-1.0040320E0
5.4163592E1	7.5895667E0	5.4463592E1	5.4158368E0	5.4633592E1	7.5544901E0	5.4073592E1	2.3662642E0	5.4113592E1	3.2296892E0	5.4113592E1	-1.2729567E0
5.5163592E1	3.2654226E0	5.5463592E1	5.5738443E0	5.5633592E1	1.1942730E1	5.5073592E1	4.4146381E0	5.5113592E1	4.4028046E0	5.5113592E1	-1.1727610E0
5.6163592E1	1.1379418E1	5.6463592E1	6.0579107E0	5.6633592E1	8.2725322E0	5.6073592E1	3.5431430E0	5.6113592E1	4.0634942E0	5.6113592E1	-3.8358802E-1
5.7163592E1	1.4000786E1	5.7463592E1	7.1502069E0	5.7633592E1	8.0283881E0	5.7073592E1	3.6240206E0	5.7113592E1	7.7038237E0	5.7113592E1	-1.8197871E0
5.8163592E1	1.2325423E1	5.8463592E1	8.3020980E0	5.8633592E1	1.0833293E1	5.8073592E1	5.3297730E0	5.8113592E1	7.6746585E0	5.8113592E1	2.0900980E0
5.9163592E1	2.7102940E1	5.9463592E1	1.1488115E1	5.9633592E1	1.3364194E1	5.9073592E1	6.0275627E0	5.9113592E1	6.8143612E0	5.9113592E1	2.1490930E0
6.0163592E1	2.4118173E1	6.0463592E1	1.8417371E1	6.0633592E1	1.3326625E1	6.0073592E1	5.2096864E0	6.0113592E1	6.8165478E0	6.0113592E1	3.0939489E0
6.1163592E1	3.3007423E1	6.1463592E1	1.6900493E1	6.1633592E1	1.3267604E1	6.1073592E1	6.0262858E0	6.1113592E1	9.2544328E0	6.1113592E1	1.6574652E0
6.2163592E1	4.1323848E1	6.2463592E1	1.6003214E1	6.2633592E1	1.4765515E1	6.2073592E1	1.0295829E1	6.2113592E1	9.2733352E0	6.2113592E1	1.3584572E0
6.3163592E1	4.2621940E1	6.3463592E1	1.6924176E1	6.3633592E1	1.5449897E1	6.3073592E1	9.5385913E0	6.3113592E1	9.2584096E0	6.3113592E1	1.8924626E0
6.4163592E1	4.0383137E1	6.4463592E1	2.2916597E1	6.4633592E1	1.6705470E1	6.4073592E1	9.4810992E0	6.4113592E1	9.5769399E0	6.4113592E1	3.3683406E0
6.5163592E1	4.9032468E1	6.5463592E1	2.6108152E1	6.5633592E1	1.7449783E1	6.5073592E1	9.5544969E0	6.5113592E1	8.5413855E0	6.5113592E1	3.1994170E0
6.6163592E1	5.3385790E1	6.6463592E1	2.6609892E1	6.6633592E1	1.9492427E1	6.6073592E1	9.4523164E0	6.6113592E1	1.0745299E1	6.6113592E1	2.9957676E0
6.7163592E1	5.9699994E1	6.7463592E1	2.5499321E1	6.7633592E1	1.9850035E1	6.7073592E1	9.8134289E0	6.7113592E1	1.1797935E1	6.7113592E1	2.8084883E0
6.8163592E1	6.8713297E1	6.8463592E1	2.3683077E1	6.8633592E1	1.8233543E1	6.8073592E1	1.3229943E1	6.8113592E1	1.1485630E1	6.8113592E1	3.5248239E0
6.9163592E1	7.3611622E1	6.9463592E1	2.9036809E1	6.9633592E1	2.1299941E1	6.9073592E1	1.2824683E1	6.9113592E1	1.1282079E1	6.9113592E1	3.6046296E0
7.0163592E1	8.3289556E1	7.0463592E1	3.1942843E1	7.0633592E1	2.1148222E1	7.0073592E1	1.2272956E1	7.0113592E1	1.1396512E1	7.0113592E1	1.3159787E0
7.1163592E1	8.5075324E1	7.1463592E1	3.5188055E1	7.1633592E1	2.4925058E1	7.1073592E1	1.2319440E1	7.1113592E1	1.1874919E1	7.1113592E1	3.3229515E0
7.2163592E1	8.8703414E1	7.2463592E1	3.5916665E1	7.2633592E1	2.4309678E1	7.2073592E1	1.1500911E1	7.2113592E1	1.3351249E1	7.2113592E1	3.7123464E0
7.3163592E1	1.0115499E2	7.3463592E1	3.6326035E1	7.3633592E1	2.4426000E1	7.3073592E1	1.1434961E1	7.3113592E1	1.3516406E1	7.3113592E1	6.1208621E0
7.4163592E1	1.0822817E2	7.4463592E1	3.8809196E1	7.4633592E1	2.7736035E1	7.4073592E1	1.2718247E1	7.4113592E1	1.3285034E1	7.4113592E1	4.5947089E0
7.5163592E1	1.1001235E2	7.5463592E1	3.8716167E1	7.5633592E1	2.6946018E1	7.5073592E1	1.2262044E1	7.5113592E1	1.3202488E1	7.5113592E1	5.2254397E0
7.6163592E1	1.1172516E2	7.6463592E1	4.6322372E1	7.6633592E1	2.6592617E1	7.6073592E1	1.2410735E1	7.6113592E1	1.5204157E1	7.6113592E1	5.5099821E0
7.7163592E1	1.1895511E2	7.7463592E1	5.2163058E1	7.7633592E1	2.6329972E1	7.7073592E1	1.1612381E1	7.7113592E1	1.7932660E1	7.7113592E1	5.2486581E0
7.8163592E1	1.2276498E2	7.8463592E1	5.2076510E1	7.8633592E1	3.4113995E1	7.8073592E1	1.1837803E1	7.8113592E1	1.6283661E1	7.8113592E1	5.5678225E0
7.9163592E1	1.2507597E2	7.9463592E1	5.2672044E1	7.9633592E1	3.4632141E1	7.9073592E1	1.4161541E1	7.9113592E1	1.6234023E1	7.9113592E1	5.6703445E0
8.0163592E1	1.4034168E2	8.0463592E1	5.2938225E1	8.0633592E1	3.3654627E1	8.0073592E1	1.5056907E1	8.0113592E1	1.5387748E1	8.0113592E1	5.0887799E0
8.1163592E1	1.4604884E2	8.1463592E1	5.6194225E1	8.1633592E1	3.2931584E1	8.1073592E1	1.5311976E1	8.1113592E1	1.3795933E1	8.1113592E1	5.7475001E0
8.2163592E1	1.4896455E2	8.2463592E1	5.8219107E1	8.2633592E1	3.4046823E1	8.2073592E1	1.6038368E1	8.2113592E1	1.2577850E1	8.2113592E1	5.9617060E0
8.3163592E1	1.5216817E2	8.3463592E1	6.0605830E1	8.3633592E1	3.5563050E1	8.3073592E1	1.5807856E1	8.3113592E1	1.2605664E1	8.3113592E1	6.1467572E0
8.4163592E1	1.6391739E2	8.4463592E1	6.1708000E1	8.4633592E1	3.5618539E1	8.4073592E1	1.5794265E1	8.4113592E1	1.2822853E1	8.4113592E1	8.2932180E0
8.5163592E1	1.7353141E2	8.5463592E1	6.6952363E1	8.5633592E1	3.5131362E1	8.5073592E1	1.6605121E1	8.5113592E1	1.3379972E1	8.5113592E1	7.6901388E0
8.6163592E1	1.7729551E2	8.6463592E1	6.6203663E1	8.6633592E1	3.4514849E1	8.6073592E1	1.8655497E1	8.6113592E1	1.3669392E1	8.6113592E1	7.9356105E0
8.7163592E1	1.8177300E2	8.7463592E1	6.5402952E1	8.7633592E1	3.4340949E1	8.7073592E1	1.8847307E1	8.7113592E1	1.3565240E1	8.7113592E1	7.8225089E0
8.8163592E1	1.8336311E2	8.8463592E1	6.5278851E1	8.8633592E1	3.6033677E1	8.8073592E1	1.9461221E1	8.8113592E1	1.3208508E1	8.8113592E1	6.8756089E0
8.9163592E1	1.9360908E2	8.9463592E1	7.0101241E1	8.9633592E1	3.8219890E1	8.9073592E1	2.0033497E1	8.9113592E1	1.3806176E1	8.9113592E1	6.7390223E0
9.0163592E1	2.0157592E2	9.0463592E1	7.2604716E1	9.0633592E1	4.0548098E1	9.0073592E1	2.2312771E1	9.0113592E1	1.3425389E1	9.0113592E1	7.3330684E0
9.1163592E1	2.0637751E2	9.1463592E1	7.4751566E1	9.1633592E1	4.1964054E1	9.1073592E1	2.1727711E1	9.1113592E1	1.3840641E1	9.1113592E1	5.0912859E0
9.2163592E1	2.1023810E2	9.2463592E1	7.4703257E1	9.2633592E1	3.9845667E1	9.2073592E1	2.2568536E1	9.2113592E1	1.4214086E1	9.2113592E1	4.5062667E0
9.3163592E1	2.1292875E2	9.3463592E1	7.5501748E1	9.3633592E1	4.0340194E1	9.3073592E1	2.2873854E1	9.3113592E1	1.7190096E1	9.3113592E1	4.6890040E0
9.4163592E1	2.2254446E2	9.4463592E1	8.1911998E1	9.4633592E1	4.1104078E1	9.4073592E1	2.3117368E1	9.4113592E1	1.7340774E1	9.4113592E1	7.4978614E0
9.5163592E1	2.3254788E2	9.5463592E1	8.2005071E1	9.5633592E1	4.7016443E1	9.5073592E1	2.2628839E1	9.5113592E1	1.9281292E1	9.5113592E1	7.4135983E0
9.6163592E1	2.3288888E2	9.6463592E1	8.3782734E1	9.6633592E1	4.6645187E1	9.6073592E1	2.2253456E1	9.6113592E1	1.9190457E1	9.6113592E1	7.3328602E0
9.7163592E1	2.3624816E2	9.7463592E1	8.8984080E1	9.7633592E1	4.6791468E1	9.7073592E1	2.2499355E1	9.7113592E1	1.9702660E1	9.7113592E1	8.4841896E0
9.8163592E1	2.4645968E2	9.8463592E1	9.1251393E1	9.8633592E1	4.7448866E1	9.8073592E1	2.3094374E1	9.8113592E1	2.0075768E1	9.8113592E1	8.9640069E0
9.9163592E1	2.4540999E2	9.9463592E1	9.1299692E1	9.9633592E1	4.7742656E1	9.9073592E1	2.5826733E1	9.9113592E1	2.0232347E1	9.9113592E1	9.0927360E0
1.0016359E2	2.5150860E2	1.0046359E2	9.2483035E1	1.0063359E2	4.7838446E1	1.0007359E2	2.7663793E1	1.0011359E2	1.9990075E1	1.0011359E2	1.0682103E1
1.0116359E2	2.5596234E2	1.0146359E2	9.2788542E1	1.0163359E2	4.8523980E1	1.0107359E2	2.5801606E1	1.0111359E2	1.8019815E1	1.0111359E2	1.0506133E1
1.0216359E2	2.6137265E2	1.0246359E2	9.3943793E1	1.0263359E2	5.0349529E1	1.0207359E2	2.5343360E1	1.0211359E2	1.9658915E1	1.0211359E2	9.5419025E0
1.0316359E2	2.6773334E2	1.0346359E2	9.4306121E1	1.0363359E2	5.0209038E1	1.0307359E2	2.4674963E1	1.0311359E2	1.9466730E1	1.0311359E2	9.7497117E0
1.0416359E2	2.6858312E2	1.0446359E2	9.7156040E1	1.0463359E2	4.9759411E1	1.0407359E2	2.4154259E1	1.0411359E2	1.9445182E1	1.0411359E2	1.0309655E1
1.0516359E2	2.7441582E2	1.0546359E2	9.8762188E1	1.0563359E2	5.0978061E1	1.0507359E2	2.4559406E1	1.0511359E2	1.9547698E1	1.0511359E2	1.0286162E1
1.0616359E2	2.7720747E2	1.0646359E2	9.9696310E1	1.0663359E2	5.1804767E1	1.0607359E2	2.5548766E1	1.0611359E2	1.9490711E1	1.0611359E2	1.0054014E1
1.0716359E2	2.7994630E2	1.0746359E2	1.0200696E2	1.0763359E2	5.1752982E1	1.0707359E2	2.6855527E1	1.0711359E2	1.9690898E1	1.0711359E2	9.9131691E0
1.0816359E2	2.8440439E2	1.0846359E2	1.0193383E2	1.0863359E2	5.1826249E1	1.0807359E2	2.7781092E1	1.0811359E2	1.9728128E1	1.0811359E2	9.9210344E0
1.0916359E2	2.8671964E2	1.0946359E2	1.0290914E2	1.0963359E2	5.2731564E1	1.0907359E2	3.0446836E1	1.0911359E2	2.0020212E1	1.0911359E2	9.6884963E0
1.1016359E2	2.9257188E2	1.1046359E2	1.0424836E2	1.1063359E2	5.3119921E1	1.1007359E2	3.0262964E1	1.1011359E2	1.9509020E1	1.1011359E2	9.0862383E0
1.1116359E2	2.9620786E2	1.1146359E2	1.0455991E2	1.1163359E2	5.3727890E1	1.1107359E2	2.9063587E1	1.1111359E2	1.9724046E1	1.1111359E2	9.3428607E0
1.1216359E2	2.9675650E2	1.1246359E2	1.0621930E2	1.1263359E2	5.3747982E1	1.1207359E2	2.8725843E1	1.1211359E2	2.1927637E1	1.1211359E2	9.7295110E0
1.1316359E2	2.9646103E2	1.1346359E2	1.0755697E2	1.1363359E2	5.3459805E1	1.1307359E2	2.8833805E1	1.1311359E2	2.1714144E1	1.1311359E2	9.8880482E0
1.1416359E2	2.9646755E2	1.1446359E2	1.0919369E2	1.1463359E2	5.3239410E1	1.1407359E2	2.8884839E1	1.1411359E2	2.0801324E1	1.1411359E2	1.1449366E1
1.1516359E2	3.0573068E2	1.1546359E2	1.1128691E2	1.1563359E2	5.4053531E1	1.1507359E2	2.8880487E1	1.1511359E2	2.2057521E1	1.1511359E2	1.0311851E1
1.1616359E2	3.1031903E2	1.1646359E2	1.1219032E2	1.1663359E2	5.4260115E1	1.1607359E2	3.0172617E1	1.1611359E2	2.1307967E1	1.1611359E2	1.0193519E1
1.1716359E2	3.1070710E2	1.1746359E2	1.1310262E2	1.1763359E2	5.5589126E1	1.1707359E2	3.0465072E1	1.1711359E2	2.0213357E1	1.1711359E2	1.0926958E1
1.1816359E2	3.1215609E2	1.1846359E2	1.1273458E2	1.1863359E2	5.7842862E1	1.1807359E2	3.0325795E1	1.1811359E2	2.0313691E1	1.1811359E2	1.0130117E1
1.1916359E2	3.1347982E2	1.1946359E2	1.1367141E2	1.1963359E2	5.7819087E1	1.1907359E2	3.0679685E1	1.1911359E2	1.9770743E1	1.1911359E2	1.0174384E1
1.2016359E2	3.1495209E2	1.2046359E2	1.1542548E2	1.2063359E2	5.6485166E1	1.2007359E2	3.1376642E1	1.2011359E2	1.9715636E1	1.2011359E2	9.6000947E0
1.2116359E2	3.1583104E2	1.2146359E2	1.1477357E2	1.2163359E2	5.6612361E1	1.2107359E2	3.2022133E1	1.2111359E2	2.0928568E1	1.2111359E2	9.3083938E0
1.2216359E2	3.1723039E2	1.2246359E2	1.1543914E2	1.2263359E2	5.6056969E1	1.2207359E2	2.9936735E1	1.2211359E2	2.0503211E1	1.2211359E2	8.9778777E0
1.2316359E2	3.1942973E2	1.2346359E2	1.2017447E2	1.2363359E2	5.5315027E1	1.2307359E2	2.9295765E1	1.2311359E2	1.8507488E1	1.2311359E2	1.0564083E1
1.2416359E2	3.1955506E2	1.2446359E2	1.2037252E2	1.2463359E2	5.6312902E1	1.2407359E2	2.9383467E1	1.2411359E2	1.7122696E1	1.2411359E2	1.1483630E1
1.2516359E2	3.1984382E2	1.2546359E2	1.1954881E2	1.2563359E2	5.6718038E1	1.2507359E2	2.9759093E1	1.2511359E2	1.7090365E1	1.2511359E2	1.1615275E1
1.2616359E2	3.2023445E2	1.2646359E2	1.1973437E2	1.2663359E2	5.7061064E1	1.2607359E2	2.9431753E1	1.2611359E2	1.9118882E1	1.2611359E2	1.1621059E1
1.2716359E2	3.2511139E2	1.2746359E2	1.1952968E2	1.2763359E2	5.7363263E1	1.2707359E2	2.9079160E1	1.2711359E2	2.0308976E1	1.2711359E2	1.1530248E1
1.2816359E2	3.2568412E2	1.2846359E2	1.1970114E2	1.2863359E2	5.8235351E1	1.2807359E2	3.2724202E1	1.2811359E2	2.1620081E1	1.2811359E2	1.1358761E1
1.2916359E2	3.2532034E2	1.2946359E2	1.2074374E2	1.2963359E2	5.8135208E1	1.2907359E2	3.3613599E1	1.2911359E2	2.1485713E1	1.2911359E2	9.7654017E0
1.3016359E2	3.2554131E2	1.3046359E2	1.2043694E2	1.3063359E2	5.7588390E1	1.3007359E2	3.3349529E1	1.3011359E2	2.1492870E1	1.3011359E2	1.0098368E1
1.3116359E2	3.2577440E2	1.3146359E2	1.2106931E2	1.3163359E2	5.7282530E1	1.3107359E2	3.2767400E1	1.3111359E2	2.2023280E1	1.3111359E2	1.0677661E1
1.3216359E2	3.2814331E2	1.3246359E2	1.2349353E2	1.3263359E2	5.9928669E1	1.3207359E2	3.2734577E1	1.3211359E2	1.9811483E1	1.3211359E2	1.0633080E1
1.3316359E2	3.2868301E2	1.3346359E2	1.2228590E2	1.3363359E2	6.0017186E1	1.3307359E2	3.3472382E1	1.3311359E2	1.9328374E1	1.3311359E2	1.0542917E1
1.3416359E2	3.3011365E2	1.3446359E2	1.2185413E2	1.3463359E2	5.8540639E1	1.3407359E2	3.4460976E1	1.3411359E2	1.9999152E1	1.3411359E2	1.0630934E1
1.3516359E2	3.3049814E2	1.3546359E2	1.2122915E2	1.3563359E2	5.9199102E1	1.3507359E2	3.5461991E1	1.3511359E2	2.0219919E1	1.3511359E2	1.1091410E1
1.3616359E2	3.3055375E2	1.3646359E2	1.2118167E2	1.3663359E2	6.0742990E1	1.3607359E2	3.5542914E1	1.3611359E2	2.1452152E1	1.3611359E2	1.1067504E1
1.3716359E2	3.2834710E2	1.3746359E2	1.2257196E2	1.3763359E2	6.0775376E1	1.3707359E2	3.4962258E1	1.3711359E2	2.2382170E1	1.3711359E2	1.0795577E1
1.3816359E2	3.2846743E2	1.3846359E2	1.2265982E2	1.3863359E2	5.9421521E1	1.3807359E2	3.2723337E1	1.3811359E2	2.2953025E1	1.3811359E2	1.0030292E1
1.3916359E2	3.2968269E2	1.3946359E2	1.2305540E2	1.3963359E2	5.9257871E1	1.3907359E2	3.1899301E1	1.3911359E2	2.3013865E1	1.3911359E2	9.9841095E0
1.4016359E2	3.2992835E2	1.4046359E2	1.2410032E2	1.4063359E2	6.1152942E1	1.4007359E2	3.1114721E1	1.4011359E2	1.7296797E1	1.4011359E2	1.0974568E1
