xData	yData
207	29.1990427601239
208	29.4037415972422
209	29.5191664343606
210	29.634590271479
211	29.9493961085974
212	30.1821419457157
213	30.4892017828341
214	30.5125866199525
215	30.6161034570709
216	30.7291942941892
217	30.7422511313076
218	30.614031968426
219	31.1166998055444
220	31.5278706426627
221	31.1109734797811
222	31.2769223168995
223	31.9210971540179
224	32.7462409911362
225	33.2485388282546
226	33.302995665373
227	33.4457875024914
228	33.6852253396097
229	33.7978111767281
230	33.6592360138465
231	33.3911418509649
232	33.5621786880832
233	33.4102385252016
234	32.94489536232
235	33.1722571994384
236	34.3862320365567
237	34.6022738736751
238	34.6750507107935
239	34.4144965479119
240	34.4364503850302
241	34.4523902221486
242	34.625047059267
243	34.7949278963854
244	34.8006207335037
245	34.7923835706221
246	34.7841464077405
247	34.6466902448589
248	34.8528120819773
249	34.5704709190956
250	34.529561756214
251	34.5831615933324
252	34.3119774304508
253	34.3303892675691
254	34.3488011046875
255	34.1660259418059
256	34.2717937789243
257	34.2669526160426
258	34.369617453161
259	33.9485702902794
260	34.0777101273978
261	34.6374839645161
262	33.9489778016345
263	33.9803206387529
264	33.7443574758713
265	33.5083943129896
266	33.374181150108
267	33.2628279872264
268	32.6525048243448
269	32.1760416614631
270	31.6995784985815
271	31.8200703356999
272	31.8210391728183
273	31.8445390099366
274	31.657996847055
275	31.7144926841734
276	31.6072035212918
277	30.7785863584101
278	30.6913341955285
279	30.6040830326469
280	29.8238878697653
281	29.9324137068837
282	29.975519544002
283	30.1376723811204
284	30.0425942182388
285	29.9488920553571
286	29.7996048924755
287	29.4658057295939
288	29.1320055667123
289	29.2235284038307
290	29.275471240949
291	29.1001670780674
292	29.2232639151858
293	29.2358057523042
294	28.7846015894225
295	28.3072494265409
296	28.5075042636593
297	28.8065731007777
298	28.855509937896
299	28.5783247750144
300	28.4911476121328
301	28.6106304492512
302	28.6766832863695
303	28.3675941234879
304	28.4868309606063
305	28.6790017977247
306	29.069404634843
307	29.1237484719614
308	29.1413783090798
309	29.2217651461982
310	29.2324679833165
311	28.9223958204349
312	29.0278056575533
313	29.1104124946717
314	29.01319933179
315	29.3333461689084
316	29.4514730060268
317	29.5333578431452
318	29.6297266802635
319	29.2625085173819
320	28.6907703545003
321	27.8748318916187
322	27.944118728737
323	28.1224235658554
324	28.2963674029738
325	28.4032234400922
326	28.5100796772105
327	28.3385866143289
328	27.9193419514473
329	27.5439015885657
330	27.679788425684
331	28.6331109628024
332	28.8701176999208
333	29.1071242370392
334	29.1723858741576
335	29.4249495112759
336	29.4483219483943
337	29.3987648855127
338	29.4303142226311
339	29.5531137597494
340	29.2566924968678
341	28.9553187339862
342	28.7956680711046
343	28.6360174082229
344	28.8588810453413
345	28.9238615824597
346	28.9725992195781
347	29.0798194566964
348	29.1181182938148
349	29.2425195309332
350	30.1439760680516
351	30.0188477051699
352	29.7683489422883
353	29.7489305794067
354	29.7295123165251
355	29.1461436536434
356	28.4702838907618
357	29.1750919278802
358	29.5166785649986
359	29.7168567021169
360	30.1485665392353
361	28.7948977763537
362	29.0028006134721
363	29.4234293505904
364	29.5822908877088
365	29.7024528248272
366	29.7717396619456
367	29.441853399064
368	29.5287508361823
369	29.8239518733007
370	29.0822619104191
371	29.1261112475375
372	29.2499069846558
373	29.2982624217742
374	29.4102843588926
375	29.480840496011
376	29.9304204331293
377	29.9351352702477
378	29.9638067073661
379	29.9703934444845
380	29.5207553816028
381	29.7824824187212
382	29.7997439558396
383	29.798901692958
384	29.9505276300763
385	30.0198144671947
386	29.1981015043131
387	28.6876381414315
388	28.6845824785498
389	28.8470244156682
390	28.9163112527866
391	29.040106889905
392	29.8180099270233
393	30.3706092641417
394	30.2618335012601
395	30.4684829383785
396	30.5377697754968
397	29.4392797126152
398	29.4943862497336
399	29.580983986852
400	29.6636884239703
401	29.8707738610887
402	29.9766907982071
403	30.0616314353255
404	30.1465721724439
405	30.2035897095622
406	30.2377722466806
407	30.348562483799
408	30.7296216209173
409	30.2674485580357
410	30.2257354951541
411	30.3240937322725
412	30.4224520693909
413	30.8918985065092
414	30.2456103436276
415	30.484955380746
416	30.5087390178644
417	29.4897432549827
418	29.6417523921011
419	30.0861919292195
420	30.3081038663379
421	30.2365061034562
422	30.0177457405746
423	30.393864277693
424	37.6844944148114
425	41.2852882519297
426	37.2103870890481
427	35.2720683261665
428	34.7434342632849
429	33.9841853004032
430	33.7964195375216
431	33.85732417464
432	33.3304038117584
433	33.1601187488767
434	32.9898334859951
435	30.8950363231135
436	30.9588181602319
437	31.1631765973502
438	32.3854798344686
439	32.845553671587
440	32.9148405087054
441	32.4832042458237
442	32.2521330829421
443	32.2680011200605
444	31.4992379571789
445	31.5823996942972
446	31.2476454314156
447	31.450944668534
448	32.7568853056524
449	32.7635567427708
450	32.1781807798891
451	32.1507458170075
452	32.0892112541259
453	31.7291352912442
454	31.7203562283626
455	31.542027765481
456	31.3636991025994
457	30.6979626397178
458	30.8042536768361
459	31.3935039139545
460	31.4770148510729
461	31.5393641881913
462	31.4629635253096
463	31.236157862428
464	31.2538913995464
465	30.5770114366648
466	31.0063368737831
467	31.3260852109015
468	31.4381028480199
469	31.3575535851383
470	30.1415773222566
471	30.210864159375
472	30.4515193964934
473	30.6016773336118
474	30.9970930707301
475	31.4152370078485
476	31.3052499449669
477	31.3575784820853
478	31.6851538192036
479	31.777262756322
480	31.7180639934404
481	30.9826009305588
482	31.0173756676771
483	31.1417413047955
484	31.1048988419139
485	31.0006888790323
486	31.0855592161506
487	31.156500453269
488	30.9238917403874
489	31.2711400275058
490	31.3595156646241
491	31.4032768017425
492	31.4556936388609
493	31.7708762759793
494	33.0110989130976
495	32.893033250216
496	31.7962327873344
497	31.9801902244528
498	32.0853888615711
499	31.7631964486895
500	31.9682708358079
501	31.8910376229263
502	32.0776013100447
503	32.352304147163
504	34.4942448842814
505	34.4249729213998
506	34.9101051585182
507	34.5427148956365
508	34.7534043327549
509	34.7957573698733
510	34.1019191069917
511	34.17120594411
512	35.2579927812284
513	35.8595105183468
514	36.2541735554652
515	39.0181582925835
516	39.4016402297019
517	39.2272347668203
518	39.4438191039387
519	40.553000741057
520	41.5102875781754
521	42.1464672152938
522	43.7856114524122
523	45.2067192895305
524	47.4563631266489
525	49.1064089637673
526	50.1677588008857
527	51.956084638004
528	53.4667024751224
529	53.9261583122408
530	55.9579431493592
531	57.2296929864775
532	58.9015418235959
533	59.7652616607143
534	59.8795534978327
535	62.6960903349511
536	63.4140331720694
537	64.8041130091878
538	66.1941938463062
539	66.7624466834245
540	67.0107745205429
541	67.9958113576613
542	68.8282231947797
543	70.5489910318981
544	71.6249688690164
545	71.8138587061348
546	72.6478765432532
547	74.4489733803716
548	74.6468692174899
549	75.4894560546083
550	75.4569928917267
551	75.6933637288451
552	75.9455535659634
553	76.1977434030818
554	76.1843832402002
555	76.4245440773186
556	77.4385069144369
557	77.6514007515553
558	78.9416875886737
559	79.1272594257921
560	79.3128322629104
561	80.6757981000288
562	81.1677389371472
563	80.8822047742656
564	80.9280816113839
565	81.0297504485023
566	80.7169822856207
567	81.5275901227391
568	81.8231069598574
569	82.3386317969758
570	82.8116236340942
571	83.0305824712126
572	83.6968033083309
573	83.8347711454493
574	83.9480839825677
575	84.0045638196861
576	84.1204706568045
577	85.1735344939228
578	84.9570493310412
579	84.6970481681596
580	84.9139260052779
581	85.0413558423963
582	85.0961066795147
583	85.2995695166331
584	85.6271453537514
585	86.3069321908698
586	86.6051560279882
587	86.5394288651066
588	86.702638702225
589	88.1807715393433
590	88.6810353764617
591	88.7576532135801
592	88.7379080506985
593	88.9813448878168
594	88.7979487249352
595	88.6786755620536
596	89.239753399172
597	89.3418972362903
598	89.5386610734087
599	90.2858409105271
600	90.2715467476455
601	90.3535525847638
602	90.8425584218822
603	91.0644702590006
604	91.068346096119
605	91.3087069332373
606	91.2777247703557
607	91.5196796074741
608	91.8850854445925
609	92.2504902817109
610	92.9231031188292
611	93.0236969559476
612	93.124291793066
613	94.6572136301843
614	94.7265004673027
615	94.8427483044211
616	94.9437661415395
617	94.6291109786578
618	94.2405228157762
619	94.8146456528946
620	95.142221490013
621	95.5100293271313
622	95.6732591642497
623	95.9094840013681
624	96.5505888384865
625	96.0839376756049
626	95.4236325127232
627	95.4802573498416
628	96.23918218696
629	97.4874770240784
630	97.4965598611967
631	97.4832516983151
632	97.8814755354335
633	97.9729743725519
634	97.9922322096702
635	98.0566310467886
636	98.311247883907
637	98.6364067210254
638	99.8069875581437
639	99.8429643952621
640	99.9492962323805
641	99.9869620694989
642	100.235133906617
643	99.8646307437356
644	100.051855580854
645	102.159757417972
646	102.220143255091
647	101.591716092209
648	101.661002929327
649	103.027601766446
650	103.974482603564
651	104.162125440683
652	104.227525277801
653	104.022869114919
654	104.068881952038
655	103.991280789156
656	103.359984626274
657	103.505584463393
658	103.696971300511
659	104.21708913763
660	104.347425974748
661	104.531981811866
662	104.609038648985
663	104.722586486103
664	104.688306323221
665	104.77217516034
666	105.013561997458
667	105.366365834577
668	105.463301671695
669	105.487583508813
670	105.601875345932
671	105.74020718305
672	105.912407020169
673	106.140423857287
674	106.002140694405
675	105.536691531524
676	105.737784368642
677	105.86545520576
678	105.876358042879
679	105.945644879997
680	106.280200717116
681	106.389468554234
682	106.402438391352
683	105.645127228471
684	106.074043065589
685	106.333615902707
686	106.023652739826
687	105.986344576944
688	105.949035414063
689	102.847052251181
690	102.608668088299
691	102.559086925418
692	102.481796762536
693	102.404506599654
694	99.9576574367728
695	98.5285352738912
696	98.2712711110095
697	97.1195579481279
698	95.8426137852463
699	94.5656696223647
700	93.359168459483
701	91.7495802966014
702	90.9794291337198
703	89.8429789708381
704	87.5313158079565
705	86.1134866450749
706	85.1057894821933
707	83.1118993193116
708	82.73368115643
709	82.6014249935484
710	82.4691688306668
711	81.9113236677852
712	81.3701105049035
713	81.5071043420219
714	81.2278541791403
715	81.2388040162587
716	80.731507853377
717	79.5127226904954
718	79.5205545276138
719	79.3266693647322
720	79.3236752018505
721	79.0059990389689
722	77.7497328760873
723	77.9996497132057
724	78.225052550324
725	78.3025893874424
726	78.2192512245608
727	78.2024420616792
728	78.2329498987975
729	78.2744867359159
730	78.1911485730343
731	76.9063774101527
732	76.524311247271
733	76.4862780843894
734	76.6720169215078
735	76.8549337586262
736	77.0749665957445
737	77.1528284328629
738	77.2053182699813
739	77.1358551070997
740	77.128828944218
741	77.1218037813364
742	76.7332156184548
743	76.7346684555732
744	76.8717892926915
745	76.7714921298099
746	76.8979899669283
747	76.7743998040467
748	76.233186641165
749	76.7411404782834
750	76.7573393154018
751	76.8771181525202
752	76.8959129896386
753	76.8669148267569
754	76.8524076638753
755	76.2851045009937
756	76.2048103381121
757	76.2462681752304
758	76.3155550123488
759	76.2786678494672
760	76.1280226865856
761	75.9773775237039
762	75.9058893608223
763	76.2041141979407
764	76.2307120350591
765	76.1519068721774
766	75.9061067092958
767	76.8281365464142
768	76.5200233835326
769	76.2491742206509
770	76.4037790577693
771	77.0906448948877
772	77.1570437320061
773	76.8423995691244
774	76.8136444062428
775	76.8516232433612
776	76.8896020804796
777	77.021504917598
778	76.4039787547163
779	76.4248085918347
780	75.8412044289531
781	75.9224542660715
782	76.0368421031898
783	76.2804889403082
784	76.6611257774266
785	76.787236614545
786	76.8084754516633
787	75.9237882887817
788	76.2234931259001
789	76.6319469630184
790	76.7837338001368
791	76.6251636372552
792	76.5878544743736
793	76.821879311492
794	76.8722071486103
795	76.5649189857287
796	76.4509548228471
797	76.4472146599655
798	76.3696144970838
799	76.7143153342022
800	77.2720021713206
801	77.916903008439
802	77.3190008455573
803	76.4626436826757
804	76.3525255197941
805	76.6257103569125
806	77.2340331940308
807	77.2250030311492
808	76.9163608682676
809	76.859671705386
810	76.8659705425043
811	76.9352573796227
812	76.9327202167411
813	75.9547890538595
814	76.1014608909778
815	76.2356047280962
816	75.9630115652146
817	75.935219402333
818	75.8705342394513
819	75.7801520765697
820	75.9017669136881
821	76.1018757508065
822	76.5595475879248
823	76.8329934250432
824	76.8347662621616
825	76.55574609928
826	76.5500599363984
827	76.4994227735167
828	76.4851336106351
829	76.2866574477535
830	75.9611842848718
831	76.2293401219902
832	76.5228689591086
833	76.499487796227
834	76.3788326333454
835	76.5377034704637
836	76.9885533075821
837	77.3662631447005
838	77.4445719818189
839	77.5016638189372
840	76.8084426560556
841	76.964326493174
842	77.2818383302924
843	77.4918761674107
844	77.8862540045291
845	79.4218308416475
846	78.8607966787659
847	78.0107755158842
848	77.1607543530026
849	77.030849190121
850	77.1191310272394
851	79.3056008643577
852	79.0481137014761
853	77.2232855385945
854	77.1927783757129
855	77.1192242128312
856	77.0515400499496
857	76.879169887068
858	76.9103007241864
859	77.0375855613047
860	77.2789753984231
861	77.3474862355415
862	77.5690110726599
863	77.8672349097782
864	78.0346377468966
865	78.075485584015
866	77.6695174211334
867	77.5338822582518
868	76.5122650953701
869	76.6085699324885
870	76.7496807696069
871	76.7044986067253
872	76.6954644438436
873	76.798280280962
874	76.8865271180804
875	76.8926149551988
876	76.9512047923171
877	77.4381886294355
878	77.3997394665539
879	77.4604763036723
880	77.5297631407906
881	76.988549977909
882	77.0469348150274
883	77.2094926521458
884	77.7180814892641
885	77.2463163263825
886	77.3785911635009
887	77.3752580006193
888	77.3863438377376
889	77.455630674856
890	77.1298875119744
891	76.0536813490928
892	76.2050741862111
893	76.8083310233295
894	77.4115878604479
895	77.7187266975663
896	78.2458885346846
897	78.204175371803
898	78.0181622089214
899	77.8150720460398
900	77.8196338831581
901	77.8725857202765
902	78.0171925573949
903	77.8914583945133
904	78.0370582316316
905	78.10634506875
906	77.5956569058684
907	77.4817937429868
908	77.4571575801051
909	77.4883674172235
910	77.6387792543419
911	77.7313350914603
912	77.6873429285787
913	77.734266765697
914	77.9146016028154
915	77.9597754399338
916	77.7390752770522
917	77.6949831141705
918	77.8130079512889
919	77.8542397884073
920	77.9246476255257
921	78.950934462644
922	79.4622832997624
923	79.7494201368808
924	79.8806699739991
925	80.8578798111175
926	80.8332436482359
927	81.3095304853543
928	81.5968523224727
929	82.160354159591
930	82.4870079967094
931	83.4439608338278
932	84.0543576709462
933	84.8727925080645
934	85.1522883451829
935	85.8320751823013
936	86.2502190194197
937	86.542991856538
938	86.9556856936564
939	91.0659005307748
940	92.4870093678932
941	94.8469752050115
942	97.2069420421299
943	100.580494879248
944	105.268695716367
945	108.752693553485
946	111.707980390603
947	114.441267227722
948	118.73709206484
949	123.780947901959
950	126.495734739077
951	128.759914576195
952	132.492201413314
953	135.308738250432
954	139.30714008755
955	142.010186924669
956	146.745437761787
957	149.394254598906
958	151.833422436024
959	152.818459273142
960	155.157553110261
961	156.314782947379
962	156.750369784497
963	158.284856621616
964	161.046604458734
965	162.663013295853
966	163.843567132971
967	165.888003970089
968	167.469000807208
969	167.908017644326
970	168.347034481444
971	169.522901318563
972	170.202688155681
973	172.0408549928
974	172.136231829918
975	172.231608667036
976	173.349185504155
977	174.441062341273
978	174.758249178391
979	174.82244601551
980	174.908382852628
981	175.405019689747
982	176.977076526865
983	177.069843363983
984	177.575200201102
985	178.36836703822
986	178.549573875338
987	179.951310712457
988	180.163527549575
989	180.055694386694
990	180.180001223812
991	180.33068806093
992	180.481374898049
993	182.965531735167
994	183.338848572285
995	183.712165409404
996	183.867952246522
997	184.000269083641
998	184.214145920759
999	186.302782757877
1000	187.405219594996
1001	187.525376432114
1002	187.725413269232
1003	187.826750106351
1004	188.679516943469
1005	189.111403780588
1006	189.118250617706
1007	189.392517454824
1008	189.736324291943
1009	189.697041129061
1010	190.278447966179
1011	190.533064803298
1012	190.856721640416
1013	192.518398477535
1014	192.870295314653
1015	193.404832151771
1016	193.62674898889
1017	193.467095826008
1018	193.865112663126
1019	193.923139500245
1020	194.158266337363
1021	195.996153174482
1022	196.0646000116
1023	196.070436848718
1024	196.210953685837
1025	197.073890522955
1026	197.113947360073
1027	197.395614197192
1028	197.98722103431
1029	198.441217871429
1030	198.510504708547
1031	199.103071545665
1032	199.937168382784
1033	200.070185219902
1034	200.47864205702
1035	200.887088894139
1036	201.193795731257
1037	201.492022568376
1038	201.637619405494
1039	202.012156242612
1040	202.386693079731
1041	202.455979916849
1042	203.135766753967
1043	203.510303591086
1044	204.434290428204
1045	205.342627265323
1046	205.269854102441
1047	205.771570939559
1048	206.298737776678
1049	206.756524613796
1050	207.599961450915
1051	207.727598288033
1052	208.529485125151
1053	208.80967196227
1054	208.912258799388
1055	209.332195636506
1056	209.193282473625
1057	209.225339310743
1058	209.772776147861
1059	211.43179298498
1060	211.861549822098
1061	212.693966659217
1062	212.794563496335
1063	212.895160333453
1064	213.207077170572
1065	214.29386400769
1066	214.702320844808
1067	214.812657681927
1068	214.703544519045
1069	214.713461356164
1070	214.867278193282
1071	216.6167450304
1072	216.606301867519
1073	216.577908704637
1074	216.718275541755
1075	217.678562378874
1076	218.358769215992
1077	218.474206053111
1078	218.654092890229
1079	219.173989727347
1080	220.012546564466
1081	220.184703401584
1082	222.390740238703
1083	222.366107075821
1084	222.325813912939
1085	222.395100750058
1086	222.973137587176
1087	223.042424424294
1088	223.420271261413
1089	223.991688098531
1090	224.07667493565
1091	224.281701772768
1092	224.380918609886
1093	226.388545447005
1094	226.471402284123
1095	226.554249121241
1096	226.95818595836
1097	227.105252795478
1098	227.098479632597
1099	227.165256469715
1100	227.230463306833
1101	227.064940143952
1102	227.13422698107
1103	227.172203818188
1104	227.442380655307
1105	227.781877492425
1106	227.862614329544
1107	227.818921166662
1108	227.79969800378
1109	227.091984840899
1110	226.645581678017
1111	226.353658515135
1112	226.431665352254
1113	225.879082189372
1114	224.760539026491
1115	224.336735863609
1116	223.912922700727
1117	223.747399537846
1118	221.374686374964
1119	218.227113212082
1120	216.018760049201
1121	214.714426886319
1122	209.725283723438
1123	206.733350560556
1124	203.628037397674
1125	200.644824234793
1126	197.966861071911
1127	194.525767909029
1128	191.695184746148
1129	186.817851583266
1130	184.108958420385
1131	181.536965257503
1132	178.964982094621
1133	176.24492893174
1134	175.703715768858
1135	172.644192605976
1136	170.866325443095
1137	169.088458280213
1138	168.578553117332
1139	168.24083995445
1140	167.903126791568
1141	167.870663628687
1142	165.497950465805
1143	163.125237302923
1144	162.351452140042
1145	161.57766797716
1146	161.440547814279
1147	161.647196651397
1148	161.716483488515
1149	160.444851325634
1150	160.328807162752
1151	159.81498799987
1152	159.933193836989
1153	159.895077674107
1154	160.088725511226
1155	160.422885348344
1156	159.981403185462
1157	158.600753022581
1158	157.897936859699
1159	158.000397696817
1160	157.526563533936
1161	157.779000371054
1162	157.726187208173
1163	157.466743045291
1164	157.552801882409
1165	157.984363719528
1166	158.064384556646
1167	157.924356393764
1168	157.149845230883
1169	157.073445068001
1170	157.25373190512
1171	157.453979742238
1172	157.556392579356
1173	157.332752416475
1174	157.298472253593
1175	156.795416090711
1176	156.86470292783
1177	156.933989764948
1178	156.392776602067
1179	156.156813439185
1180	156.123806276303
1181	156.804137113422
1182	156.82497095054
1183	156.845805787658
1184	157.037446624777
1185	157.076860461895
1186	157.129715299014
1187	157.182570136132
1188	157.18739497325
1189	157.110578810369
1190	157.104275647487
1191	157.052518484605
1192	156.887414321724
1193	157.013773158842
1194	157.252353995961
1195	157.265402833079
1196	155.747389670197
1197	155.856252507316
1198	155.968486344434
1199	155.969338181552
1200	155.882087018671
1201	156.120956855789
1202	156.230838692908
1203	156.025125530026
1204	156.220391367144
1205	156.270908204263
1206	155.906874041381
1207	155.417564878499
1208	155.384838715618
1209	155.357346552736
1210	155.557455389855
1211	155.626742226973
1212	155.930836064091
1213	156.22319090121
1214	156.278602738328
1215	156.153639575446
1216	156.304969412565
1217	156.208208249683
1218	156.323077086802
1219	156.33366192392
1220	156.254236761038
1221	156.367876598157
1222	156.388897435275
1223	156.429112272393
1224	156.469328109512
1225	156.55215294663
1226	156.496540783749
1227	156.277456620867
1228	155.759724457985
1229	155.586546295104
1230	155.554715132222
1231	155.59476896934
1232	156.064265806459
1233	156.232693643577
1234	155.365358480696
1235	155.381813317814
1236	155.527413154932
1237	155.549737992051
1238	155.693736829169
1239	155.544491666287
1240	155.015799503406
1241	155.591208340524
1242	155.936135177643
1243	156.281062014761
1244	156.330764851879
1245	156.187051688998
1246	156.260096526116
1247	156.150818363234
1248	156.440605200353
1249	156.306042037471
1250	156.42111587459
1251	156.189641711708
1252	156.087657548826
1253	156.165754385945
1254	156.245874223063
1255	156.325993060181
1256	156.2972328973
1257	156.283041734418
1258	156.964508571537
1259	156.892072408655
1260	156.660023245773
1261	156.649084082892
1262	156.44421692001
1263	156.380657757129
1264	156.192576594247
1265	156.184724431365
1266	156.201868268484
1267	156.530617105602
1268	156.75252894272
1269	156.826304779839
1270	156.923808616957
1271	156.922233454075
1272	157.066722291194
1273	157.214543128312
1274	157.244562965431
1275	157.161224802549
1276	156.612184639667
1277	156.737936476786
1278	162.710960313904
1279	162.533820151022
1280	161.552220988141
1281	159.561070825259
1282	159.355632662378
1283	158.512300499496
1284	158.544694336614
1285	158.808300173733
1286	158.560369010851
1287	158.76064784797
1288	158.748765685088
1289	158.161765522206
1290	157.874144359325
1291	157.786501196443
1292	157.686976033561
1293	157.17042887068
1294	157.282111707798
1295	157.478586544917
1296	157.489488382035
1297	157.575035219153
1298	157.728572056272
1299	158.32262689339
1300	158.304698730508
1301	158.199557567627
1302	157.439190404745
1303	157.422381241864
1304	156.395899078982
1305	156.4756209161
1306	157.867657753219
1307	158.004778590337
1308	158.119349427455
1309	158.030891264574
1310	157.658575101692
1311	157.643275938811
1312	157.627977775929
1313	157.640415613047
1314	157.344446450166
1315	157.371989287284
1316	157.407360124402
1317	157.425771961521
1318	157.460463798639
1319	157.534776635758
1320	157.712257472876
1321	157.546044309994
1322	157.212581147113
1323	157.076251984231
1324	157.045904821349
1325	156.871498658468
1326	157.157934495586
1327	157.526686332705
1328	157.602864169823
1329	157.274935006941
1330	156.71595284406
1331	156.759754681178
1332	156.423971518296
1333	156.365236355415
1334	156.517773192533
1335	156.443413029652
1336	156.65634686677
1337	156.944787703888
1338	157.023857541007
1339	157.198808378125
1340	157.177694215243
1341	157.409781052362
1342	157.47124088948
1343	157.399642726599
1344	157.515891563717
1345	158.043053400835
1346	158.323667237954
1347	158.278752075072
1348	158.40353891219
1349	158.778075749309
1350	159.510949586427
1351	159.582649423546
1352	160.574293260664
1353	160.628434097782
1354	160.833909934901
1355	162.643903772019
1356	162.729888609137
1357	162.815872446256
1358	163.662286283374
1359	163.699225120493
1360	164.729480957611
1361	167.287672794729
1362	167.615304631848
1363	168.382305468966
1364	171.707592306084
1365	172.829265143203
1366	174.823421980321
1367	177.68869681744
1368	180.441328654558
1369	183.249723491676
1370	186.619095328795
1371	189.148511165913
1372	195.366403003031
1373	198.78035984015
1374	206.238856677268
1375	210.640533514387
1376	217.047390351505
1377	222.683857188623
1378	227.637144025742
1379	235.82608086286
1380	240.901467699978
1381	247.991504537097
1382	254.804041374215
1383	261.725098211334
1384	267.379235048452
1385	268.41515188557
1386	277.031438722689
1387	284.194155559807
1388	288.159012396925
1389	291.891299234044
1390	295.318336071162
1391	302.212702908281
1392	307.705069745399
1393	310.879686582517
1394	313.605233419636
1395	316.714450256754
1396	318.538027093872
1397	322.068523930991
1398	324.744190768109
1399	326.161667605228
1400	328.876454442346
1401	330.878991279464
1402	331.864028116583
1403	333.201274953701
1404	334.538521790819
1405	336.209718627938
1406	338.193995465056
1407	339.635352302175
1408	340.368869139293
1409	341.385215976411
1410	342.40156281353
1411	342.789799650648
1412	344.385336487766
