fittedT	fittedR
260	194.062066629826
261	193.933278918653
262	193.80457669254
263	193.675959872274
264	193.547428410678
265	193.418982250983
266	193.290621336421
267	193.162345610226
268	193.034155015627
269	192.906049494957
270	192.778028991935
271	192.650093449734
272	192.522242811528
273	192.394477020489
274	192.266796019792
275	192.139199756134
276	192.011688170897
277	191.884261207423
278	191.756918809123
279	191.629660919406
280	191.502487481684
281	191.375398444585
282	191.24839374907
283	191.121473338687
284	190.99463715721
285	190.867885148415
286	190.741217256077
287	190.614633428274
288	190.488133606936
289	190.361717735855
290	190.235385759116
291	190.109137620806
292	189.982973265011
293	189.856892659168
294	189.73089573046
295	189.60498242053
296	189.479152673647
297	189.353406434079
298	189.227743646095
299	189.102164253962
300	188.97666820195
301	188.851255434327
302	188.72592589536
303	188.60067952932
304	188.475516280473
305	188.350436093088
306	188.225438911435
307	188.100524679781
308	187.975693342394
309	187.850944843543
310	187.726279127497
311	187.601696138524
312	187.477195820892
313	187.352778175766
314	187.228443114909
315	187.104190569216
316	186.98002048346
317	186.85593280241
318	186.731927470841
319	186.608004433522
320	186.484163635225
321	186.360405020724
322	186.236728534788
323	186.11313412219
324	185.989621727701
325	185.866191296094
326	185.742842772139
327	185.619576100609
328	185.496391226275
329	185.373288093909
330	185.250266648282
331	185.127326834167
332	185.004468596334
333	184.881691948927
334	184.758996810719
335	184.636383098525
336	184.513850757822
337	184.391399734091
338	184.26902997281
339	184.146741419459
340	184.024534019516
341	183.902407718461
342	183.780362461773
343	183.65839819493
344	183.536514863412
345	183.414712412698
346	183.292990788267
347	183.171349935597
348	183.049789800169
349	182.928310327461
350	182.806911462952
351	182.685593152122
352	182.564355340448
353	182.443198036158
354	182.322121177709
355	182.201124671195
356	182.080208462851
357	181.959372498908
358	181.838616725599
359	181.717941089156
360	181.597345535811
361	181.476830011797
362	181.356394463347
363	181.236038836692
364	181.115763078066
365	180.9955671337
366	180.875450949828
367	180.755414472681
368	180.635457648492
369	180.515580423493
370	180.395782743917
371	180.276064555996
372	180.156425805963
373	180.036866490184
374	179.917386567809
375	179.797985937772
376	179.678664547035
377	179.559422342559
378	179.440259271306
379	179.321175280239
380	179.202170316319
381	179.083244326509
382	178.96439725777
383	178.845629057064
384	178.726939671354
385	178.608329047601
386	178.489797132767
387	178.371343873814
388	178.252969217705
389	178.134673111401
390	178.016455501864
391	177.898316336056
392	177.780255560939
393	177.662273151042
394	177.544369077546
395	177.426543249443
396	177.308795614768
397	177.191126121587
398	177.073534717999
399	176.956021352138
400	176.838585972172
401	176.721228526299
402	176.603948962754
403	176.486747229803
404	176.369623275747
405	176.25257704892
406	176.135608497689
407	176.018717570455
408	175.901904215651
409	175.785168381747
410	175.668510017242
411	175.55192907067
412	175.435425490601
413	175.318999227065
414	175.202650231321
415	175.086378448947
416	174.970183828719
417	174.85406631945
418	174.738025869987
419	174.622062429216
420	174.506175946054
421	174.390366369459
422	174.274633648421
423	174.158977731967
424	174.043398569161
425	173.9278961091
426	173.812470300919
427	173.697121093788
428	173.581848436913
429	173.466652279536
430	173.351532570934
431	173.23648926042
432	173.121522297344
433	173.006631630772
434	172.891817208929
435	172.777078982475
436	172.662416900882
437	172.547830913652
438	172.433320970325
439	172.318887020476
440	172.204529013714
441	172.090246899684
442	171.976040628065
443	171.861910148573
444	171.747855410957
445	171.633876365002
446	171.519972960528
447	171.40614514739
448	171.292392875479
449	171.17871609472
450	171.065114755073
451	170.951588806535
452	170.838138199134
453	170.724762882938
454	170.611462808047
475	144.210611914117
476	146.169721615821
477	148.12482020532
478	150.07579387098
479	152.022598921676
480	153.965235890109
481	155.903723261838
482	157.838049016192
483	159.768213153173
484	161.694255338834
485	163.616172806127
486	165.533954065127
487	167.447607693536
488	169.35719070834
489	171.26266792975
490	173.164039357766
491	175.061342617694
492	176.95459247034
493	178.843767957316
494	180.728869150469
495	182.609945610285
496	184.486986381622
497	186.36000010187
498	188.228995408419
499	190.093980938659
500	191.954965329981
501	193.811957219774
502	195.664965245429
503	197.513998044335
504	199.359064320706
505	201.20017267472
506	203.037331739794
507	204.870550155648
508	206.699836562005
509	208.525199598583
510	210.346647905103
511	212.164190121286
512	213.977834886851
513	215.787587472028
514	217.593457830614
515	219.395455191102
516	221.193588058664
517	222.98786493847
518	224.778294335692
519	226.564884755502
520	228.34764470307
521	230.126582683568
522	231.901702808678
523	233.673014351239
524	235.440527236835
525	237.204249766411
526	238.964190240907
527	240.720356961266
528	242.472758228429
529	244.22140234334
530	245.96629760694
531	247.707448829217
532	249.444863914149
533	251.178552985607
534	252.908524151488
535	254.63478551969
536	256.357345198111
537	258.076211294647
538	259.791391917196
539	261.502895173657
540	263.21072809172
541	264.91489773935
542	266.615412763222
543	268.31228098089
544	270.005510190124
545	271.695108168907
546	273.381082675438
547	275.063441448128
548	276.742192205606
549	278.417342646713
550	280.088900450504
551	281.756873276252
552	283.42126876344
553	285.08209453177
554	286.739358181154
555	288.393067291722
556	290.043229423817
557	291.689852117997
558	293.332944130513
559	294.972514080525
560	296.608567786168
561	298.241112767989
562	299.870156528786
563	301.495706553606
564	303.117770309747
565	304.736355246759
566	306.351468796439
567	307.963118372839
568	309.571311372258
569	311.176055173246
570	312.777357136605
571	314.375224605386
572	315.969664904891
573	317.560685342672
574	319.148293208532
575	320.732495774524
576	322.313301034007
577	323.890717599507
578	325.464751129528
579	327.035408872858
580	328.602698062189
581	330.166625914111
582	331.727199629114
583	333.284426391586
584	334.838313369817
585	336.388867715997
586	337.936096566212
587	339.480007040453
588	341.020606242607
589	342.557901260462
590	344.091899165705
591	345.622607013924
592	347.150031844605
593	348.674180681135
594	350.195060752821
595	351.712679896107
596	353.22704427197
597	354.738160861289
598	356.246036629606
599	357.750678527117
600	359.252093488682
601	360.750288433816
602	362.245270266693
603	363.737045876149
604	365.225622135676
605	366.711005903425
606	368.193204022207
607	369.672223319492
608	371.148070607406
609	372.620752682737
610	374.090276326931
611	375.556648306093
612	377.019875419207
613	378.479964879749
614	379.936922995512
615	381.390756481143
616	382.841472036293
617	384.289076345619
618	385.733576078778
619	387.174977890433
620	388.613288420248
621	390.048514292894
622	391.480662118042
623	392.90973849037
624	394.335749989556
625	395.758703180285
626	397.178604612242
627	398.595460820119
628	400.009278323608
629	401.420063627409
630	402.827823221221
631	404.232564281223
632	405.634292711307
633	407.033014964378
634	408.428737482944
635	409.821466694948
636	411.211209013768
637	412.597970838217
638	413.981758552543
639	415.362578526431
640	416.740437114998
641	418.115340658797
642	419.487295483819
643	420.856307901487
644	422.222384208659
645	423.585530687629
646	424.945753606128
647	426.303059217318
648	427.657453759799
649	429.008943732144
650	430.357535235028
651	431.703234464292
652	433.04604762942
653	434.385980927376
654	435.723040542606
655	437.057232647042
656	438.388563400094
677	464.789414294025
678	464.480962800906
679	464.172713836776
680	463.864669422415
681	463.556829443748
682	463.249193765947
683	462.94176225732
684	462.634534775793
685	462.327511187641
686	462.020691356691
687	461.714075146773
688	461.407662423189
689	461.101453050031
690	460.795446890925
691	460.489643809946
692	460.184043672027
693	459.878646346139
694	459.573451694309
695	459.268459581262
696	458.963669871723
697	458.659082434323
698	458.354697134994
699	458.050513837712
700	457.746532407908
701	457.442752711544
702	457.139174618362
703	456.835797992007
704	456.532622698452
705	456.229648603667
706	455.926875597888
707	455.62430354308
708	455.321932291605
709	455.019761709764
710	454.717791663861
711	454.416022020199
712	454.114452645082
713	453.813083404813
714	453.511914165694
715	453.21094479403
716	452.910175156123
717	452.609605118277
718	452.309234546794
719	452.009063307979
720	451.709091268134
721	451.409318293562
722	451.109744250567
723	450.810369005452
724	450.511192450456
725	450.212214532053
726	449.913435030943
727	449.614853814475
728	449.316470749997
729	449.018285704858
730	448.720298546406
731	448.422509141989
732	448.124917358957
733	447.827523064657
734	447.530326126438
735	447.233326411648
736	446.936523787637
737	446.639918121752
738	446.343509281342
739	446.047297133755
740	445.75128154634
741	445.455462386445
742	445.159839521419
743	444.864412969137
744	444.569182507154
745	444.274147973039
746	443.979309235671
747	443.68466616393
748	443.390218626695
749	443.095966492846
750	442.801909631263
751	442.508047910826
752	442.214381200413
753	441.920909368905
754	441.62763228518
755	441.33454981812
756	441.041661836603
757	440.748968209508
758	440.456468805717
759	440.164163494107
760	439.872052143559
761	439.580134703448
762	439.288411097452
763	438.996881092007
764	438.705544557651
765	438.414401364919
766	438.123451384351
767	437.832694486483
768	437.542130541852
769	437.251759420996
770	436.961580994453
771	436.671595132759
772	436.381801706452
773	436.09220058607
774	435.802791642149
775	435.513574745228
776	435.224549765843
777	434.935716574531
778	434.647075041831
779	434.358625041205
780	434.07036663496
781	433.782299530255
782	433.494423599241
783	433.206738714067
784	432.919244746884
785	432.631941569842
786	432.344829055091
787	432.057907074782
788	431.771175501064
789	431.484634206089
790	431.198283062007
791	430.912121940967
792	430.62615071512
793	430.340369256617
794	430.054777437607
795	429.769375130242
796	429.48416220667
797	429.199138539043
798	428.914304081801
799	428.629658697697
800	428.345202214753
801	428.060934507519
802	427.776855450625
803	427.492964918782
804	427.20926278678
805	426.925748929492
806	426.642423221871
807	426.359285538949
808	426.076335755842
809	425.793573747744
810	425.51099938993
811	425.228612557758
812	424.946413126664
813	424.664400972166
814	424.382575969863
815	424.100937995433
816	423.819486926583
817	423.538222645377
818	423.257145021518
819	422.976253931174
820	422.695549250598
821	422.415030856132
822	422.134698624203
823	421.854552431325
824	421.574592154097
825	421.294817669206
826	421.015228853424
827	420.735825583611
828	420.456607736712
829	420.177575189759
830	419.898727819871
831	419.620065504251
832	419.341588120191
833	419.063295545068
834	418.785187656346
835	418.507264329317
836	418.229525442868
837	417.951970875136
838	417.67460050388
839	417.397414206946
840	417.120411862264
841	416.843593347848
842	416.566958541797
843	416.290507322295
844	416.014239567611
845	415.738155156098
846	415.462253966195
847	415.186535876425
848	414.911000765394
849	414.635648511796
850	414.360478994408
851	414.085492092091
852	413.810687683793
853	413.536065647557
854	413.261625861353
855	412.987368205293
856	412.713292558454
857	412.439398799978
858	412.165686809081
859	411.892156465046
860	411.618807647229
861	411.345640235054
888	435.657534210634
889	438.813488612301
890	441.958500387504
891	445.092280271335
892	448.214735742245
893	451.325946977407
894	454.425947519373
895	457.514688582444
896	460.59217016662
897	463.658572804954
898	466.713931980223
899	469.758159957217
900	472.791256735937
901	475.813456539263
902	478.824769041657
903	481.825102536302
904	484.814457023198
905	487.793094141774
906	490.760989728031
907	493.718062674821
908	496.664312982143
909	499.599925662215
910	502.524930645773
911	505.439328268493
912	508.343157016628
913	511.23645537643
914	514.119261834151
915	516.991614876045
916	519.853552988362
917	522.705114167106
918	525.546336667279
919	528.377259322472
920	531.197920580631
921	534.008358889701
922	536.808612697627
923	539.598720452355
924	542.37872060183
925	545.148645850393
926	547.908519092955
927	550.658391299752
928	553.39829999653
929	556.128282709035
930	558.848376963011
931	561.558620284203
932	564.259050198357
933	566.949703954058
934	569.630582612679
935	572.301747777875
936	574.96323560809
937	577.615082261764
938	580.257323897339
939	582.889996673256
940	585.513136747957
941	588.126780279883
942	590.730938342891
943	593.325653870538
944	595.910968518662
945	598.486917165636
946	601.053534689837
947	603.61085596964
948	606.158915883419
949	608.697749309549
950	611.227384380176
951	613.747849817257
952	616.259183588269
953	618.761418640614
954	621.254587778854
955	623.738723664715
956	626.213858817085
957	628.680025612013
958	631.137256282711
959	633.585582919553
960	636.025037470077
961	638.455651738979
962	640.877457388123
963	643.290485936529
964	645.694768760384
965	648.09034491808
966	650.47724693838
967	652.855500375148
968	655.225136426232
969	657.586186162696
970	659.938680528816
971	662.282650342088
972	664.618126293221
973	666.945138946138
974	669.26371873798
975	671.573895979101
976	673.875700853072
977	676.169163416677
978	678.454313599918
979	680.73118120601
980	682.999803009369
981	685.26020880974
982	687.512423937196
983	689.75647801763
984	691.992400563598
985	694.220220974321
986	696.439968535684
987	698.651672420235
988	700.855361687185
989	703.051065282411
990	705.238812038452
991	707.418630674511
992	709.590549796456
993	711.754597896817
994	713.91080335479
995	716.059198421478
996	718.199810876932
997	720.332666851456
998	722.457794443106
999	724.575221643615
1000	726.684976338389
1001	728.787086306506
1002	730.88157922072
1003	732.968482647455
1004	735.047824046814
1005	737.119630772568
1006	739.183930072167
1007	741.24074908673
1008	743.290114851052
1009	745.332054293602
1010	747.36659659156
1011	749.393767975523
1012	751.413594128067
1013	753.426101647418
1014	755.43131702934
1015	757.429266667131
1016	759.41997685163
1017	761.403473771208
1018	763.379783511777
1019	765.348932056781
1020	767.310945287206
1021	769.26584898157
1022	771.21366881593
1023	773.154430363879
1024	775.088159096548
1025	777.014883221983
1026	778.934627139428
1027	780.847415108991
1028	782.753272299441
1029	784.652223781444
1030	786.544294527562
1031	788.429509412254
1032	790.307893211879
1033	792.179470604689
1034	794.044266170838
1035	795.902304392374
1036	797.753609653242
1037	799.598206239286
1038	801.436118338247
1039	803.267370039762
1040	805.091988467631
1041	806.909996374965
1042	808.721416821267
1043	810.526273662951
1044	812.324590669288
1045	814.116391522731
1046	815.901699819246
1047	817.680539068636
1048	819.452932694876
1049	821.21890403643
1050	822.97847634659
1051	824.731672793795
1052	826.478516461964
1053	828.219030350821
1054	829.953237376224
1055	831.681160370494
1056	833.40282208274
1057	835.118245179189
1058	836.827452463834
1059	838.530466741374
1060	840.227310114124
1061	841.918004948811
1062	843.602573533064
1063	845.281038075815
1064	846.953420707692
1065	848.619743481422
1066	850.28002837222
1067	851.934297278193
1068	853.582572020731
1069	855.224874344909
1070	856.861225919882
1071	858.491648339279
1072	860.116163121606
1089	835.804269146026
1090	835.249596716746
1091	834.695290206444
1092	834.141351550394
1093	833.587780521065
1094	833.034576883381
1095	832.481740375821
1096	831.929270757753
1097	831.377167783253
1098	830.825431212831
1099	830.274060798711
1100	829.723056295943
1101	829.172417461628
1102	828.622144057371
1103	828.072235836376
1104	827.522692555043
1105	826.973513973633
1106	826.424699851395
1107	825.876249944073
1108	825.328164009208
1109	824.780441808665
1110	824.233083099592
1111	823.686087639911
1112	823.13945519959
1113	822.593185584935
1114	822.04727850523
1115	821.501733719308
1116	820.956550985999
1117	820.411730064136
1118	819.867270712551
1119	819.323172690075
1120	818.779435755541
1121	818.236059667781
1122	817.693044185626
1123	817.150389067908
1124	816.60809407346
1125	816.066158961113
1126	815.524583489699
1127	814.983367418051
1128	814.442510504999
1129	813.902012509376
1130	813.361873190015
1131	812.822092305746
1132	812.28266983275
1133	811.743605377945
1134	811.204898674191
1135	810.666549482184
1136	810.128557562618
1137	809.59092267619
1138	809.053644583594
1139	808.516723045527
1140	807.980157822681
1141	807.443948675755
1142	806.908095365441
1143	806.372597652437
1144	805.837455297437
1145	805.302668061135
1146	804.768235704229
1147	804.234157987412
1148	803.700434671381
1149	803.167065516829
1150	802.634050284454
1151	802.10138894855
1152	801.569081256756
1153	801.037126828609
1154	800.505525427649
1155	799.974276817416
1156	799.443380761448
1157	798.912837023287
1158	798.38264536647
1159	797.852805554539
1160	797.323317351032
1161	796.79418051949
1162	796.265394823451
1163	795.736960026455
1164	795.208875892043
1165	794.681142183753
1166	794.153758665126
1167	793.6267250997
1168	793.100041251016
1169	792.573706882613
1170	792.047721868612
1171	791.522086188028
1172	790.99679934274
1173	790.471861099417
1174	789.947271224726
1175	789.423029485338
1176	788.899135647921
1177	788.375589479144
1178	787.852390745676
1179	787.329539214186
1180	786.807034651342
1181	786.284876823814
1182	785.763065498269
1183	785.241600441379
1184	784.72048141981
1185	784.199708200232
1186	783.679280549314
1187	783.159198233725
1188	782.639461020133
1189	782.120068675208
1190	781.6010213656
1191	781.082318528088
1192	780.563959924271
1193	780.045945323873
1194	779.528274496618
1195	779.010947212231
1196	778.493963240437
1197	777.977322350961
1198	777.461024313526
1199	776.945068897858
1200	776.429455873681
1201	775.91418501072
1202	775.3992560787
1203	774.884668847344
1204	774.370423086378
1205	773.856518565526
1206	773.342955054512
1207	772.829732323062
1208	772.3168501409
1209	771.804308466953
1210	771.292107015916
1211	770.780245480341
1212	770.268723634483
1213	769.757541252744
1214	769.246698109672
1215	768.736193979959
1216	768.226028638444
1217	767.716201860111
1218	767.206713420091
1219	766.697563093657
1220	766.188750656232
1221	765.680275883381
1222	765.172138550817
1223	764.664338434397
1224	764.156875310124
1225	763.649748954148
1226	763.142959142763
1227	762.636505652408
1228	762.130388266644
1229	761.624606769123
1230	761.11916092661
1231	760.61405051643
1232	760.109275316067
1233	759.604835103159
1234	759.100729655499
1235	758.596958751037
1236	758.093522167877
1237	757.590419684279
1238	757.087651078659
1239	756.585216129588
1240	756.083114615793
1241	755.581346316154
1242	755.07991100971
1243	754.578808475654
1244	754.078038493333
1245	753.577600842253
1246	753.077495302071
1247	752.577721652158
1248	752.078279667104
1249	751.579169131691
1250	751.080389826103
1251	750.581941530678
1252	750.083824025908
1253	749.586037092433
1254	749.088580511049
1255	748.591454062704
1256	748.094657528496
1257	747.598190689679
1258	747.102053327655
1259	746.606245223982
1260	746.110766160368
1261	745.615615918675
1262	745.120794280916
1263	744.626301029258
1264	744.132135946018
1265	743.638298813668
1266	743.144789414829
1267	742.651607523651
1268	742.158752926949
1269	741.666225409734
1270	741.17402475497
1271	740.682150745764
1272	740.190603165365
1273	739.699381797162
1274	739.208486424689
1275	738.717916831619
1276	738.227672801769
1277	737.737754119099
1278	737.248160567707
1279	736.758891931837
1280	736.269947995874
1281	735.781328544344
1282	735.293033361915
1303	861.550982951728
1304	865.995976648686
1305	870.412819963657
1306	874.800875594802
1307	879.160223470832
1308	883.491268844395
1309	887.793747348982
1310	892.067658984591
1311	896.313678061055
1312	900.531720776704
1313	904.72180843486
1314	908.884665386798
1315	913.019929145863
1316	917.128029715047
1317	921.20924667945
1318	925.263350231348
1319	929.291120068238
1320	933.292282312005
1321	937.266928095967
1322	941.215561995979
1323	945.138211455165
1324	949.035048991836
1325	952.906247124302
1326	956.751978370873
1327	960.572403676435
1328	964.367686340947
1329	968.13800622499
1330	971.883534007038
1331	975.604440365565
1332	979.300895979043
1333	982.97302155181
1334	986.620983124205
1335	990.244964422377
1336	993.845130577837
1337	997.421646722093
1338	1000.97467798665
1339	1004.50430263158
1340	1008.0107129846
1341	1011.49407802899
1342	1014.95455562403
1343	1018.39230362902
1344	1021.80747661875
1345	1025.20013960762
1346	1028.57049995038
1347	1031.9187087077
1348	1035.24491694024
1349	1038.54927570867
1350	1041.83192687252
1351	1045.09297884272
1352	1048.33259418582
1353	1051.55091322576
1354	1054.74807520989
1355	1057.92421830899
1356	1061.07947961727
1357	1064.21399515237
1358	1067.32789985535
1359	1070.42132759071
1360	1073.49442856601
1361	1076.54733316927
1362	1079.58016711542
1363	1082.59306165329
1364	1085.58614705768
1365	1088.5595526293
1366	1091.5134066948
1367	1094.44783660675
1368	1097.36296874367
1369	1100.25893180457
1370	1103.13587025737
1371	1105.99389396924
1372	1108.83312696788
1373	1111.65369240375
1374	1114.45571255011
1375	1117.23930880299
1376	1120.0046016812
1377	1122.75171082634
1378	1125.48075500278
1379	1128.1918614121
1380	1130.88514829535
1381	1133.56072794211
1382	1136.21871662815
1383	1138.85922981417
1384	1141.48238214579
1385	1144.08828745352
1386	1146.67705875281
1387	1149.24880824401
1388	1151.80364801492
1389	1154.34169801594
1390	1156.86306191989
1391	1159.36784930561
1392	1161.85616897705
1393	1164.32812896331
1394	1166.78383651862
1395	1169.22339812232
1396	1171.64691947891
1397	1174.05450551801
1398	1176.44626559308
1399	1178.82230514308
1400	1181.18272377056
1401	1183.52762395758
1402	1185.85710745119
1403	1188.17127526346
1404	1190.47022767148
1405	1192.75406421733
1406	1195.0228837081
1407	1197.27678427474
1408	1199.51587439135
1409	1201.74024385233
1410	1203.94998939263
1411	1206.14520710527
1412	1208.32599244559
1413	1210.4924402356
1414	1212.64464466831
1415	1214.78269931198
1416	1216.90669711451
1417	1219.01673040772
1418	1221.11289091165
1419	1223.19526973889
1420	1225.26395739893
1421	1227.3190438024
1422	1229.36061826545
1423	1231.38876951404
1424	1233.40358568824
1425	1235.40515669772
1426	1237.39356884253
1427	1239.36890776027
1428	1241.33125939362
1429	1243.28070912738
1430	1245.21734179286
1431	1247.14124167246
1432	1249.05249250407
1433	1250.95117748563
1434	1252.83737927956
1435	1254.71118001728
1436	1256.57266130369
1437	1258.42190422163
1438	1260.2589893364
1439	1262.08399670022
1440	1263.89700585675
1441	1265.69809584551
1442	1267.4873428417
1443	1269.26482279006
1444	1271.03061613463
1445	1272.78479976032
1446	1274.52745005892
1447	1276.25864293326
1448	1277.97845380141
1449	1279.68695760085
1450	1281.38422879264
1451	1283.07034136559
1452	1284.74536884047
1453	1286.40938427413
1454	1288.06246026372
1455	1289.70466895088
1456	1291.33608202584
1457	1292.9567707317
1458	1294.5668058685
1459	1296.1662567143
1460	1297.75518374968
1461	1299.3336642032
1462	1300.9017668108
1463	1302.45955986497
1464	1304.00711121834
1465	1305.54448828723
1466	1307.07175805531
1467	1308.58898707714
1468	1310.09624148175
1469	1311.59358697627
1470	1313.08108884948
1471	1314.55881197542
1472	1316.02682081698
1473	1317.48517942949
1474	1318.93395146427
1475	1320.37320017229
1476	1321.8029884077
1507	1195.54503881789
1508	1194.75162739721
1509	1193.95874033662
1510	1193.16637947815
1511	1192.37454447198
1512	1191.58323497162
1513	1190.79245062195
1514	1190.00219107122
1515	1189.21245597601
1516	1188.42324498164
1517	1187.63455773728
1518	1186.84639390159
1519	1186.05875312411
1520	1185.27163505515
1521	1184.48503935022
1522	1183.69896566433
1523	1182.91341364844
1524	1182.12838295664
1525	1181.3438732456
1526	1180.55988416748
1527	1179.77641537918
1528	1178.99346661858
1529	1178.21103746603
1530	1177.429127576
1531	1176.64773660297
1532	1175.86686420142
1533	1175.08651002584
1534	1174.30667373071
1535	1173.52735497052
1536	1172.74855339973
1537	1171.97026867284
1538	1171.19250044433
1539	1170.41524836868
1540	1169.63851210038
1541	1168.8622912939
1542	1168.08658560373
1543	1167.31139468434
1544	1166.53671819023
1545	1165.76255577588
1546	1164.98890709576
1547	1164.21577208779
1548	1163.44315022596
1549	1162.67104111618
1550	1161.89944441553
1551	1161.12835978106
1552	1160.35778686986
1553	1159.58772533898
1554	1158.81817484549
1555	1158.04913504646
1556	1157.28060559896
1557	1156.51258616005
1558	1155.7450763868
1559	1154.97807593627
1560	1154.21158446554
1561	1153.44560163167
1562	1152.68012709173
1563	1151.91516050278
1564	1151.1507015219
1565	1150.38674980614
1566	1149.62330534305
1567	1148.86036771331
1568	1148.09793640367
1569	1147.33601107523
1570	1146.57459138906
1571	1145.81367700625
1572	1145.0532675879
1573	1144.2933627951
1574	1143.53396228891
1575	1142.77506573045
1576	1142.01667278078
1577	1141.25878310101
1578	1140.50139635222
1579	1139.74451219548
1580	1138.98813029191
1581	1138.23225030257
1582	1137.47687188856
1583	1136.72199471096
1584	1135.96761843087
1585	1135.21374295687
1586	1134.46036808506
1587	1133.707493186
1588	1132.95511792523
1589	1132.20324196829
1590	1131.45186498074
1591	1130.70098662811
1592	1129.95060657595
1593	1129.20072448981
1594	1128.45134003522
1595	1127.70245287774
1596	1126.95406268291
1597	1126.20616911627
1598	1125.45877184337
1599	1124.71187052975
1600	1123.96546484095
1601	1123.21955444253
1602	1122.47413900003
1603	1121.72921817898
1604	1120.98479177427
1605	1120.24085979186
1606	1119.49742151668
1607	1118.75447661864
1608	1118.01202476766
1609	1117.27006563364
1610	1116.52859888648
1611	1115.78762419609
1612	1115.04714123238
1613	1114.30714966526
1614	1113.56764916462
1615	1112.82863940039
1616	1112.09012004245
1617	1111.35209076073
1618	1110.61455122513
1619	1109.87750110555
1620	1109.14094007189
1621	1108.40486779408
1622	1107.66928394201
1623	1106.93418819926
1624	1106.19958061694
1625	1105.46546054702
1626	1104.73182766574
1627	1103.99868164955
1628	1103.26602217511
1629	1102.53384891929
1630	1101.80216155917
1631	1101.07095977203
1632	1100.34024323537
1633	1099.61001162689
1634	1098.8802646245
1635	1098.15100190633
1636	1097.42222315071
1637	1096.69392803617
1638	1095.96611624146
