Start Running : 0 sec
Injection Start : 29 sec
Injection Finished : 210 sec
Stabilization Start : 260 sec
Stabilization End : 680 sec
Injection Start : 708 sec
Injection Finished : 889 sec
Stabilization Start : 939 sec
Stabilization End : 1359 sec
Injection Start : 1387 sec
Injection Finished : 1568 sec
Stabilization Start : 1618 sec
Stabilization End : 2038 sec
Injection Start : 2066 sec
Injection Finished : 2247 sec
Stabilization Start : 2297 sec
Stabilization End : 2717 sec
Injection Start : 2745 sec
Injection Finished : 2926 sec
Stabilization Start : 2976 sec
Stabilization End : 3396 sec
Injection Start : 3424 sec
Injection Finished : 3605 sec
Stabilization Start : 3655 sec
Stabilization End : 4075 sec
Injection Start : 4103 sec
Injection Finished : 4284 sec
Stabilization Start : 4334 sec
Stabilization End : 4754 sec
Injection Start : 4782 sec
Injection Finished : 4963 sec
Stabilization Start : 5013 sec
Stabilization End : 5433 sec
Injection Start : 5462 sec
Injection Finished : 5642 sec
Stabilization Start : 5693 sec
Stabilization End : 6113 sec
Injection Start : 6141 sec
Injection Finished : 6321 sec
Stabilization Start : 6372 sec
Stabilization End : 6792 sec
Injection Start : 6820 sec
Injection Finished : 7001 sec
Stabilization Start : 7051 sec
Stabilization End : 7471 sec
Injection Start : 7499 sec
Injection Finished : 7680 sec
Stabilization Start : 7730 sec
Stabilization End : 8150 sec
Injection Start : 8178 sec
Injection Finished : 8359 sec
Stabilization Start : 8409 sec
Stabilization End : 8829 sec
Injection Start : 8857 sec
Injection Finished : 9038 sec
Stabilization Start : 9088 sec
Stabilization End : 9508 sec
Injection Start : 9536 sec
Injection Finished : 9717 sec
Stabilization Start : 9767 sec
Stabilization End : 10187 sec
Injection Start : 10215 sec
Injection Finished : 10396 sec
Stabilization Start : 10446 sec
Stabilization End : 10866 sec
Injection Start : 10895 sec
Injection Finished : 11075 sec
Stabilization Start : 11126 sec
Stabilization End : 11546 sec
Injection Start : 11574 sec
Injection Finished : 11755 sec
Stabilization Start : 11805 sec
Stabilization End : 12225 sec
Injection Start : 12253 sec
Injection Finished : 12434 sec
Stabilization Start : 12484 sec
Stabilization End : 12904 sec
Injection Start : 12932 sec
Injection Finished : 13113 sec
Stabilization Start : 13164 sec
Stabilization End : 13584 sec
Injection Start : 13612 sec
Injection Finished : 13792 sec
Stabilization Start : 13843 sec
Stabilization End : 14263 sec
Injection Start : 14291 sec
Injection Finished : 14471 sec
Stabilization Start : 14522 sec
Stabilization End : 14942 sec
Injection Start : 14970 sec
Injection Finished : 15150 sec
Stabilization Start : 15201 sec
Stabilization End : 15621 sec
Injection Start : 15649 sec
Injection Finished : 15830 sec
Stabilization Start : 15880 sec
Stabilization End : 16300 sec
Injection Start : 16329 sec
Injection Finished : 16510 sec
Stabilization Start : 16560 sec
Stabilization End : 16980 sec
Injection Start : 17008 sec
Injection Finished : 17189 sec
Stabilization Start : 17239 sec
Stabilization End : 17659 sec
Injection Start : 17688 sec
Injection Finished : 17868 sec
Stabilization Start : 17919 sec
Stabilization End : 18339 sec
Injection Start : 18367 sec
Injection Finished : 18548 sec
Stabilization Start : 18598 sec
Stabilization End : 19018 sec
Injection Start : 19046 sec
Injection Finished : 19227 sec
Stabilization Start : 19278 sec
Stabilization End : 19698 sec
Injection Start : 19726 sec
Injection Finished : 19906 sec
Stabilization Start : 19957 sec
Stabilization End : 20377 sec
Injection Start : 20405 sec
Injection Finished : 20586 sec
Stabilization Start : 20636 sec
Stabilization End : 21056 sec
Injection Start : 21084 sec
Injection Finished : 21265 sec
Stabilization Start : 21315 sec
Stabilization End : 21735 sec
Injection Start : 21764 sec
Injection Finished : 21945 sec
Stabilization Start : 21995 sec
Stabilization End : 22415 sec
Injection Start : 22444 sec
Injection Finished : 22624 sec
Stabilization Start : 22675 sec
Stabilization End : 23095 sec
Injection Start : 23123 sec
Injection Finished : 23304 sec
Stabilization Start : 23354 sec
Stabilization End : 23774 sec
Injection Start : 23803 sec
Injection Finished : 23983 sec
Stabilization Start : 24034 sec
Stabilization End : 24454 sec
Injection Start : 24482 sec
Injection Finished : 24663 sec
Stabilization Start : 24713 sec
Stabilization End : 25133 sec
Injection Start : 25161 sec
Injection Finished : 25342 sec
Stabilization Start : 25393 sec
Stabilization End : 25813 sec
Injection Start : 25841 sec
Injection Finished : 26021 sec
Stabilization Start : 26072 sec
Stabilization End : 26492 sec
Injection Start : 26520 sec
Injection Finished : 26701 sec
Stabilization Start : 26752 sec
Stabilization End : 27172 sec
Injection Start : 27201 sec
Injection Finished : 27381 sec
Stabilization Start : 27432 sec
Stabilization End : 27852 sec
Injection Start : 27880 sec
Injection Finished : 28061 sec
Stabilization Start : 28111 sec
Stabilization End : 28531 sec
Injection Start : 28560 sec
Injection Finished : 28740 sec
Stabilization Start : 28791 sec
Stabilization End : 29211 sec
Injection Start : 29239 sec
Injection Finished : 29420 sec
Stabilization Start : 29471 sec
Stabilization End : 29891 sec
Injection Start : 29919 sec
Injection Finished : 30100 sec
Stabilization Start : 30150 sec
Stabilization End : 30570 sec
Injection Start : 30598 sec
Injection Finished : 30779 sec
Stabilization Start : 30830 sec
Stabilization End : 31250 sec
Injection Start : 31278 sec
Injection Finished : 31459 sec
Stabilization Start : 31509 sec
Stabilization End : 31929 sec
Running Finished : 31929 sec
