fittedT	fittedR
412	31.5707771277195
413	31.5698706269897
414	31.5689641522905
415	31.5680577036211
416	31.567151280981
417	31.5662448843693
418	31.5653385137854
419	31.5644321692287
420	31.5635258506983
421	31.5626195581937
422	31.5617132917141
423	31.5608070512589
424	31.5599008368273
425	31.5589946484187
426	31.5580884860323
427	31.5571823496676
428	31.5562762393111
429	31.5553701549731
430	31.554464096653
431	31.5535580643498
432	31.552652058063
433	31.5517460777916
434	31.5508401235349
435	31.5499341952923
436	31.5490282930628
437	31.5481224168458
438	31.5472165666405
439	31.5463107424461
440	31.5454049442619
441	31.5444991720871
442	31.5435934259209
443	31.5426877057626
444	31.5417820116114
445	31.5408763434666
446	31.5399707013273
447	31.5390650851929
448	31.5381594950626
449	31.5372539309356
450	31.536348392809
451	31.5354428806825
452	31.5345373945565
453	31.5336319344303
454	31.5327265003031
455	31.531821092174
456	31.5309157100424
457	31.5300103539074
458	31.5291050237683
459	31.5281997196242
460	31.5272944414744
461	31.5263891893182
462	31.5254839631546
463	31.524578762983
464	31.5236735888026
465	31.5227684406126
466	31.5218633184121
467	31.5209582222005
468	31.5200531519769
469	31.5191481077405
470	31.5182430894906
471	31.5173380972265
472	31.5164331309478
473	31.5155281906562
474	31.5146232763483
475	31.5137183880234
476	31.5128135256808
477	31.5119086893196
478	31.5110038789391
479	31.5100990945386
480	31.5091943361172
481	31.5082896036742
482	31.5073848972089
483	31.5064802167205
484	31.5055755622081
485	31.5046709336711
486	31.5037663311087
487	31.5028617545201
488	31.5019572039045
489	31.5010526792613
490	31.5001481805895
491	31.4992437078885
492	31.4983392611575
493	31.4974348403957
494	31.4965304456024
495	31.4956260767768
496	31.4947217339181
551	71.2405112305102
552	71.5851674479492
553	71.929658551514
554	72.2739834792344
555	72.6181389744271
556	72.9621217866767
557	73.3059325189478
558	73.6495684966387
559	73.9930307236069
560	74.3363182458566
561	74.6794315221379
562	75.0223710939158
563	75.3651365187718
564	75.707727796706
565	76.0501449277183
566	76.3923879118088
567	76.7344567489775
568	77.0763516974083
569	77.4180741979563
570	77.7596230251712
571	78.100998179053
572	78.4421996596017
573	78.7832274668172
574	79.1240816006997
575	79.4647624698339
576	79.8052717095602
577	80.1456078635412
578	80.4857709317772
579	80.8257609142679
580	81.1655778110135
581	81.505221622014
582	81.8446928660759
583	82.1839930866074
584	82.5231208337397
585	82.8620761074728
586	83.2008589078067
587	83.5394692347415
588	83.8779070882771
589	84.2161728487476
590	84.554267531638
591	84.8921904350505
592	85.2299416449122
593	85.56752124715
594	85.9049293276908
595	86.2421659724616
596	86.5792312673895
597	86.9161252984014
598	87.2528481514242
599	87.589399912385
600	87.9257806672107
601	88.2619905018283
602	88.5980295021647
603	88.9338978295521
604	89.2695955508073
605	89.6051227212282
606	89.9404794284218
607	90.2756657599951
608	90.6106818035552
609	90.9455276467091
610	91.2802033770639
611	91.6147090822266
612	91.9490448498043
613	92.283210767404
614	92.6172069226328
615	92.9510334030977
616	93.284690296168
617	93.6181776864488
618	93.9514956640545
619	94.2846443165425
620	94.6176237314697
621	94.9504339963935
622	95.2830751988709
623	95.6155474264591
624	95.9478507667153
625	96.2799853071966
626	96.6119511354602
627	96.9437483390632
628	97.2753770055628
629	97.6068372225162
630	97.9381290414448
631	98.2692525341227
632	98.6002078223714
633	98.9309949925838
634	99.2616141311527
635	99.5920653244709
636	99.9223486589313
637	100.252464220927
638	100.58241209685
639	100.912192373093
640	101.24180513605
641	101.571250472113
642	101.900528467675
643	102.229639209129
644	102.558582717559
645	102.887359120494
646	103.215968511479
647	103.544410975808
648	103.872686598772
649	104.200795465665
650	104.528737661781
651	104.856513272412
652	105.184122382851
653	105.511565078391
654	105.838841444326
655	106.165951565948
656	106.492895528551
657	106.819673407929
658	107.146285267979
659	107.472731214549
660	107.799011331767
661	108.125125703704
662	108.451074414383
663	108.776857547772
664	109.102475187786
665	109.427927418288
666	109.753214323088
667	110.078335985946
668	110.403292490565
669	110.728083920598
670	111.052710359645
671	111.377171896412
672	111.701468613427
673	112.025600592216
674	112.349567916417
675	112.673370669629
676	112.997008935408
677	113.32048279727
678	113.643792338688
679	113.966937643094
680	114.289918793879
681	114.612735874391
682	114.935388967938
683	115.257878157786
684	115.580203527197
685	115.902365160145
686	116.224363139875
687	116.54619754989
713	76.8004080532983
714	76.7982028831413
715	76.7959977747581
716	76.7937927294493
717	76.7915877414205
718	76.7893828154125
719	76.7871779514253
720	76.7849731494591
721	76.7827684095137
722	76.7805637315891
723	76.7783591156854
724	76.7761545618025
725	76.7739500699405
726	76.7717456400994
727	76.7695412758791
728	76.7673369743342
729	76.7651327354647
730	76.7629285592706
731	76.7607244457518
732	76.7585203949085
733	76.7563164067406
734	76.7541124812481
735	76.7519086184309
736	76.7497048182892
737	76.7475010831425
738	76.745297411093
739	76.7430938021406
740	76.7408902562853
741	76.7386867735272
742	76.7364833538663
743	76.7342799973025
744	76.7320767038359
745	76.7298734734664
746	76.727670306194
747	76.7254672027587
748	76.7232641625551
749	76.7210611855832
750	76.7188582718429
751	76.7166554213344
752	76.7144526340575
753	76.7122499100123
754	76.7100472491987
755	76.7078446516169
756	76.7056421172667
757	76.7034396461592
758	76.7012372382843
759	76.6990348936421
760	76.6968326122326
761	76.6946303940557
762	76.6924282391115
763	76.6902261474
764	76.6880241189211
765	76.6858221536749
766	76.6836202516613
767	76.6814184128805
768	76.6792166373323
769	76.6770149250167
770	76.6748132759338
771	76.6726116900836
772	76.6704101674661
773	76.6682087080812
774	76.666007311929
775	76.6638059790095
776	76.6616047093226
777	76.6594035028684
778	76.6572023593922
779	76.655001279059
780	76.6528002619295
781	76.6505993080037
782	76.6483984172817
783	76.6461975897634
784	76.6439968254488
785	76.641796124338
786	76.6395954864309
787	76.6373949117275
788	76.6351944002278
789	76.6329939519319
790	76.6307935668397
791	76.6285932449512
792	76.6263929862665
793	76.6241927907855
794	76.6219926585082
795	76.6197925894347
796	76.6175925835649
797	76.6153926408988
798	76.6131927614365
799	76.6109929449317
800	76.6087931914364
801	76.6065935011073
802	76.6043938739442
803	76.6021943099472
804	76.5999948091163
805	76.5977953714516
806	76.5955959969529
807	76.5933966856202
808	76.5911974374537
809	76.5889982524533
810	76.586799130619
811	76.5846000719507
812	76.5824010764486
813	76.5802021441125
814	76.5780032749426
815	76.5758044689387
816	76.5736057261009
817	76.5714070464293
818	76.5692084299237
819	76.5670098765842
820	76.5648113862424
821	76.5626129587868
822	76.5604145944583
823	76.5582162932569
824	76.5560180551826
825	76.5538198802355
826	76.5516217684154
827	76.5494237197225
828	76.5472257341566
829	76.5450278117179
830	76.5428299524063
831	76.5406321562218
832	76.5384344231644
833	76.5362367532341
834	76.534039146431
835	76.5318416027549
836	76.529644122206
837	76.5274467047842
838	76.5252493504894
839	76.5230520593218
840	76.5208548312813
841	76.518657666317
842	76.5164605642543
843	76.5142635252812
844	76.5120665493959
845	76.5098696365969
846	76.5076727868824
847	76.5054760002508
848	76.5032792767004
849	76.5010826162294
850	76.4988860188364
851	76.4966894845194
852	76.494493013277
853	76.4922966051074
854	76.4901002600089
855	76.4879039779799
856	76.4857077590186
857	76.4835116031235
858	76.4813155102928
859	76.4791194805248
860	76.476923513818
861	76.4747276101705
862	76.4725317695807
863	76.4703359920197
864	76.4681402775093
865	76.4659446260476
866	76.4637490376329
867	76.4615535122632
868	76.4593580499367
869	76.4571626506516
870	76.454967314406
871	76.4527720411981
872	76.450576831026
873	76.4483816838879
874	76.4461865997819
875	76.4439915787062
876	76.441796620659
877	76.4396017256383
878	76.4374068936424
879	76.4352121246695
880	76.4330174187175
881	76.4308227757848
882	76.4286281958695
883	76.4264336789697
884	76.4242392250774
885	76.4220448341945
886	76.4198505063205
887	76.4176562414534
888	76.4154620395914
889	76.4132679007326
890	76.4110738248751
891	76.408879812017
892	76.4066858621565
893	76.4044919752915
894	76.4022981514202
895	76.4001043905408
896	76.3979106926513
897	76.3957170577498
898	76.3935234858345
899	76.3913299769034
900	76.3891365309546
901	76.3869431479864
902	76.3847498279967
903	76.3825565709836
904	76.3803633769453
905	76.3781702458836
906	76.375977177796
907	76.3737841726784
908	76.371591230529
909	76.3693983513459
910	76.3672055351272
911	76.3650127818711
912	76.3628200915758
913	76.3606274642394
914	76.3584348998599
915	76.3562423984357
916	76.3540499599648
917	76.3518575844454
918	76.3496652718757
919	76.3474730222537
920	76.3452808355776
921	76.3430887118455
922	76.3408966510557
923	76.3387046532063
924	76.3365127182953
925	76.334320846321
972	160.305588127583
973	160.951346076997
974	161.596522560949
975	162.241080466724
976	162.885011005086
977	163.528315709717
978	164.170986334725
979	164.813024025258
980	165.454427695728
981	166.095202000031
982	166.735344388344
983	167.374854603976
984	168.013732646928
985	168.651978517199
986	169.289592431061
987	169.926584090064
988	170.56294648992
989	171.198679630628
990	171.833783512188
991	172.468258134601
992	173.102104754012
993	173.735333424356
994	174.367936353755
995	174.999913542209
996	175.631264989719
997	176.261990696283
998	176.89209302595
999	177.521580610062
1000	178.150446098106
1001	178.778689490081
1002	179.406310785987
1003	180.033309985825
1004	180.659689224212
1005	181.285453706946
1006	181.910600370205
1007	182.535129819572
1008	183.15904266063
1009	183.782339498959
1010	184.405020940144
1011	185.027087589767
1012	185.648540053409
1013	186.269378936653
1014	186.889604845083
1015	187.509218384279
1016	188.128220159825
1017	188.746610777303
1018	189.364390987805
1019	189.981561440538
1020	190.598122617697
1021	191.21407512916
1022	191.829419584805
1023	192.444156594511
1024	193.058286768155
1025	193.671810715616
1026	194.284729046771
1027	194.897042371499
1028	195.508751299677
1029	196.119856441184
1030	196.730358405899
1031	197.340257803698
1032	197.949554975074
1033	198.558250617352
1034	199.166345435831
1035	199.773840034809
1036	200.380735018583
1037	200.987030991451
1038	201.592728557713
1039	202.197828321666
1040	202.802330887608
1041	203.406236859838
1042	204.009546842653
1043	204.612261440352
1044	205.214381257234
1045	205.815906897595
1046	206.416838256934
1047	207.017176417063
1048	207.616922037601
1049	208.216075711642
1050	208.814638032278
1051	209.412609592605
1052	210.009990985716
1053	210.606782804705
1054	211.202985642667
1055	211.798600092695
1056	212.393626747884
1057	212.988066201327
1058	213.581919046119
1059	214.175185803498
1060	214.767866445897
1061	215.35996210082
1062	215.951473350753
1063	216.542400778183
1064	217.132744965597
1065	217.722506495481
1066	218.311685950323
1067	218.900283912608
1068	219.488300964824
1069	220.075737689458
1070	220.662594668996
1071	221.248872485925
1072	221.834571722731
1073	222.419692836602
1074	223.00423617773
1075	223.588202564754
1076	224.171592566668
1077	224.754406751863
1078	225.336645688132
1079	225.918309942668
1080	226.499400082065
1081	227.079916672317
1082	227.659860278817
1083	228.239231466361
1084	228.818030799143
1085	229.396258840759
1086	229.973916154205
1087	230.551003312692
1088	231.127520882112
1089	231.703469415058
1090	232.27884947282
1091	232.853661616118
1092	233.427906405103
1093	234.001584399357
1094	234.574696157893
1095	235.147242239154
1096	235.719223201014
1097	236.29063960078
1098	236.861491995187
1099	237.431780940401
1100	238.001506992022
1101	238.570670710843
1102	239.139272650601
1103	239.707313363683
1104	240.274793403938
1105	240.841713324674
1106	241.408073678664
1107	241.973875018143
1108	242.539117894808
1109	243.103802859818
1110	243.667930463793
1148	159.696663182531
1149	159.692077812156
1150	159.687492570233
1151	159.682907459465
1152	159.678322467617
1153	159.673737604553
1154	159.669152870272
1155	159.664568264774
1156	159.65998378806
1157	159.655399440128
1158	159.650815220981
1159	159.646231130616
1160	159.641647169035
1161	159.637063341208
1162	159.632479645687
1163	159.627896080404
1164	159.623312645357
1165	159.618729340548
1166	159.614146165976
1167	159.609563121642
1168	159.604980207544
1169	159.600397423684
1170	159.59581477174
1171	159.591232253566
1172	159.586649866572
1173	159.582067610759
1174	159.577485486125
1175	159.572903492672
1176	159.5683216304
1177	159.563739899308
1178	159.559158299396
1179	159.554576830738
1180	159.549995494776
1181	159.5454142903
1182	159.540833217308
1183	159.536252275803
1184	159.531671465782
1185	159.527090787247
1186	159.522510240198
1187	159.517929824634
1188	159.513349540555
1189	159.508769388025
1190	159.50418936701
1191	159.499609477488
1192	159.495029719461
1193	159.490450092926
1194	159.485870597886
1195	159.481291234338
1196	159.476712002285
1197	159.472132901725
1198	159.467553932658
1199	159.462975095085
1200	159.458396389006
1201	159.45381781442
1202	159.449239371328
1203	159.444661059729
1204	159.440082879624
1205	159.435504831013
1206	159.430926913895
1207	159.426349128271
1208	159.42177147414
1209	159.41719395125
1210	159.412616559487
1211	159.408039299161
1212	159.403462170274
1213	159.398885172823
1214	159.394308306811
1215	159.389731572236
1216	159.385154969099
1217	159.380578497399
1218	159.376002157138
1219	159.371425948314
1220	159.366849870927
1221	159.362273924978
1222	159.357698110467
1223	159.353122427394
1224	159.348546875758
1225	159.34397145556
1226	159.3393961668
1227	159.334821009477
1228	159.330245983592
1229	159.325671089041
1230	159.321096325226
1231	159.316521692774
1232	159.311947191684
1233	159.307372821958
1234	159.302798583594
1235	159.298224476594
1236	159.293650500956
1237	159.289076656682
1238	159.28450294377
1239	159.279929362222
1240	159.275355912036
1241	159.270782593214
1242	159.266209405754
1243	159.261636349658
1244	159.257063424924
1245	159.252490631553
1246	159.247917969546
1247	159.243345438901
1248	159.238773039619
1249	159.2342007717
1250	159.229628634459
1251	159.225056628374
1252	159.220484753574
1253	159.21591301006
1254	159.211341397831
1255	159.206769916887
1256	159.202198567228
1257	159.197627348855
1258	159.193056261767
1259	159.188485305965
1260	159.183914481448
1261	159.179343788216
1262	159.174773226269
1263	159.170202795608
1264	159.165632496231
1265	159.161062328141
1266	159.156492291335
1267	159.151922385815
1268	159.14735261158
1269	159.142782968631
1270	159.1382134567
1271	159.133644075766
1272	159.129074826042
1273	159.124505707523
1274	159.119936720207
1275	159.115367864089
1276	159.110799139167
1277	159.106230545436
1278	159.101662082893
1279	159.097093751535
1280	159.092525551359
1281	159.08795748236
1282	159.083389544535
1283	159.078821737882
1284	159.074254062395
1285	159.069686518072
1286	159.06511910491
1287	159.060551822904
1288	159.055984672052
1289	159.05141765235
1290	159.046850763782
1291	159.042284006315
1292	159.03771737998
1293	159.033150884772
1294	159.028584520689
1295	159.024018287726
1296	159.01945218588
1297	159.014886215146
1298	159.010320375521
1299	159.005754667001
1300	159.001189089582
1301	158.99662364326
1302	158.992058328031
1303	158.987493143892
1304	158.982928090839
1305	158.978363168867
1306	158.973798377974
1307	158.969233718154
1308	158.964669189406
1309	158.960104791723
1310	158.955540525103
1311	158.950976389529
1312	158.946412385006
1313	158.941848511532
1314	158.937284769103
1315	158.932721157716
1316	158.928157677365
1317	158.923594328048
1318	158.919031109759
1319	158.914468022496
1320	158.909905066255
1321	158.90534224103
1322	158.90077954682
1323	158.896216983618
1324	158.891654551423
1325	158.887092250229
1326	158.882530080032
1327	158.87796804083
1328	158.873406132617
1329	158.86884435539
1330	158.864282709145
1331	158.859721193886
1332	158.855159809607
1333	158.8505985563
1334	158.846037433962
1335	158.841476442587
1336	158.836915582173
1337	158.832354852716
1338	158.827794254211
1339	158.823233786655
1340	158.818673450045
1341	158.814113244375
1342	158.809553169643
1343	158.804993225844
1344	158.800433412975
1345	158.795873731031
1346	158.791314180009
1347	158.786754759906
1348	158.782195470716
1349	158.777636312437
1350	158.773077285064
1351	158.768518388594
1406	323.52087163636
1407	324.653647397443
1408	325.784340598076
1409	326.912894032911
1410	328.039281661968
1411	329.163484971005
1412	330.285503134788
1413	331.405354521507
1414	332.523035349585
1415	333.638540420437
1416	334.751869734063
1417	335.863023290461
1418	336.972036811698
1419	338.078901819488
1420	339.183607925488
1421	340.286155129697
1422	341.386543432114
1423	342.484815882794
1424	343.580961534707
1425	344.674968361224
1426	345.766836362346
1427	346.856565538072
1428	347.944200796843
1429	349.029729973461
1430	350.113141025893
1431	351.194433954139
1432	352.2736087582
1433	353.350694663083
1434	354.425691897345
1435	355.498597845883
1436	356.56941656921
1437	357.638152127841
1438	358.704808582288
1439	359.769389993067
1440	360.831900420692
1441	361.892343925675
1442	362.950724568531
1443	364.007046409775
1444	365.06131350992
1445	366.113529887295
1446	367.163699630162
1447	368.211826801411
1448	369.25791546068
1449	370.301969667608
1450	371.343993481831
1451	372.383990962988
1452	373.421966170715
1453	374.457923164652
1454	375.491866004435
1455	376.523798749702
1456	377.553725188732
1457	378.581645901234
1458	379.60756773196
1459	380.631494665763
1460	381.6534306875
1461	382.673379782025
1462	383.691345934193
1463	384.70733312886
1464	385.721345350879
1465	386.733386585106
1466	387.743460816397
1467	388.751572029606
1468	389.757722945429
1469	390.761913820275
1470	391.764152164126
1471	392.76444184962
1472	393.76278674939
1473	394.759190736073
1474	395.753657682305
1475	396.74619146072
1476	397.736795943956
1477	398.725475004646
1478	399.712232515428
1479	400.697072348936
1480	401.679996346789
1481	402.661006335344
1482	403.640108864586
1483	404.617307701365
1484	405.592606612533
1485	406.566009364942
1486	407.537519725442
1487	408.507141460886
1488	409.474878338123
1489	410.440734124007
1490	411.404712585387
1491	412.366817489116
1492	413.327050824103
1493	414.285415871079
1494	415.24191750995
1495	416.196559360656
1496	417.149345035629
1497	418.100278139793
1498	419.049362270567
1499	419.996601017858
1500	420.94199796407
1501	421.885556684097
1502	422.827280745325
1503	423.767173707634
1504	424.705239123396
1505	425.641480674524
1506	426.575901828657
1507	427.508506100066
1508	428.439297017084
1509	429.368278100815
1510	430.295452865137
1511	431.2208248167
1512	432.144397454927
1513	433.066174272011
1514	433.986158752921
1515	434.904354375396
1516	435.820764609947
1517	436.735392945109
1518	437.648242986015
1519	438.559318062686
1520	439.468621623464
1521	440.376157109789
1522	441.281927956201
1523	442.185937590338
1524	443.088189432933
1525	443.98868689782
1526	444.887433391931
1527	445.784432315296
1528	446.679687061041
1529	447.573201015393
1530	448.464977573416
1531	449.355020139653
1532	450.243332085036
1533	451.129916787615
1584	286.377563539849
1585	286.369340780716
1586	286.361118251928
1587	286.352895958336
1588	286.344673877074
1589	286.336452025732
1590	286.32823040431
1591	286.320009012808
1592	286.311787851225
1593	286.303566919562
1594	286.295346217819
1595	286.287125750148
1596	286.278905522842
1597	286.270685528583
1598	286.262465767372
1599	286.25424623921
1600	286.246026944096
1601	286.237807882029
1602	286.229589053011
1603	286.22137046274
1604	286.213152110118
1605	286.204933992604
1606	286.196716110199
1607	286.188498462903
1608	286.180281050716
1609	286.172063873638
1610	286.163846931669
1611	286.155630227769
1612	286.147413759675
1613	286.139197527377
1614	286.130981530874
1615	286.122765770166
1616	286.114550245253
1617	286.106334956136
1618	286.098119902946
1619	286.089905085853
1620	286.081690504597
1621	286.073476159178
1622	286.065262049596
1623	286.057048175852
1624	286.048834537944
1625	286.040621135874
1626	286.032407969641
1627	286.024195039246
1628	286.015982344687
1629	286.007769885966
1630	285.999557663082
1631	285.991345676035
1632	285.983133924825
1633	285.974922409453
1634	285.966711129918
1635	285.95850008622
1636	285.950289278359
1637	285.94207870607
1638	285.933868369017
1639	285.925658267718
1640	285.917448402172
1641	285.909238772379
1642	285.90102937834
1643	285.892820220054
1644	285.884611297521
1645	285.876402610742
1646	285.868194159716
1647	285.859985944443
1648	285.851777964924
1649	285.843570221158
1650	285.835362713145
1651	285.827155440886
1652	285.81894840438
1653	285.810741603628
1654	285.802535038628
1655	285.794328709382
1656	285.786122615499
1657	285.777916756487
1658	285.769711133105
1659	285.761505745353
1660	285.75330059323
1661	285.745095676738
1662	285.736890995876
1663	285.728686550644
1664	285.720482341042
1665	285.712278367071
1666	285.704074628729
1667	285.695871126017
1668	285.687667858936
1669	285.679464827484
1670	285.671262031663
1671	285.663059471471
1672	285.65485714691
1673	285.646655057979
1674	285.638453204677
1675	285.630251586593
1676	285.622050203206
1677	285.613849055319
1678	285.605648142931
1679	285.597447466043
1680	285.589247024655
1681	285.581046818767
1682	285.572846848378
1683	285.564647113489
1684	285.5564476141
1685	285.54824835021
1686	285.540049321821
1687	285.53185052893
1688	285.52365197154
1689	285.515453649649
1690	285.507255563259
1691	285.499057712368
1692	285.490860096976
1693	285.482662717085
1694	285.474465572439
1695	285.466268662692
1696	285.458071988318
1697	285.44987554931
1698	285.441679345661
1699	285.433483377366
1700	285.425287644419
1701	285.417092146812
1702	285.408896884541
1703	285.400701857598
1704	285.392507065977
1705	285.384312509673
1706	285.376118188678
1707	285.367924102986
1708	285.359730252592
1709	285.351536637489
1710	285.34334325767
1711	285.33515011313
1712	285.326957203863
1713	285.318764529835
1714	285.310572091006
1715	285.302379887418
1716	285.294187919064
1717	285.285996185936
1718	285.277804688028
1719	285.269613425333
1720	285.261422397844
1721	285.253231605555
1722	285.245041048457
1723	285.236850726545
1724	285.228660639811
1725	285.220470788249
1726	285.212281171851
1727	285.204091790612
1728	285.195902644523
1729	285.187713733578
1730	285.17952505777
1731	285.171336617092
1732	285.163148411531
1733	285.154960441069
1734	285.146772705713
1735	285.138585205456
1736	285.130397940291
1737	285.122210910211
1738	285.114024115208
1739	285.105837555276
1740	285.097651230407
1741	285.089465140595
1742	285.081279285832
1743	285.073093666111
1744	285.064908281426
1745	285.056723131769
1746	285.048538217132
1747	285.04035353751
1748	285.032169092895
1749	285.02398488328
1750	285.015800908657
1751	285.007617169027
1752	284.99943366439
1753	284.991250394728
1754	284.983067360034
1755	284.9748845603
1756	284.966701995521
1757	284.958519665689
1758	284.950337570796
1759	284.942155710838
1760	284.933974085805
1761	284.925792695692
1762	284.917611540491
1763	284.909430620196
1764	284.9012499348
1765	284.893069484296
1766	284.884889268676
