fittedT	fittedR
311	17.7027563321195
312	17.7620347803731
313	17.8212865715039
314	17.8805117176271
315	17.9397102257504
316	17.9988821102662
317	18.0580273845429
318	18.1171460605534
319	18.1762381502656
320	18.2353036656421
321	18.2943426186405
322	18.353355021213
323	18.4123408853069
324	18.4713002228641
325	18.5302330458214
326	18.5891393661104
327	18.6480191956576
328	18.7068725463844
329	18.7656994302068
330	18.8244998590359
331	18.8832738447773
332	18.9420213992753
333	19.0007425343824
362	10.2451613913724
363	10.2406897946364
364	10.2362200453571
365	10.231751942454
366	10.2272858078929
367	10.2228215367964
368	10.218359130587
369	10.2138986822766
370	10.2094401391945
371	10.2049835013409
372	10.2005287941571
373	10.1960760411529
374	10.1916252204987
375	10.1871763321943
376	10.1827293917202
377	10.1782843922981
378	10.173841332805
379	10.1694002101318
380	10.1649610204459
381	10.1605237685331
382	10.1560884543936
383	10.1516550780273
384	10.1472236394343
385	10.1427941386144
386	10.1383665755678
387	10.1339409334677
388	10.1295172192403
389	10.1250954375065
390	10.1206755882662
391	10.1162576715194
392	10.1118416872662
393	10.1074276355064
394	10.1030155122986
395	10.098605297595
396	10.0941970091257
397	10.0897906468904
398	10.0853862108894
399	10.0809837011224
400	10.0765831175897
401	10.0721844602911
402	10.067787714486
403	10.0633928784206
404	10.0589999621653
405	10.0546089657201
406	10.0502198890851
407	10.0458327322602
408	10.0414474952455
409	10.0370641780409
410	10.0326827635298
411	10.0283032616688
412	10.0239256722431
413	10.0195499944814
414	10.0151762276125
415	10.0108043708652
416	10.0064344234681
417	10.0020663840639
418	9.99770025099936
419	9.99333602426912
420	9.98897370302362
421	9.98461328641327
422	9.98025477358846
423	9.9758981636996
424	9.97154345589708
425	9.96719064897845
426	9.96283974218214
427	9.95849073472858
428	9.95414362574734
429	9.94979841436803
430	9.94545509972024
431	9.94111368093355
432	9.93677415718655
433	9.93243652790074
434	9.92810079203281
435	9.92376694873527
436	9.91943499716067
437	9.91510493646151
438	9.91077676579034
466	28.8584675594308
467	28.9804737396308
468	29.1024269376357
469	29.2243263695234
470	29.3461710672225
471	29.467960087892
472	29.5896935140115
473	29.7113705826199
474	29.832991558138
475	29.9545561657538
476	30.076064560874
477	30.1975168514128
478	30.3189129371282
479	30.4402528180202
480	30.5615364940888
481	30.6827639653341
482	30.8039352317559
483	30.9250504840561
484	31.0461099259034
485	31.1671132986637
486	31.2880606023369
487	31.4089518369231
488	31.5297870024223
489	31.6505660988345
490	31.7712894680354
491	31.8919571849256
492	32.0125690025753
493	32.1331249209845
494	32.2536249401532
495	32.3740690600814
496	32.4944572807691
497	32.6147900711799
498	32.7350673129957
499	32.8552888328594
500	32.9754546307711
501	33.0955647067308
502	33.2156190607384
503	33.3356176927939
504	33.4555609828472
505	33.5754487936955
506	33.6952811002562
507	33.8150579280059
508	33.9347793024212
509	34.0544452489788
510	34.1740557931553
511	34.2936109604273
512	34.4131107762714
513	34.5325552661642
514	34.6519444555824
515	34.7712783700026
516	34.8905570349014
517	35.0097804757554
518	35.1289487180413
519	35.2480617872356
520	35.3671197257189
521	35.4861225547616
522	35.6050702920856
523	35.7239629634442
524	35.8428005945909
525	35.961583211279
526	36.0803108392621
527	36.1989835042935
528	36.3176012321266
529	36.4361640485148
530	36.5546719792117
531	36.6731250499705
532	36.7915232865447
533	36.9098667146878
534	37.0281553601531
535	37.146389248694
536	37.2645684023257
537	37.3826928450084
538	37.5007626064454
539	37.6187777123006
540	37.7367381882377
541	37.8546440599208
542	37.9724953530135
543	38.0902920931798
544	38.2080343060835
545	38.3257220173884
546	38.4433552527584
547	38.5609340378574
548	38.6784583983492
549	38.7959283598975
550	38.9133439481664
551	39.0307051888196
552	39.1480121003422
553	39.2652646916114
554	39.3824630068237
555	39.499607071332
556	39.6166969104888
557	39.7337325496468
558	39.8507140141587
559	39.967641329377
560	40.0845145206546
561	40.2013336133439
562	40.3180986327977
563	40.4348096043687
564	40.5514665534094
565	40.6680695052725
566	40.7846184853108
567	40.9011135188768
568	41.017554629845
569	41.1339418182692
570	41.250275131237
571	41.3665545938089
572	41.4827802310453
573	41.5989520680069
574	41.715070129754
575	41.8311344413471
576	41.9471450278468
577	42.0631019143135
578	42.1790051258077
579	42.2948546873899
580	42.4106506241206
581	42.5263929610603
582	42.6420817232694
583	42.7577169358085
584	42.873298623738
585	42.9888267991791
586	43.1043014948285
587	43.2197227373387
588	43.3350905514262
589	43.4504049617944
590	43.565665993134
591	43.6808736701225
592	43.7960280174249
593	43.911129059693
594	44.0261768215657
595	44.1411713276691
596	44.2561126026164
597	44.3710006710077
598	44.4858355574305
599	44.6006172864592
600	44.7153458826552
601	44.8300213717239
602	44.9446437779776
603	45.05921312544
604	45.1737294386617
605	45.2881927421819
606	45.4026030605283
607	45.5169604182176
608	45.6312648397548
609	45.7455163496336
610	45.8597149723364
611	45.9738607323342
612	46.0879536540866
613	46.201993762042
614	46.3159810806371
615	46.4299156342975
616	46.5437974474373
617	46.6576265446017
618	46.7714029502821
619	46.885126688729
620	46.9987977843258
621	47.1124162614452
622	47.2259821444494
623	47.3394954576901
624	47.4529562255082
625	47.5663644722342
626	47.6797202221879
627	47.7930234996784
628	47.9062743290044
655	28.9585835353639
656	28.9459433747292
657	28.933308426611
658	28.9206787097927
659	28.9080543320871
660	28.8954353973501
661	28.882821886861
662	28.870213885798
663	28.857611362594
664	28.8450143482718
665	28.8324228285144
666	28.819836792295
667	28.8072562485765
668	28.794681197359
669	28.7821116386425
670	28.7695475724268
671	28.7569889987122
672	28.7444358969
673	28.7318882561299
674	28.7193460957562
675	28.7068094157787
676	28.6942782161976
677	28.6817524970127
678	28.6692322582242
679	28.6567174525033
680	28.6442081036938
681	28.631704220068
682	28.619205801626
683	28.6067128483677
684	28.5942253602931
685	28.5817433272866
686	28.5692667059006
687	28.5567955338155
688	28.5443298110312
689	28.5318695375478
690	28.5194147133652
691	28.5069653384834
692	28.4945213935124
693	28.482082868284
694	28.4696497733599
695	28.4572221063759
696	28.4447998649682
697	28.4323830467726
698	28.4199716494252
699	28.4075656705618
700	28.3951651078185
701	28.3827699588312
702	28.3703802212359
703	28.3579958926685
704	28.345616970765
705	28.3332434531614
706	28.3208753374936
707	28.3085126213976
708	28.2961553025093
709	28.2838033784647
710	28.2714568468999
711	28.2591157054506
712	28.2467799516171
713	28.2344495822925
714	28.2221245958477
715	28.2098049899121
716	28.1974907621148
717	28.1851819100852
718	28.1728784314527
719	28.1605803238464
720	28.1482875848956
721	28.1360002122297
722	28.123718203478
723	28.1114415562697
724	28.0991702682342
725	28.0869043370007
726	28.0746437601985
727	28.0623885354569
728	28.0501386604052
729	28.0378941326727
730	28.0256549498887
731	28.0134211096825
732	28.0011926096833
733	27.9889694492954
734	27.9767516252653
735	27.9645391346882
736	27.9523319752094
737	27.9401301444745
738	27.927933640129
739	27.9157424598182
740	27.9035566011877
741	27.8913760618829
742	27.8792008395492
743	27.8670309318322
744	27.8548663363772
745	27.8427070508298
746	27.8305530728354
747	27.8184044000394
748	27.8062610300873
749	27.7941229606246
750	27.7819901892967
751	27.7698627137491
752	27.7577405316272
753	27.7456236420016
754	27.7335120440882
755	27.7214057331513
756	27.7093047068646
757	27.6972089629018
758	27.6851184989366
759	27.6730333126428
760	27.6609534016939
761	27.6488787637639
762	27.6368093965262
763	27.6247452976547
764	27.6126864648231
765	27.600632895705
766	27.5885845879742
767	27.5765415393044
768	27.5645037473693
769	27.5524712098425
770	27.5404439243978
771	27.5284218887089
772	27.5164051004496
773	27.5043935572934
774	27.4923872606857
775	27.4803862052432
776	27.4683903885166
777	27.4563998082061
778	27.4444144620118
779	27.432434347634
780	27.4204594627727
781	27.4084898051281
782	27.3965253724005
783	27.38456616229
784	27.3726121724967
785	27.3606634007208
786	27.3487198446626
787	27.3367815020221
788	27.3248483704995
789	27.312920447795
790	27.3009977316088
791	27.2890802196411
792	27.2771679095919
793	27.2652607991616
794	27.2533588873432
795	27.2414621718698
796	27.2295706495598
797	27.2176843181469
798	27.2058031753662
799	27.1939272189537
800	27.1820564466464
801	27.1701908561824
802	27.1583304453008
803	27.1464752117417
804	27.1346251532464
805	27.1227802675571
806	27.110940552417
807	27.0991060055705
808	27.0872766247628
809	27.0754524077404
810	27.0636333522506
811	27.0518194560419
812	27.0400107168638
813	27.0282071324667
814	27.0164087006023
