Start Running : 0 sec
Injection Start : 29 sec
Injection Finished : 210 sec
Stabilization Start : 260 sec
Stabilization End : 680 sec
Injection Start : 708 sec
Injection Finished : 889 sec
Stabilization Start : 939 sec
Stabilization End : 1359 sec
Injection Start : 1387 sec
Injection Finished : 1568 sec
Stabilization Start : 1618 sec
Stabilization End : 2038 sec
Injection Start : 2066 sec
Injection Finished : 2247 sec
Stabilization Start : 2297 sec
Stabilization End : 2717 sec
Injection Start : 2745 sec
Injection Finished : 2926 sec
Stabilization Start : 2976 sec
Stabilization End : 3396 sec
Injection Start : 3424 sec
Injection Finished : 3605 sec
Stabilization Start : 3655 sec
Stabilization End : 4075 sec
Injection Start : 4103 sec
Injection Finished : 4283 sec
Stabilization Start : 4334 sec
Stabilization End : 4754 sec
Injection Start : 4782 sec
Injection Finished : 4962 sec
Stabilization Start : 5013 sec
Stabilization End : 5433 sec
Injection Start : 5461 sec
Injection Finished : 5642 sec
Stabilization Start : 5692 sec
Stabilization End : 6112 sec
Injection Start : 6140 sec
Injection Finished : 6321 sec
Stabilization Start : 6371 sec
Stabilization End : 6791 sec
Injection Start : 6819 sec
Injection Finished : 7000 sec
Stabilization Start : 7050 sec
Stabilization End : 7470 sec
Injection Start : 7498 sec
Injection Finished : 7679 sec
Stabilization Start : 7729 sec
Stabilization End : 8149 sec
Injection Start : 8177 sec
Injection Finished : 8358 sec
Stabilization Start : 8408 sec
Stabilization End : 8828 sec
Injection Start : 8856 sec
Injection Finished : 9037 sec
Stabilization Start : 9087 sec
Stabilization End : 9507 sec
Injection Start : 9535 sec
Injection Finished : 9716 sec
Stabilization Start : 9766 sec
Stabilization End : 10186 sec
Injection Start : 10214 sec
Injection Finished : 10395 sec
Stabilization Start : 10445 sec
Stabilization End : 10865 sec
Injection Start : 10894 sec
Injection Finished : 11074 sec
Stabilization Start : 11125 sec
Stabilization End : 11545 sec
Injection Start : 11573 sec
Injection Finished : 11753 sec
Stabilization Start : 11804 sec
Stabilization End : 12224 sec
Injection Start : 12252 sec
Injection Finished : 12432 sec
Stabilization Start : 12483 sec
Stabilization End : 12903 sec
Injection Start : 12931 sec
Injection Finished : 13112 sec
Stabilization Start : 13162 sec
Stabilization End : 13582 sec
Injection Start : 13610 sec
Injection Finished : 13791 sec
Stabilization Start : 13841 sec
Stabilization End : 14261 sec
Injection Start : 14289 sec
Injection Finished : 14470 sec
Stabilization Start : 14520 sec
Stabilization End : 14940 sec
Injection Start : 14968 sec
Injection Finished : 15149 sec
Stabilization Start : 15200 sec
Stabilization End : 15620 sec
Injection Start : 15648 sec
Injection Finished : 15828 sec
Stabilization Start : 15879 sec
Stabilization End : 16299 sec
Injection Start : 16328 sec
Injection Finished : 16508 sec
Stabilization Start : 16559 sec
Stabilization End : 16979 sec
Injection Start : 17007 sec
Injection Finished : 17187 sec
Stabilization Start : 17238 sec
Stabilization End : 17658 sec
Injection Start : 17686 sec
Injection Finished : 17867 sec
Stabilization Start : 17917 sec
Stabilization End : 18337 sec
Injection Start : 18366 sec
Injection Finished : 18546 sec
Stabilization Start : 18597 sec
Stabilization End : 19017 sec
Injection Start : 19045 sec
Injection Finished : 19226 sec
Stabilization Start : 19276 sec
Stabilization End : 19696 sec
Injection Start : 19724 sec
Injection Finished : 19905 sec
Stabilization Start : 19956 sec
Stabilization End : 20376 sec
Running Finished : 20376 sec
