Start Running : 0 sec
Injection Start : 29 sec
Injection Finished : 209 sec
Stabilization Start : 260 sec
Stabilization End : 680 sec
Injection Start : 708 sec
Injection Finished : 888 sec
Stabilization Start : 939 sec
Stabilization End : 1359 sec
Injection Start : 1387 sec
Injection Finished : 1567 sec
Stabilization Start : 1618 sec
Stabilization End : 2038 sec
Injection Start : 2066 sec
Injection Finished : 2246 sec
Stabilization Start : 2296 sec
Stabilization End : 2716 sec
Injection Start : 2744 sec
Injection Finished : 2925 sec
Stabilization Start : 2975 sec
Stabilization End : 3395 sec
Injection Start : 3423 sec
Injection Finished : 3604 sec
Stabilization Start : 3654 sec
Stabilization End : 4074 sec
Injection Start : 4102 sec
Injection Finished : 4283 sec
Stabilization Start : 4333 sec
Stabilization End : 4753 sec
Injection Start : 4781 sec
Injection Finished : 4962 sec
Stabilization Start : 5012 sec
Stabilization End : 5432 sec
Injection Start : 5461 sec
Injection Finished : 5641 sec
Stabilization Start : 5691 sec
Stabilization End : 6111 sec
Injection Start : 6139 sec
Injection Finished : 6320 sec
Stabilization Start : 6370 sec
Stabilization End : 6790 sec
Injection Start : 6818 sec
Injection Finished : 6999 sec
Stabilization Start : 7050 sec
Stabilization End : 7470 sec
Injection Start : 7498 sec
Injection Finished : 7678 sec
Stabilization Start : 7728 sec
Stabilization End : 8148 sec
Injection Start : 8176 sec
Injection Finished : 8357 sec
Stabilization Start : 8407 sec
Stabilization End : 8827 sec
Injection Start : 8855 sec
Injection Finished : 9036 sec
Stabilization Start : 9086 sec
Stabilization End : 9506 sec
Injection Start : 9534 sec
Injection Finished : 9715 sec
Stabilization Start : 9766 sec
Stabilization End : 10186 sec
Injection Start : 10214 sec
Injection Finished : 10394 sec
Stabilization Start : 10445 sec
Stabilization End : 10865 sec
Injection Start : 10893 sec
Injection Finished : 11074 sec
Stabilization Start : 11124 sec
Stabilization End : 11544 sec
Injection Start : 11572 sec
Injection Finished : 11753 sec
Stabilization Start : 11803 sec
Stabilization End : 12223 sec
Injection Start : 12252 sec
Injection Finished : 12432 sec
Stabilization Start : 12483 sec
Stabilization End : 12903 sec
Injection Start : 12931 sec
Injection Finished : 13111 sec
Stabilization Start : 13162 sec
Stabilization End : 13582 sec
Injection Start : 13610 sec
Injection Finished : 13791 sec
Stabilization Start : 13841 sec
Stabilization End : 14261 sec
Injection Start : 14289 sec
Injection Finished : 14470 sec
Stabilization Start : 14520 sec
Stabilization End : 14940 sec
Injection Start : 14968 sec
Injection Finished : 15149 sec
Stabilization Start : 15199 sec
Stabilization End : 15619 sec
Injection Start : 15647 sec
Injection Finished : 15828 sec
Stabilization Start : 15878 sec
Stabilization End : 16298 sec
Injection Start : 16327 sec
Injection Finished : 16508 sec
Stabilization Start : 16558 sec
Stabilization End : 16978 sec
Injection Start : 17007 sec
Injection Finished : 17187 sec
Stabilization Start : 17238 sec
Stabilization End : 17658 sec
Injection Start : 17686 sec
Injection Finished : 17866 sec
Stabilization Start : 17917 sec
Stabilization End : 18337 sec
Injection Start : 18365 sec
Injection Finished : 18546 sec
Stabilization Start : 18596 sec
Stabilization End : 19016 sec
Injection Start : 19045 sec
