Seconds	Ch1	Ch2
1	950.360000	538.750000
1	950.030000	538.570000
1	949.450000	538.870000
1	950.220000	538.610000
1	950.020000	538.740000
1	949.990000	538.710000
1	950.250000	538.710000
1	950.100000	538.640000
1	950.380000	538.650000
1	950.500000	538.610000
1	950.180000	538.610000
1	950.460000	538.640000
1	950.310000	538.640000
1	950.360000	538.670000
2	950.090000	538.630000
2	950.150000	538.670000
2	950.020000	538.720000
2	950.240000	538.670000
2	950.490000	538.800000
2	950.420000	538.820000
2	950.120000	538.740000
2	950.170000	538.660000
2	950.040000	538.650000
2	950.860000	538.750000
2	950.320000	538.770000
3	950.410000	538.690000
3	949.920000	538.670000
3	950.050000	538.620000
3	950.290000	538.770000
3	950.120000	538.650000
3	950.470000	538.660000
3	950.010000	538.750000
3	949.990000	538.670000
3	950.610000	538.730000
3	950.130000	538.740000
3	950.070000	538.610000
3	950.170000	538.800000
4	950.400000	538.620000
4	950.200000	538.750000
4	950.300000	538.720000
4	950.140000	538.640000
4	950.400000	538.600000
4	949.850000	538.710000
4	950.050000	538.590000
4	949.730000	538.640000
4	950.020000	538.700000
4	950.290000	538.720000
4	950.440000	538.760000
4	950.210000	538.800000
4	949.820000	538.640000
5	950.240000	538.590000
5	949.880000	538.750000
5	950.410000	538.590000
5	950.320000	538.700000
5	950.040000	538.670000
5	950.670000	538.630000
5	950.250000	538.600000
5	950.510000	538.620000
5	950.200000	538.750000
5	950.230000	538.680000
5	950.680000	538.660000
5	950.530000	538.670000
5	949.900000	538.760000
6	950.640000	538.750000
6	950.340000	538.750000
6	950.240000	538.760000
6	950.250000	538.820000
6	950.650000	538.620000
6	950.040000	538.560000
6	950.050000	538.630000
6	950.240000	538.640000
6	950.130000	538.700000
6	950.480000	538.660000
6	950.690000	538.580000
6	950.510000	538.550000
7	950.210000	538.690000
7	950.260000	538.720000
7	950.150000	538.750000
7	950.620000	538.630000
7	950.180000	538.770000
7	950.400000	538.660000
7	950.100000	538.620000
7	950.500000	538.630000
7	950.510000	538.820000
7	949.990000	538.670000
7	950.340000	538.700000
7	950.210000	538.730000
8	949.860000	538.770000
8	949.840000	538.770000
8	950.160000	538.700000
8	950.080000	538.730000
8	950.310000	538.710000
8	949.790000	538.720000
8	950.310000	538.710000
8	950.560000	538.610000
8	950.330000	538.710000
8	950.660000	538.620000
8	949.940000	538.640000
8	949.990000	538.660000
9	950.470000	538.700000
9	950.070000	538.780000
9	949.880000	538.600000
9	950.630000	538.720000
9	950.610000	538.650000
9	950.020000	538.730000
9	950.270000	538.640000
9	950.160000	538.670000
9	950.580000	538.670000
9	950.410000	538.640000
9	950.490000	538.640000
9	950.400000	538.740000
10	950.270000	538.750000
10	950.080000	538.600000
10	950.420000	538.700000
10	950.530000	538.650000
10	950.140000	538.540000
10	950.620000	538.700000
10	950.380000	538.680000
10	950.200000	538.650000
10	950.030000	538.760000
10	950.090000	538.680000
10	950.060000	538.700000
10	950.270000	538.620000
10	950.460000	538.770000
11	950.350000	538.760000
11	950.150000	538.600000
11	950.420000	538.620000
11	949.990000	538.670000
11	950.100000	538.720000
11	950.250000	538.760000
11	950.400000	538.650000
11	950.240000	538.710000
11	950.150000	538.660000
11	949.870000	538.780000
11	949.950000	538.840000
11	950.370000	538.710000
12	950.020000	538.780000
12	950.150000	538.680000
12	950.550000	538.590000
12	950.360000	538.790000
12	950.210000	538.680000
12	950.170000	538.620000
12	950.580000	538.690000
12	950.430000	538.590000
12	950.240000	538.640000
12	950.310000	538.690000
12	950.540000	538.740000
12	950.260000	538.660000
12	949.660000	538.780000
13	950.180000	538.690000
13	950.500000	538.640000
13	950.150000	538.790000
13	950.210000	538.780000
13	950.040000	538.700000
13	950.340000	538.640000
13	949.990000	538.780000
13	950.350000	538.610000
13	949.950000	538.720000
13	950.420000	538.700000
13	950.280000	538.700000
13	950.870000	538.700000
13	950.440000	538.620000
14	950.740000	538.720000
14	950.070000	538.650000
14	950.320000	538.690000
14	949.900000	538.660000
14	950.450000	538.830000
14	950.300000	538.700000
14	950.210000	538.630000
14	950.380000	538.790000
14	949.790000	538.620000
14	949.980000	538.650000
14	950.230000	538.700000
14	950.060000	538.600000
15	949.990000	538.570000
15	949.730000	538.660000
15	950.060000	538.770000
15	950.200000	538.680000
15	950.300000	538.640000
15	949.950000	538.570000
15	949.900000	538.710000
15	950.350000	538.570000
15	949.760000	538.740000
15	950.550000	538.710000
15	950.190000	538.600000
15	949.880000	538.680000
16	950.550000	538.710000
16	950.390000	538.770000
16	950.420000	538.720000
16	950.140000	538.620000
16	950.330000	538.710000
16	950.180000	538.670000
16	950.400000	538.640000
16	950.040000	538.750000
16	950.550000	538.660000
16	950.190000	538.760000
16	950.080000	538.750000
16	950.530000	538.820000
17	950.170000	538.680000
17	950.330000	538.740000
17	950.710000	538.680000
17	950.360000	538.780000
17	949.840000	538.620000
17	950.410000	538.710000
17	949.900000	538.710000
17	950.370000	538.670000
17	950.180000	538.640000
17	950.230000	538.650000
17	950.190000	538.860000
17	950.050000	538.610000
18	950.570000	538.740000
18	950.280000	538.650000
18	950.660000	538.740000
18	950.440000	538.660000
18	950.180000	538.700000
18	950.170000	538.660000
18	950.270000	538.730000
18	950.010000	538.710000
18	950.710000	538.710000
18	950.400000	538.590000
18	950.330000	538.640000
18	949.990000	538.670000
19	950.250000	538.670000
19	950.360000	538.720000
19	950.220000	538.750000
19	950.390000	538.790000
19	950.150000	538.780000
19	949.790000	538.750000
19	950.020000	538.590000
19	950.560000	538.610000
19	950.210000	538.760000
19	950.020000	538.760000
19	950.000000	538.620000
19	950.100000	538.630000
20	950.980000	538.710000
20	950.350000	538.780000
20	950.570000	538.670000
20	949.990000	538.680000
20	950.300000	538.700000
20	950.520000	538.700000
20	950.150000	538.770000
20	949.920000	538.840000
20	950.240000	538.790000
20	950.310000	538.790000
20	950.390000	538.690000
20	950.080000	538.630000
20	950.430000	538.630000
21	950.130000	538.620000
21	950.350000	538.740000
21	950.410000	538.720000
21	950.030000	538.660000
21	949.690000	538.760000
21	950.050000	538.690000
21	950.200000	538.610000
21	950.220000	538.690000
21	950.670000	538.610000
21	950.630000	538.640000
21	950.190000	538.790000
21	950.220000	538.640000
21	950.130000	538.650000
22	950.490000	538.750000
22	950.350000	538.660000
22	949.940000	538.770000
22	950.160000	538.610000
22	950.490000	538.710000
22	950.630000	538.730000
22	950.080000	538.620000
22	950.520000	538.730000
22	950.440000	538.660000
22	949.880000	538.620000
22	950.500000	538.680000
22	950.510000	538.770000
22	950.310000	538.760000
23	949.730000	538.760000
23	950.100000	538.750000
23	950.260000	538.640000
23	950.480000	538.580000
23	950.150000	538.760000
23	950.140000	538.750000
23	950.430000	538.620000
23	949.840000	538.620000
23	949.800000	538.730000
23	950.290000	538.760000
23	950.390000	538.680000
23	950.240000	538.660000
23	950.180000	538.750000
24	950.240000	538.880000
24	950.270000	538.670000
24	950.090000	538.750000
24	950.060000	538.740000
24	949.860000	538.680000
24	950.200000	538.770000
24	950.140000	538.570000
24	949.880000	538.750000
24	950.390000	538.790000
24	949.650000	538.610000
24	950.520000	538.690000
24	950.350000	538.640000
24	950.460000	538.720000
25	950.190000	538.820000
25	950.250000	538.660000
25	950.180000	538.700000
25	950.040000	538.710000
25	950.360000	538.710000
25	950.330000	538.750000
25	950.680000	538.650000
25	950.260000	538.660000
25	950.300000	538.780000
25	950.300000	538.740000
25	950.120000	538.680000
25	950.150000	538.700000
25	950.020000	538.670000
26	949.990000	538.730000
26	950.310000	538.710000
26	950.250000	538.770000
26	949.900000	538.910000
26	950.280000	538.640000
26	950.460000	538.690000
26	949.910000	538.590000
26	950.470000	538.640000
26	949.720000	538.840000
26	950.270000	538.790000
26	950.280000	538.820000
26	950.580000	538.700000
26	950.280000	538.640000
27	950.000000	538.690000
27	950.310000	538.680000
27	950.090000	538.830000
27	950.060000	538.750000
27	949.760000	538.750000
27	950.180000	538.770000
27	949.930000	538.790000
27	950.150000	538.740000
27	949.970000	538.690000
27	949.950000	538.710000
27	950.430000	538.690000
28	950.480000	538.720000
28	950.100000	538.780000
28	950.370000	538.720000
28	949.920000	538.730000
28	950.160000	538.650000
28	950.310000	538.730000
28	950.280000	538.700000
28	950.160000	538.770000
28	949.890000	538.820000
28	950.250000	538.730000
28	949.960000	538.790000
28	950.610000	538.750000
29	950.220000	538.660000
29	950.400000	538.760000
29	950.240000	538.660000
29	950.060000	538.730000
29	950.250000	538.680000
29	950.290000	538.750000
29	950.490000	538.740000
29	950.080000	538.700000
29	950.180000	538.720000
29	950.420000	538.750000
29	950.050000	538.760000
29	950.290000	538.740000
29	950.250000	538.760000
30	950.060000	538.730000
30	950.440000	538.680000
30	950.050000	538.710000
30	950.420000	538.730000
30	950.240000	538.680000
30	950.190000	538.740000
30	950.580000	538.680000
30	950.470000	538.730000
30	950.100000	538.660000
30	950.060000	538.660000
30	950.420000	538.670000
30	950.060000	538.650000
30	950.550000	538.810000
31	950.370000	538.770000
31	949.950000	538.690000
31	950.400000	538.800000
31	950.380000	538.770000
31	950.270000	538.740000
31	950.480000	538.780000
31	950.280000	538.780000
31	950.300000	538.760000
31	950.350000	538.690000
31	950.300000	538.690000
31	950.150000	538.640000
31	950.070000	538.820000
31	950.210000	538.670000
32	950.580000	538.730000
32	950.220000	538.750000
32	949.820000	538.790000
32	950.310000	538.780000
32	950.340000	538.750000
32	950.260000	538.710000
32	950.040000	538.750000
32	950.010000	538.650000
32	949.620000	538.660000
32	950.360000	538.730000
32	950.370000	538.620000
32	950.190000	538.710000
33	950.100000	538.690000
33	950.280000	538.670000
33	950.180000	538.730000
33	950.070000	538.760000
33	950.190000	538.670000
33	950.320000	538.800000
33	951.140000	538.690000
33	950.580000	538.830000
33	950.340000	538.780000
33	950.370000	538.750000
33	950.450000	538.730000
33	950.340000	538.730000
33	950.230000	538.770000
34	950.510000	538.730000
34	950.900000	538.630000
34	950.660000	538.690000
34	949.830000	538.650000
34	950.140000	538.730000
34	950.570000	538.720000
34	950.650000	538.780000
34	950.690000	538.760000
34	950.740000	538.700000
34	950.610000	538.700000
34	950.270000	538.810000
34	950.050000	538.750000
34	950.320000	538.740000
35	950.140000	538.670000
35	950.170000	538.640000
35	950.100000	538.760000
35	950.300000	538.620000
35	950.440000	538.610000
35	950.110000	538.630000
35	949.870000	538.610000
35	950.450000	538.650000
35	950.290000	538.670000
35	950.040000	538.750000
35	949.930000	538.730000
35	950.470000	538.710000
36	949.890000	538.740000
36	950.170000	538.660000
36	950.530000	538.700000
36	950.110000	538.740000
36	950.200000	538.750000
36	950.360000	538.720000
36	950.420000	538.780000
36	950.260000	538.820000
36	949.830000	538.750000
36	950.110000	538.670000
36	950.230000	538.680000
36	950.200000	538.620000
36	950.380000	538.620000
37	950.200000	538.720000
37	949.800000	538.740000
37	949.900000	538.760000
37	950.470000	538.660000
37	950.150000	538.650000
37	950.190000	538.640000
37	950.110000	538.690000
37	950.340000	538.800000
37	949.890000	538.700000
37	949.820000	538.750000
37	950.420000	538.700000
37	949.990000	538.640000
37	950.080000	538.660000
38	949.990000	538.750000
38	950.020000	538.660000
38	950.000000	538.620000
38	950.040000	538.710000
38	950.250000	538.790000
38	950.160000	538.760000
38	950.670000	538.790000
38	950.200000	538.660000
38	950.360000	538.800000
38	950.320000	538.650000
38	949.990000	538.740000
38	950.380000	538.600000
38	950.440000	538.780000
39	950.540000	538.670000
39	950.260000	538.670000
39	950.290000	538.690000
39	950.030000	538.730000
39	950.290000	538.860000
39	950.230000	538.750000
39	950.160000	538.740000
39	950.530000	538.700000
39	949.890000	538.790000
39	949.810000	538.730000
39	950.230000	538.610000
39	950.000000	538.750000
39	950.420000	538.650000
40	949.780000	538.710000
40	950.490000	538.730000
40	950.450000	538.670000
40	950.180000	538.740000
40	950.670000	538.710000
40	950.570000	538.660000
40	950.250000	538.750000
40	950.300000	538.720000
40	949.820000	538.800000
40	949.870000	538.710000
40	950.310000	538.830000
40	950.320000	538.840000
40	950.360000	538.750000
41	950.420000	538.660000
41	949.990000	538.680000
41	950.260000	538.560000
41	950.460000	538.830000
41	950.130000	538.750000
41	950.080000	538.790000
41	950.450000	538.760000
41	950.380000	538.720000
41	950.180000	538.770000
41	950.370000	538.700000
41	950.620000	538.760000
41	949.980000	538.590000
42	950.080000	538.750000
42	949.890000	538.770000
42	950.050000	538.830000
42	950.070000	538.670000
42	949.840000	538.750000
42	950.650000	538.720000
42	950.430000	538.850000
42	950.470000	538.710000
42	950.170000	538.690000
42	950.310000	538.810000
42	950.290000	538.730000
42	950.140000	538.650000
42	950.170000	538.630000
43	950.210000	538.760000
43	950.100000	538.720000
43	950.230000	538.700000
43	950.140000	538.730000
43	950.390000	538.810000
43	949.990000	538.710000
43	949.980000	538.830000
43	950.030000	538.700000
43	950.250000	538.680000
43	949.770000	538.670000
43	949.980000	538.770000
43	950.260000	538.690000
43	950.000000	538.850000
44	950.010000	538.860000
44	950.490000	538.710000
44	950.230000	538.780000
44	950.150000	538.750000
44	950.270000	538.780000
44	949.900000	538.710000
44	949.760000	538.680000
44	950.150000	538.890000
44	950.530000	538.830000
44	950.200000	538.660000
44	949.950000	538.630000
44	950.100000	538.750000
44	950.160000	538.600000
45	950.080000	538.640000
45	950.450000	538.750000
45	950.060000	538.670000
45	950.620000	538.650000
45	949.980000	538.710000
45	950.320000	538.670000
45	949.830000	538.750000
45	950.360000	538.880000
45	950.190000	538.710000
45	950.510000	538.730000
45	950.630000	538.780000
45	950.210000	538.610000
45	950.610000	538.770000
46	949.850000	538.660000
46	949.960000	538.690000
46	949.970000	538.850000
46	950.450000	538.680000
46	950.070000	538.650000
46	950.410000	538.780000
46	950.540000	538.800000
46	950.020000	538.600000
46	949.960000	538.770000
46	950.160000	538.710000
46	950.110000	538.730000
46	949.880000	538.670000
46	950.080000	538.760000
47	950.600000	538.760000
47	950.190000	538.680000
47	950.400000	538.700000
47	950.010000	538.730000
47	950.290000	538.580000
47	950.240000	538.610000
47	950.630000	538.700000
47	950.000000	538.700000
47	950.050000	538.790000
47	950.340000	538.750000
47	950.300000	538.720000
47	950.140000	538.790000
47	950.300000	538.730000
48	950.320000	538.750000
48	950.110000	538.730000
48	949.770000	538.720000
48	949.950000	538.850000
48	949.860000	538.720000
48	950.600000	538.640000
48	950.190000	538.680000
48	950.610000	538.700000
48	950.240000	538.780000
48	950.050000	538.770000
48	950.000000	538.790000
48	949.890000	538.690000
48	949.880000	538.810000
49	949.990000	538.740000
49	950.100000	538.820000
49	949.990000	538.790000
49	950.120000	538.720000
49	949.910000	538.790000
49	950.420000	538.720000
49	950.260000	538.770000
49	950.550000	538.570000
49	950.460000	538.670000
49	949.950000	538.660000
49	950.570000	538.650000
49	949.990000	538.750000
49	950.600000	538.610000
50	950.320000	538.690000
50	950.570000	538.720000
50	950.030000	538.680000
50	950.770000	538.770000
50	949.850000	538.750000
50	950.050000	538.710000
50	950.040000	538.720000
50	950.050000	538.640000
50	950.310000	538.670000
50	950.060000	538.650000
50	950.420000	538.670000
50	950.060000	538.680000
51	950.300000	538.730000
51	950.220000	538.730000
51	950.330000	538.810000
51	950.130000	538.710000
51	950.240000	538.760000
51	950.350000	538.790000
51	950.000000	538.740000
51	950.310000	538.700000
51	949.880000	538.560000
51	950.570000	538.720000
51	950.190000	538.800000
51	950.160000	538.670000
51	950.250000	538.750000
52	950.190000	538.710000
52	950.320000	538.680000
52	950.170000	538.700000
52	950.650000	538.650000
52	950.070000	538.740000
52	950.390000	538.700000
52	950.050000	538.750000
52	950.360000	538.830000
52	950.220000	538.770000
52	949.710000	538.690000
52	950.220000	538.740000
52	950.190000	538.810000
52	950.040000	538.750000
53	950.190000	538.710000
53	950.150000	538.680000
53	950.270000	538.630000
53	950.030000	538.710000
53	950.190000	538.760000
53	950.230000	538.720000
53	949.840000	538.770000
53	949.800000	538.730000
53	950.480000	538.750000
53	950.050000	538.720000
53	949.770000	538.760000
53	949.930000	538.770000
53	950.500000	538.880000
54	950.680000	538.710000
54	950.150000	538.640000
54	949.700000	538.690000
54	950.570000	538.700000
54	950.340000	538.610000
54	950.690000	538.660000
54	950.060000	538.750000
54	950.490000	538.630000
54	950.270000	538.750000
54	950.140000	538.810000
54	950.370000	538.770000
54	950.600000	538.710000
55	950.160000	538.790000
55	950.410000	538.580000
55	950.040000	538.770000
55	950.040000	538.710000
55	950.040000	538.730000
55	950.080000	538.720000
55	950.230000	538.830000
55	949.980000	538.790000
55	950.520000	538.710000
55	949.900000	538.730000
55	950.060000	538.720000
55	950.380000	538.680000
55	950.140000	538.750000
