1	0
2	-0.01
3	-0.06
4	0.05
5	0.38
6	0.31
7	0.33
8	0.21
9	0.13
10	0.15
11	-0.11
12	-0.03
13	0.22
14	0.13
15	0.09
16	0.12
17	0.1
18	-0.05
19	-0.22
20	0.06
21	0.01
22	-0.18
23	-0.03
24	-0.34
25	0.02
26	-0.1
27	-0.13
28	0.03
29	0
30	0.13
31	-1.95
32	2.66
33	0.44
34	0.91
35	1.28
36	1.87
37	2.23
38	2.67
39	3.2
40	3.56
41	3.81
42	3.98
43	4.38
44	4.78
45	5.37
46	5.49
47	5.99
48	6.39
49	6.77
50	7.16
51	7.59
52	8.06
53	8.23
54	8.54
55	8.78
56	9.19
57	9.51
58	9.69
59	10.27
60	10.45
61	10.9
62	11.15
63	11.92
64	11.99
65	12.45
66	12.43
67	12.86
68	13.27
69	13.69
70	13.84
71	14.37
72	14.78
73	15.13
74	15.38
75	15.59
76	15.73
77	16.06
78	16.17
79	16.42
80	16.83
81	17.26
82	17.15
83	17.58
84	17.81
85	17.94
86	18.39
87	18.69
88	18.97
89	19.2
90	19.27
91	19.83
92	19.95
93	19.95
94	20.21
95	20.51
96	20.83
97	21.14
98	21.17
99	21.23
100	21.66
101	22.01
102	22.09
103	22.29
104	22.79
105	22.7
106	23.11
107	23.24
108	23.5
109	23.83
110	24.3
111	24.04
112	24.42
113	24.63
114	24.86
115	25.17
116	25.18
117	25.66
118	25.52
119	25.76
120	25.88
121	26.26
122	26.37
123	26.92
124	26.93
125	27.23
126	27.24
127	27.45
128	27.84
129	27.78
130	28.06
131	28.23
132	28.36
133	28.42
134	28.53
135	28.79
136	28.81
137	29.24
138	29.16
139	29.28
140	29.47
141	29.7
142	29.56
143	30.18
144	30.37
145	30.53
146	30.49
147	30.64
148	30.97
149	31.23
150	31.8
151	32.65
152	31.75
153	30.92
154	31.03
155	30.96
156	30.79
157	30.57
158	30.37
159	30.29
160	30.48
161	30.27
162	30.01
163	30.16
164	30.08
165	29.69
166	29.98
167	29.76
168	29.84
169	29.64
170	29.43
171	29.69
172	29.2
173	29.1
174	29.03
175	28.99
176	28.7
177	28.83
178	28.95
179	29.1
180	29.11
181	28.85
182	28.7
183	28.53
184	28.84
185	28.6
186	28.58
187	28.62
188	28.28
189	28.31
190	28.33
191	28
192	28.03
193	27.92
194	27.86
195	27.95
196	27.88
197	27.36
198	27.63
199	27.74
200	27.6
201	27.42
202	27.29
203	27.29
204	27.2
205	27.05
206	26.97
207	26.86
208	26.74
209	26.73
210	26.6
211	26.61
212	26.62
213	26.63
214	26.69
215	26.28
216	26.43
217	26.43
218	26.47
219	26.32
220	25.98
221	26.08
222	25.88
223	25.89
224	25.79
225	25.52
226	25.82
227	25.64
228	25.41
229	25.38
230	25.49
231	25.18
232	25.06
233	25.15
234	25.32
235	25.64
236	25.26
237	25.23
238	25.08
239	25.09
240	25.39
241	25.19
242	24.84
243	24.83
244	24.71
245	24.64
246	24.61
247	24.6
248	24.56
249	24.54
250	24.5
251	24.43
252	24.02
253	24.12
254	24.3
255	24.22
256	24.19
257	24
258	23.96
259	23.96
260	24.1
261	24.11
262	23.96
263	23.95
264	23.78
265	23.88
266	23.89
267	23.67
268	23.83
269	23.38
270	23.32
271	23.59
272	23.25
273	23.15
274	23.22
275	23.29
276	23.59
277	23.15
278	23.38
279	23.12
280	22.97
281	22.82
282	23.2
283	22.97
284	22.91
285	22.72
286	22.37
287	22.41
288	22.5
289	22.66
290	22.6
291	22.37
292	22.61
293	22.39
294	22.52
295	22.34
296	22.11
297	22.28
298	22.42
299	22.08
300	22.06
301	22.04
302	22.2
303	22.02
304	21.88
305	22
306	22.08
307	21.92
308	21.86
309	21.78
310	21.88
311	21.65
312	21.68
313	21.79
314	21.53
315	21.47
316	21.49
317	21.39
318	21.36
319	21.25
320	21.44
321	21.34
322	21.25
323	20.77
324	20.94
325	21.03
326	20.97
327	20.91
328	20.78
329	20.79
330	20.7
331	20.8
332	20.88
333	20.68
334	20.81
335	20.91
336	20.72
337	20.45
338	20.64
339	20.25
340	20.65
341	20.32
342	20.62
343	20.36
344	20.46
345	20.05
346	20.16
347	20.06
348	19.91
349	20.06
350	19.89
351	19.7
352	20.09
353	19.94
354	20.36
355	20
356	20.06
357	19.83
358	19.95
359	19.6
360	19.51
361	19.6
362	19.76
363	19.66
364	19.71
365	19.51
366	19.42
367	19.34
368	19.47
369	19.22
370	19.23
371	19.03
372	19.16
373	19.1
374	19.07
375	19.28
376	19.1
377	19.02
378	19.15
379	18.78
380	18.96
381	18.91
382	18.68
383	18.77
384	18.97
385	18.76
386	18.69
387	18.55
388	18.46
389	18.62
390	18.47
391	18.19
392	18.34
393	18.6
394	18.57
395	18.57
396	18.4
397	18.47
398	18.35
399	18.56
400	18.12
401	18.21
402	17.88
403	17.94
404	18.04
405	17.86
406	17.69
407	17.56
408	17.75
409	17.69
410	17.9
411	17.66
412	17.56
413	17.58
414	17.24
415	17.37
416	17.64
417	17.55
418	17.5
419	17.65
420	17.64
421	17.71
422	17.5
423	17.33
424	17.02
425	17.5
426	17.21
427	17.55
428	17.19
429	17.32
430	17.43
431	17.31
432	17.26
433	17.29
434	17.23
435	17.2
436	17.28
437	17.06
438	17.49
439	17.34
440	17.18
441	17.13
442	17.06
443	17.14
444	16.97
445	16.87
446	16.78
447	16.84
448	16.8
449	16.53
450	16.71
451	16.66
452	16.75
453	16.72
454	16.79
455	16.63
456	16.54
457	16.33
458	16.08
459	16.46
460	16.64
461	16.82
462	16.18
463	16.19
464	16.21
465	16.14
466	16.26
467	16.22
468	16.2
469	16.14
470	16.14
471	16.3
472	16.22
473	15.88
474	16.24
475	15.41
476	15.61
477	15.7
478	15.18
479	15.06
480	17.26
481	16.72
482	16.14
483	15.79
484	15.82
485	15.77
486	15.44
487	15.61
488	15.6
489	15.81
490	15.5
491	15.54
492	15.4
493	15.37
494	15.28
495	15.31
496	15.4
497	15.23
498	15.17
499	15.08
500	15.15
501	15.14
